Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1793,Mike Williams,LAC,WR,7,JAX,3,1,33.3,4,0,4,1.3,4,0,0,0,0,0,0,1.4,1.4
1793,Steven Sims,WAS,WR,9,NYG,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
1793,Henry Ruggs III,LV,WR,2,NO,3,1,33.3,4,0,4,1.3,4,0,0,0,0,0,0,1.4,1.4
1793,Emmanuel Sanders,NO,WR,12,DEN,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
1793,Scotty Miller,TB,WR,10,CAR,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
1809,Isaiah Zuber,NE,WR,3,LV,0,0,0,0,0,0,0,0,1,13,13,0,0,0,1.3,1.3
1809,Braxton Berrios,NYJ,WR,5,ARI,2,0,0,0,0,0,0,0,1,13,13,0,0,0,1.3,1.3
1809,Jamal Agnew,DET,WR,4,NO,2,1,50,1,0,1,0.5,1,1,2,2,0,0,0,1.3,1.3
1809,A.J. Green,CIN,WR,4,JAX,5,1,20,3,0,3,0.6,3,0,0,0,0,0,0,1.3,1.3
1809,Andre Roberts,BUF,WR,4,LV,1,1,100,6,0,6,6,6,1,-3,-3,0,0,0,1.3,1.3
1809,N'Keal Harry,NE,WR,16,BUF,4,1,25,3,0,3,0.8,3,0,0,0,0,0,0,1.3,1.3
1809,Freddie Swain,SEA,WR,15,WAS,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
1809,Brandon Zylstra,CAR,WR,14,DEN,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
1809,Quez Watkins,PHI,WR,14,NO,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
1809,Collin Johnson,JAX,WR,3,MIA,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
1809,Cedrick Wilson Jr.,DAL,WR,17,NYG,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
1809,Darrius Shepherd,GB,WR,9,SF,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
1809,DeMichael Harris,IND,WR,12,TEN,1,1,100,1,0,1,1,1,1,2,2,0,0,0,1.3,1.3
1809,Zay Jones,LV,WR,12,ATL,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
1809,Greg Ward,PHI,WR,12,SEA,3,1,33.3,3,0,3,1,3,0,0,0,0,0,0,1.3,1.3
1809,Isaiah Wright,WAS,WR,5,LAR,1,1,100,3,0,3,3,3,0,0,0,0,1,0,1.3,1.3
1809,Jalen Guyton,LAC,WR,8,DEN,4,1,25,3,0,3,0.8,3,0,0,0,0,0,0,1.3,1.3
1826,Christian Kirk,ARI,WR,13,LAR,3,1,33.3,2,0,2,0.7,2,0,0,0,0,0,0,1.2,1.2
1826,Devin Duvernay,BAL,WR,13,DAL,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
1826,Steven Mitchell Jr.,HOU,WR,16,CIN,2,1,50,2,0,2,1,2,0,0,0,0,0,0,1.2,1.2
1826,David Moore,SEA,WR,3,DAL,1,1,100,2,0,2,2,2,0,0,0,0,1,0,1.2,1.2
1826,Jakeem Grant Sr.,MIA,WR,2,BUF,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
1826,Zay Jones,LV,WR,5,KC,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
1832,Zay Jones,LV,WR,14,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.16
1833,Jamal Agnew,DET,WR,8,IND,0,0,0,0,0,0,0,0,1,11,11,0,1,0,1.1,1.1
1833,Tyron Johnson,LAC,WR,13,NE,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
1833,Austin Mack,NYG,WR,6,WAS,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
1833,Bryan Edwards,LV,WR,11,KC,2,1,50,1,0,1,0.5,1,0,0,0,0,0,0,1.1,1.1
1833,John Hightower,PHI,WR,12,SEA,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
1833,Mack Hollins,MIA,WR,10,LAC,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
1839,Tyron Johnson,LAC,WR,7,JAX,1,0,0,0,0,0,0,0,2,10,5,0,0,0,1,1
1839,Henry Ruggs III,LV,WR,9,LAC,3,0,0,0,0,0,0,0,1,10,10,0,0,0,1,1
1839,Chris Hogan,NYJ,WR,1,BUF,4,1,25,0,0,0,0,0,0,0,0,0,0,0,1,1
1839,Christian Kirk,ARI,WR,1,SF,5,1,20,0,0,0,0,0,0,0,0,0,0,0,1,1
1839,Larry Fitzgerald,ARI,WR,3,DET,3,1,33.3,0,0,0,0,0,0,0,0,0,0,0,1,1
1839,Jamal Agnew,DET,WR,2,GB,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
1845,Deebo Samuel,SF,WR,14,WAS,0,0,0,0,0,0,0,0,1,9,9,0,0,0,0.9,0.9
1845,Diontae Johnson,PIT,WR,3,HOU,2,0,0,0,0,0,0,0,1,9,9,0,0,0,0.9,0.9
1845,Diontae Spencer,DEN,WR,6,NE,1,0,0,0,0,0,0,0,1,9,9,0,0,0,0.9,0.9
1845,Marquez Valdes-Scantling,GB,WR,7,HOU,4,0,0,0,0,0,0,0,1,9,9,0,0,0,0.9,0.9
1845,Malik Taylor,GB,WR,9,SF,0,0,0,0,0,0,0,0,1,9,9,0,0,0,0.9,0.9
1845,Christian Blake,ATL,WR,15,TB,1,1,100,-1,0,-1,-1,-1,0,0,0,0,0,0,0.9,0.9
1845,Laviska Shenault Jr.,JAX,WR,9,HOU,1,1,100,-1,0,-1,-1,-1,0,0,0,0,0,0,0.9,0.9
1845,Lynn Bowden Jr.,MIA,WR,2,BUF,1,1,100,-1,0,-1,-1,-1,0,0,0,0,0,0,0.9,0.9
1845,Alex Erickson,CIN,WR,14,DAL,1,1,100,9,0,9,9,9,1,0,0,0,1,1,0.9,0.9
1854,Isaiah Zuber,NE,WR,4,KC,0,0,0,0,0,0,0,0,1,8,8,0,0,0,0.8,0.8
1854,Ashton Dulin,IND,WR,16,PIT,0,0,0,0,0,0,0,0,1,8,8,0,0,0,0.8,0.8
1854,Joe Reed,LAC,WR,2,KC,0,0,0,0,0,0,0,0,1,8,8,0,0,0,0.8,0.8
1854,C.J. Board,NYG,WR,13,SEA,1,1,100,-2,0,-2,-2,-2,0,0,0,0,0,0,0.8,0.8
1854,John Hightower,PHI,WR,1,WAS,4,1,25,-2,0,0,-0.5,-2,0,0,0,0,0,0,0.8,0.8
1854,Ray-Ray McCloud III,PIT,WR,15,CIN,1,1,100,-2,0,-2,-2,-2,0,0,0,0,0,0,0.8,0.8
1854,Chase Claypool,PIT,WR,7,TEN,1,1,100,-2,0,-2,-2,-2,0,0,0,0,1,0,0.8,0.8
1854,Diontae Johnson,PIT,WR,5,PHI,1,1,100,-2,0,-2,-2,-2,0,0,0,0,0,0,0.8,0.8
1854,Dontrelle Inman,WAS,WR,5,LAR,1,1,100,-2,0,-2,-2,-2,0,0,0,0,0,0,0.8,0.8
1854,Ray-Ray McCloud III,PIT,WR,12,BAL,1,1,100,8,0,8,8,8,0,0,0,0,1,1,0.8,0.8
1864,Henry Ruggs III,LV,WR,16,MIA,2,0,0,0,0,0,0,0,1,7,7,0,0,0,0.7,0.7
1864,Joe Reed,LAC,WR,9,LV,1,0,0,0,0,0,0,0,2,7,3.5,0,0,0,0.7,0.7
1864,Parris Campbell,IND,WR,2,MIN,0,0,0,0,0,0,0,0,1,7,7,0,0,0,0.7,0.7
1864,Tyron Johnson,LAC,WR,5,NO,0,0,0,0,0,0,0,0,1,7,7,0,0,0,0.7,0.7
1864,Tavon Austin,GB,WR,17,CHI,1,1,100,7,0,7,7,7,0,0,0,0,1,1,0.7,0.7
1864,Mike Thomas,CIN,WR,5,BAL,1,1,100,6,0,6,6,6,1,1,1,0,1,1,0.7,0.7
1870,Breshad Perriman,NYJ,WR,16,CLE,6,0,0,0,0,0,0,0,1,6,6,0,0,0,0.6,0.6
1870,Gunner Olszewski,NE,WR,8,BUF,0,0,0,0,0,0,0,0,1,6,6,0,0,0,0.6,0.6
1872,Lynn Bowden Jr.,MIA,WR,4,SEA,0,0,0,0,0,0,0,0,1,5,5,0,0,0,0.5,0.5
1872,Cameron Batson,TEN,WR,12,IND,0,0,0,0,0,0,0,0,1,5,5,0,0,0,0.5,0.5
1874,Cedrick Wilson Jr.,DAL,WR,15,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.48
1875,Donte Moncrief,NE,WR,13,LAC,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0.4,0.4
1875,Lynn Bowden Jr.,MIA,WR,5,SF,0,0,0,0,0,0,0,0,3,4,1.3,0,0,0,0.4,0.4
1875,Jakeem Grant Sr.,MIA,WR,5,SF,3,1,33.3,6,0,6,2,6,1,-12,-12,0,1,0,0.4,0.4
1878,C.J. Board,NYG,WR,4,LAR,1,0,0,0,0,0,0,0,1,3,3,0,0,0,0.3,0.3
1878,KJ Hamler,DEN,WR,16,LAC,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0.3,0.3
1878,JoJo Natson,CLE,WR,3,WAS,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0.3,0.3
1878,Brandon Powell,ATL,WR,11,NO,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0.3,0.3
1878,Mack Hollins,MIA,WR,17,BUF,1,1,100,3,0,3,3,3,0,0,0,0,1,1,0.3,0.3
1883,Javon Wims,CHI,WR,14,HOU,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0.2,0.2
1883,Brandon Powell,ATL,WR,16,KC,2,1,50,2,0,2,1,2,0,0,0,0,1,1,0.2,0.2
1885,Brandon Zylstra,CAR,WR,15,GB,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.1,0.1
1885,John Hightower,PHI,WR,17,WAS,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0.1,0.1
1885,CeeDee Lamb,DAL,WR,7,WAS,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0.1,0.1
1885,Gunner Olszewski,NE,WR,12,ARI,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.1,0.1
1889,Ja'Marcus Bradley,CLE,WR,13,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Kalif Raymond,TEN,WR,13,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,A.J. Green,CIN,WR,13,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Mike Thomas,CIN,WR,13,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Stanley Morgan,CIN,WR,13,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Antonio Callaway,MIA,WR,13,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Laquon Treadwell,ATL,WR,13,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Christian Blake,ATL,WR,13,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Zay Jones,LV,WR,13,NYJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Bryan Edwards,LV,WR,13,NYJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,DeAndre Carter,CHI,WR,13,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Steven Mitchell Jr.,HOU,WR,13,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Marcus Johnson,IND,WR,13,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Ashton Dulin,IND,WR,13,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,K.J. Osborn,MIN,WR,13,JAX,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1889,Dan Chisena,MIN,WR,13,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Austin Mack,NYG,WR,13,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Penny Hart,SEA,WR,13,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Freddie Swain,SEA,WR,13,NYG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Trent Sherfield,ARI,WR,13,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Alshon Jeffery,PHI,WR,13,GB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Travis Fulgham,PHI,WR,13,GB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,John Hightower,PHI,WR,13,GB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Matthew Slater,NE,WR,13,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,DaeSean Hamilton,DEN,WR,13,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Marcus Kemp,KC,WR,13,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Dontrelle Inman,WAS,WR,13,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Andre Roberts,BUF,WR,13,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Jake Kumerow,BUF,WR,13,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,River Cracraft,SF,WR,13,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Richie James,SF,WR,13,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,James Proche II,BAL,WR,13,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Cedrick Wilson Jr.,DAL,WR,13,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Diontae Spencer,DEN,WR,4,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Tyrie Cleveland,DEN,WR,4,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,KJ Hamler,DEN,WR,4,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Josh Malone,NYJ,WR,4,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Braxton Berrios,NYJ,WR,4,DEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Mack Hollins,MIA,WR,4,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Penny Hart,SEA,WR,4,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Trent Sherfield,ARI,WR,4,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Pharoh Cooper,CAR,WR,4,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Brandon Zylstra,CAR,WR,4,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Donovan Peoples-Jones,CLE,WR,4,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Malik Turner,DAL,WR,4,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,James Proche II,BAL,WR,4,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Marvin Hall,DET,WR,4,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Quintez Cephus,DET,WR,4,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Bennie Fowler,NO,WR,4,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Collin Johnson,JAX,WR,4,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Jason Moore Jr.,LAC,WR,4,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,KJ Hill Jr.,LAC,WR,4,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Jaydon Mickens,TB,WR,4,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Tyler Johnson,TB,WR,4,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Brandin Cooks,HOU,WR,4,MIN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Chad Beebe,MIN,WR,4,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Bisi Johnson,MIN,WR,4,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,K.J. Osborn,MIN,WR,4,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Dan Chisena,MIN,WR,4,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Nsimba Webster,LAR,WR,4,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Van Jefferson,LAR,WR,4,NYG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Javon Wims,CHI,WR,4,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Daurice Fountain,IND,WR,4,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Ashton Dulin,IND,WR,4,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Keelan Doss,LV,WR,4,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Deontay Burnett,PHI,WR,4,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Mohamed Sanu,SF,WR,4,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Trent Taylor,SF,WR,4,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Dante Pettis,SF,WR,4,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Demarcus Robinson,KC,WR,4,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Marcus Kemp,KC,WR,4,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Byron Pringle,KC,WR,4,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Matthew Slater,NE,WR,4,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Calvin Ridley,ATL,WR,4,GB,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Brandon Powell,ATL,WR,4,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Reggie Begelton,GB,WR,4,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Kenny Stills,HOU,WR,1,KC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Marcus Kemp,KC,WR,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Byron Pringle,KC,WR,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Malik Taylor,GB,WR,1,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Tajae Sharpe,MIN,WR,1,GB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,K.J. Osborn,MIN,WR,1,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Dan Chisena,MIN,WR,1,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Pharoh Cooper,CAR,WR,1,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Brandon Zylstra,CAR,WR,1,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Zay Jones,LV,WR,1,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Andre Roberts,BUF,WR,1,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Josh Malone,NYJ,WR,1,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Braxton Berrios,NYJ,WR,1,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Ted Ginn Jr.,CHI,WR,1,DET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Jamal Agnew,DET,WR,1,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Mack Hollins,MIA,WR,1,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Matthew Slater,NE,WR,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Damiere Byrd,NE,WR,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1889,Jakobi Meyers,NE,WR,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,James Proche II,BAL,WR,1,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,JoJo Natson,CLE,WR,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Christian Blake,ATL,WR,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Brandon Powell,ATL,WR,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Olamide Zaccheaus,ATL,WR,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Penny Hart,SEA,WR,1,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Ashton Dulin,IND,WR,1,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,J.J. Arcega-Whiteside,PHI,WR,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Cam Sims,WAS,WR,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Isaiah Wright,WAS,WR,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Alex Erickson,CIN,WR,1,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Auden Tate,CIN,WR,1,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Tee Higgins,CIN,WR,1,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Joe Reed,LAC,WR,1,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,KJ Hill Jr.,LAC,WR,1,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Bennie Fowler,NO,WR,1,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Jaydon Mickens,TB,WR,1,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Trent Sherfield,ARI,WR,1,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Andy Isabella,ARI,WR,1,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Dante Pettis,SF,WR,1,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Noah Brown,DAL,WR,1,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Cedrick Wilson Jr.,DAL,WR,1,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Malik Turner,DAL,WR,1,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Nsimba Webster,LAR,WR,1,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Damion Ratley,NYG,WR,1,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Ray-Ray McCloud III,PIT,WR,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Diontae Spencer,DEN,WR,1,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Kalif Raymond,TEN,WR,1,DEN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Cody Hollister,TEN,WR,1,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Chad Beebe,MIN,WR,16,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,K.J. Osborn,MIN,WR,16,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Dan Chisena,MIN,WR,16,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Ty Montgomery,NO,WR,16,MIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Austin Carr,NO,WR,16,MIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Lil'Jordan Humphrey,NO,WR,16,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Trent Sherfield,ARI,WR,16,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,River Cracraft,SF,WR,16,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Richie James,SF,WR,16,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Zay Jones,LV,WR,16,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,DeAndre Carter,CHI,WR,16,JAX,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1889,Javon Wims,CHI,WR,16,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Derrick Willies,CLE,WR,16,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Vyncint Smith,NYJ,WR,16,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Jeff Smith,NYJ,WR,16,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Denzel Mims,NYJ,WR,16,CLE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Mike Thomas,CIN,WR,16,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Stanley Morgan,CIN,WR,16,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,DeMichael Harris,IND,WR,16,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Ray-Ray McCloud III,PIT,WR,16,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Christian Blake,ATL,WR,16,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Chris Rowland,ATL,WR,16,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Gehrig Dieter,KC,WR,16,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Byron Pringle,KC,WR,16,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Chris Moore,BAL,WR,16,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Austin Mack,NYG,WR,16,BAL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Joe Reed,LAC,WR,16,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,KJ Hill Jr.,LAC,WR,16,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Pharoh Cooper,CAR,WR,16,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
