Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1,Alvin Kamara,NO,RB,16,MIN,22,155,7,6,5,3,17,0,0,0,59.2,59.2
2,Dalvin Cook,MIN,RB,8,GB,30,163,5.4,3,3,2,63,1,0,0,51.6,51.6
3,Aaron Jones,GB,RB,2,DET,18,168,9.3,2,8,4,68,1,0,0,48.6,48.6
4,Alvin Kamara,NO,RB,3,GB,6,58,9.7,0,14,13,139,2,0,0,47.7,47.7
5,Joe Mixon,CIN,RB,4,JAX,25,151,6,2,6,6,30,1,0,0,45.1,45.1
6,Derrick Henry,TEN,RB,6,HOU,22,212,9.6,2,5,2,52,0,0,0,43.4,43.4
7,Dalvin Cook,MIN,RB,9,DET,22,206,9.4,2,2,2,46,0,0,0,42.2,42.2
8,Derrick Henry,TEN,RB,12,IND,27,178,6.6,3,4,2,7,0,0,0,41.5,41.5
9,Jonathan Taylor,IND,RB,17,JAX,30,253,8.4,2,2,1,1,0,0,0,41.4,41.4
10,Antonio Gibson,WAS,RB,12,DAL,20,115,5.8,3,7,5,21,0,0,0,39.6,39.6
11,Derrick Henry,TEN,RB,14,JAX,26,215,8.3,2,2,2,7,0,0,0,39.2,39.2
12,Derrick Henry,TEN,RB,17,HOU,34,250,7.4,2,0,0,0,0,2,1,39,39
13,Alvin Kamara,NO,RB,2,LV,13,79,6.1,2,9,9,95,0,0,0,38.4,38.4
14,Christian McCaffrey,CAR,RB,9,KC,18,69,3.8,1,10,10,82,1,0,0,37.1,37.1
15,Josh Jacobs,LV,RB,1,CAR,25,93,3.7,3,6,4,46,0,0,0,35.9,35.9
16,Jeff Wilson Jr.,SF,RB,7,NE,17,112,6.6,3,2,2,8,0,0,0,35,35
17,Rex Burkhead,NE,RB,3,LV,6,49,8.2,2,10,7,49,1,0,0,34.8,34.8
17,Alvin Kamara,NO,RB,10,SF,8,15,1.9,2,8,7,83,1,0,0,34.8,34.8
19,James Robinson,JAX,RB,7,LAC,22,119,5.4,1,6,4,18,1,0,0,34.7,34.7
20,Myles Gaskin,MIA,RB,16,LV,14,87,6.2,0,5,5,82,2,0,0,33.9,33.9
21,Jonathan Taylor,IND,RB,14,LV,20,150,7.5,2,2,2,15,0,0,0,33.5,33.5
22,Josh Jacobs,LV,RB,10,DEN,21,112,5.3,2,4,4,24,0,0,0,32.6,32.6
22,Miles Sanders,PHI,RB,14,NO,14,115,8.2,2,5,4,21,0,0,0,32.6,32.6
24,David Montgomery,CHI,RB,15,MIN,32,146,4.6,2,2,1,16,0,0,0,32.2,32.2
25,David Johnson,HOU,RB,16,CIN,12,128,10.7,1,3,3,11,1,0,0,31.9,31.9
26,Dalvin Cook,MIN,RB,4,HOU,27,130,4.8,2,2,2,16,0,0,0,31.6,31.6
27,Kenyan Drake,ARI,RB,6,DAL,20,164,8.2,2,2,0,0,0,0,0,31.4,31.4
28,Austin Ekeler,LAC,RB,3,CAR,12,59,4.9,1,11,11,84,0,0,0,31.3,31.3
29,Tony Pollard,DAL,RB,15,SF,12,69,5.8,2,9,6,63,0,0,0,31.2,31.2
30,J.K. Dobbins,BAL,RB,17,CIN,13,160,12.3,2,0,0,0,0,0,0,31,31
31,James Robinson,JAX,RB,3,MIA,11,46,4.2,2,6,6,83,0,0,0,30.9,30.9
32,Leonard Fournette,TB,RB,2,CAR,12,103,8.6,2,5,4,13,0,0,0,30.6,30.6
33,Jeff Wilson Jr.,SF,RB,16,ARI,22,183,8.3,0,2,1,21,1,0,0,30.4,30.4
34,D'Andre Swift,DET,RB,6,JAX,14,116,8.3,2,4,3,7,0,0,0,30.3,30.3
35,Derrick Henry,TEN,RB,3,MIN,26,119,4.6,2,3,2,11,0,0,0,30,30
35,Darwin Thompson,KC,RB,17,LAC,14,45,3.2,1,7,7,65,1,1,0,30,30
37,Dalvin Cook,MIN,RB,3,TEN,22,181,8.2,1,5,2,18,0,1,1,29.9,29.9
37,James Robinson,JAX,RB,12,CLE,22,128,5.8,1,6,5,31,0,1,0,29.9,29.9
37,Dalvin Cook,MIN,RB,15,CHI,24,132,5.5,1,5,5,27,0,0,0,29.9,29.9
37,Mike Davis,CAR,RB,5,ATL,16,89,5.6,0,10,9,60,1,0,0,29.9,29.9
41,Samaje Perine,CIN,RB,16,HOU,13,95,7.3,2,4,4,41,0,0,0,29.6,29.6
41,Nick Chubb,CLE,RB,12,JAX,19,144,7.6,1,3,3,32,0,0,0,29.6,29.6
43,Alexander Mattison,MIN,RB,17,DET,21,95,4.5,1,3,3,50,1,0,0,29.5,29.5
44,Nick Chubb,CLE,RB,2,CIN,22,124,5.6,2,1,1,9,0,0,0,29.3,29.3
45,Ronald Jones,TB,RB,6,GB,23,113,4.9,2,2,2,8,0,0,0,29.1,29.1
46,Kareem Hunt,CLE,RB,14,BAL,6,33,5.5,1,7,6,77,1,1,0,29,29
46,Dalvin Cook,MIN,RB,11,DAL,27,115,4.3,1,5,5,45,0,1,1,29,29
48,AJ Dillon,GB,RB,16,TEN,21,124,5.9,2,1,1,5,0,0,0,28.9,28.9
49,Ronald Jones,TB,RB,10,CAR,23,192,8.3,1,2,1,6,0,1,1,28.8,28.8
49,Melvin Gordon III,DEN,RB,4,NYJ,23,107,4.7,2,3,2,11,0,0,0,28.8,28.8
51,Latavius Murray,NO,RB,12,DEN,19,124,6.5,2,1,1,2,0,1,0,28.6,28.6
52,Christian McCaffrey,CAR,RB,1,LV,23,97,4.2,2,4,3,38,0,0,0,28.5,28.5
52,Nyheim Hines,IND,RB,10,TEN,12,70,5.8,1,6,5,45,1,0,0,28.5,28.5
54,David Montgomery,CHI,RB,12,GB,11,103,9.4,0,6,5,40,1,0,0,28.3,28.3
55,Derrick Henry,TEN,RB,15,DET,24,147,6.1,1,2,2,5,0,0,0,28.2,28.2
55,David Montgomery,CHI,RB,17,GB,22,69,3.1,1,9,9,63,0,0,0,28.2,28.2
57,Todd Gurley II,ATL,RB,5,CAR,14,121,8.6,1,5,4,29,0,0,0,28,28
58,James Conner,PIT,RB,3,HOU,18,109,6.1,1,5,4,40,0,0,0,27.9,27.9
59,Aaron Jones,GB,RB,15,CAR,20,145,7.2,1,4,3,13,0,0,0,27.8,27.8
60,Ezekiel Elliott,DAL,RB,1,LAR,22,96,4.4,1,4,3,31,1,0,0,27.7,27.7
61,David Montgomery,CHI,RB,14,HOU,11,113,10.3,1,4,3,42,0,0,0,27.5,27.5
62,Nyheim Hines,IND,RB,1,JAX,7,28,4,1,8,8,45,1,0,0,27.3,27.3
62,David Johnson,HOU,RB,15,IND,8,27,3.4,0,11,11,106,0,1,0,27.3,27.3
64,David Montgomery,CHI,RB,13,DET,17,72,4.2,2,4,4,39,0,0,0,27.1,27.1
65,Nick Chubb,CLE,RB,3,WAS,19,108,5.7,2,1,1,2,0,0,0,27,27
66,Dalvin Cook,MIN,RB,13,JAX,32,120,3.8,0,9,6,59,0,0,0,26.9,26.9
67,Aaron Jones,GB,RB,13,PHI,15,130,8.7,1,3,3,18,0,0,0,26.8,26.8
68,Mike Davis,CAR,RB,14,DEN,11,51,4.6,2,6,5,42,0,0,0,26.3,26.3
69,Malcolm Brown,LAR,RB,1,DAL,18,79,4.4,2,4,3,31,0,0,0,26,26
70,D'Andre Swift,DET,RB,10,WAS,16,81,5.1,0,5,5,68,1,0,0,25.9,25.9
71,J.D. McKissic,WAS,RB,15,SEA,13,51,3.9,0,10,9,56,1,0,0,25.7,25.7
72,Alvin Kamara,NO,RB,8,CHI,12,67,5.6,0,13,9,96,0,1,0,25.3,25.3
73,Raheem Mostert,SF,RB,1,ARI,15,56,3.7,0,5,4,95,1,0,0,25.1,25.1
74,Chris Carson,SEA,RB,4,MIA,16,80,5,2,4,3,20,0,1,0,25,25
75,Christian McCaffrey,CAR,RB,2,TB,18,59,3.3,2,5,4,29,0,0,0,24.8,24.8
76,Salvon Ahmed,MIA,RB,15,NE,23,122,5.3,1,3,1,5,0,0,0,24.7,24.7
77,Chris Carson,SEA,RB,1,ATL,6,21,3.5,0,6,6,45,2,0,0,24.6,24.6
78,Cam Akers,LAR,RB,14,NE,29,171,5.9,0,3,2,23,0,0,0,24.4,24.4
79,Nick Chubb,CLE,RB,14,BAL,17,82,4.8,2,2,2,21,0,0,0,24.3,24.3
79,Kenyan Drake,ARI,RB,12,NE,22,78,3.5,2,4,3,15,0,0,0,24.3,24.3
81,Kareem Hunt,CLE,RB,2,CIN,10,86,8.6,1,2,2,15,1,0,0,24.1,24.1
81,Melvin Gordon III,DEN,RB,15,BUF,11,61,5.5,2,4,4,20,0,0,0,24.1,24.1
83,James Robinson,JAX,RB,2,TEN,16,102,6.4,1,4,3,18,0,0,0,24,24
84,Miles Sanders,PHI,RB,5,PIT,11,80,7.3,2,4,2,19,0,0,0,23.9,23.9
84,Clyde Edwards-Helaire,KC,RB,6,BUF,26,161,6.2,0,4,4,8,0,0,0,23.9,23.9
84,Austin Ekeler,LAC,RB,12,BUF,14,44,3.1,0,16,11,85,0,0,0,23.9,23.9
87,Jeff Wilson Jr.,SF,RB,17,SEA,20,76,3.8,1,7,3,12,1,0,0,23.8,23.8
88,Alvin Kamara,NO,RB,1,TB,12,16,1.3,1,8,5,51,1,0,0,23.7,23.7
89,Austin Ekeler,LAC,RB,14,ATL,15,79,5.3,0,9,9,67,0,1,0,23.6,23.6
90,Ezekiel Elliott,DAL,RB,5,NYG,19,91,4.8,2,2,1,14,0,0,0,23.5,23.5
91,Derrick Henry,TEN,RB,11,BAL,28,133,4.8,1,2,1,-1,0,0,0,23.2,23.2
91,D'Andre Swift,DET,RB,15,TEN,15,67,4.5,2,5,4,15,0,1,1,23.2,23.2
91,Ezekiel Elliott,DAL,RB,2,ATL,22,89,4,1,7,6,33,0,2,1,23.2,23.2
91,J.D. McKissic,WAS,RB,16,CAR,4,15,3.8,0,10,8,77,1,0,0,23.2,23.2
95,James Conner,PIT,RB,2,DEN,16,106,6.6,1,2,2,15,0,0,0,23.1,23.1
95,Mike Davis,CAR,RB,3,LAC,13,46,3.5,0,9,8,45,1,0,0,23.1,23.1
97,Clyde Edwards-Helaire,KC,RB,1,HOU,25,138,5.5,1,2,0,0,0,0,0,22.8,22.8
97,Giovani Bernard,CIN,RB,8,TEN,15,62,4.1,1,4,3,16,1,0,0,22.8,22.8
97,Antonio Gibson,WAS,RB,4,BAL,13,46,3.5,1,5,4,82,0,0,0,22.8,22.8
97,DeeJay Dallas,SEA,RB,8,SF,18,41,2.3,1,5,5,17,1,0,0,22.8,22.8
97,James Robinson,JAX,RB,13,MIN,18,78,4.3,1,6,6,30,0,0,0,22.8,22.8
97,Alvin Kamara,NO,RB,7,CAR,14,83,5.9,0,8,8,65,0,0,0,22.8,22.8
103,Giovani Bernard,CIN,RB,15,PIT,25,83,3.3,1,1,1,14,1,0,0,22.7,22.7
103,Ty Johnson,NYJ,RB,13,LV,22,104,4.7,1,2,2,13,0,0,0,22.7,22.7
103,Jerick McKinnon,SF,RB,4,PHI,14,54,3.9,1,8,7,43,0,0,0,22.7,22.7
106,Sony Michel,NE,RB,17,NYJ,16,76,4.8,0,3,3,60,1,0,0,22.6,22.6
106,Rex Burkhead,NE,RB,10,BAL,6,31,5.2,0,5,4,35,2,0,0,22.6,22.6
108,Josh Jacobs,LV,RB,5,KC,23,77,3.3,2,3,2,8,0,0,0,22.5,22.5
108,Jonathan Taylor,IND,RB,13,HOU,13,91,7,0,3,3,44,1,0,0,22.5,22.5
108,Antonio Gibson,WAS,RB,10,DET,13,45,3.5,2,4,4,20,0,0,0,22.5,22.5
111,Ezekiel Elliott,DAL,RB,11,MIN,21,103,4.9,0,2,2,11,1,0,0,22.4,22.4
111,Alvin Kamara,NO,RB,14,PHI,11,50,4.5,1,10,7,44,0,0,0,22.4,22.4
113,Todd Gurley II,ATL,RB,7,DET,23,63,2.7,2,3,2,19,0,1,0,22.2,22.2
114,Mike Davis,CAR,RB,4,ARI,16,84,5.2,1,6,5,27,0,0,0,22.1,22.1
114,Aaron Jones,GB,RB,4,ATL,15,71,4.7,0,5,5,40,1,0,0,22.1,22.1
116,Darrell Henderson Jr.,LAR,RB,3,BUF,20,114,5.7,1,3,1,6,0,0,0,22,22
116,Jonathan Taylor,IND,RB,2,MIN,26,101,3.9,1,2,2,9,0,0,0,22,22
116,Dalvin Cook,MIN,RB,14,TB,22,102,4.6,1,4,2,8,0,0,0,22,22
119,Jeff Wilson Jr.,SF,RB,3,NYG,12,15,1.2,1,3,3,54,1,0,0,21.9,21.9
120,Dalvin Cook,MIN,RB,1,GB,12,50,4.2,2,2,1,-2,0,0,0,21.8,21.8
120,Darrell Henderson Jr.,LAR,RB,5,WAS,15,38,2.5,1,4,3,30,1,0,0,21.8,21.8
120,Antonio Gibson,WAS,RB,7,DAL,20,128,6.4,1,1,0,0,0,0,0,21.8,21.8
120,Ronald Jones,TB,RB,4,LAC,20,111,5.6,0,9,6,17,0,0,0,21.8,21.8
124,David Montgomery,CHI,RB,2,NYG,16,82,5.1,0,3,3,45,1,0,0,21.7,21.7
125,Nick Chubb,CLE,RB,10,HOU,19,126,6.6,1,1,0,0,0,0,0,21.6,21.6
126,Leonard Fournette,TB,RB,15,ATL,14,49,3.5,2,5,3,16,0,0,0,21.5,21.5
126,Chase Edmonds,ARI,RB,7,SEA,5,58,11.6,0,7,7,87,0,0,0,21.5,21.5
126,Ezekiel Elliott,DAL,RB,4,CLE,12,54,4.5,0,8,8,71,0,1,1,21.5,21.5
129,Jamaal Williams,GB,RB,7,HOU,19,77,4.1,1,5,4,37,0,0,0,21.4,21.4
130,Devontae Booker,LV,RB,10,DEN,16,81,5.1,2,1,1,2,0,0,0,21.3,21.3
130,Latavius Murray,NO,RB,4,DET,14,64,4.6,2,2,1,19,0,0,0,21.3,21.3
130,Antonio Williams,BUF,RB,17,MIA,12,63,5.2,2,1,1,20,0,0,0,21.3,21.3
133,Nyheim Hines,IND,RB,8,DET,5,8,1.6,0,5,3,54,2,0,0,21.2,21.2
134,Miles Sanders,PHI,RB,2,LAR,20,95,4.8,1,7,3,36,0,1,1,21.1,21.1
135,David Johnson,HOU,RB,17,TEN,14,84,6,1,5,3,36,0,0,0,21,21
135,Melvin Gordon III,DEN,RB,17,LV,26,93,3.6,1,6,4,17,0,0,0,21,21
137,Josh Jacobs,LV,RB,17,DEN,15,89,5.9,2,1,0,0,0,0,0,20.9,20.9
137,Alvin Kamara,NO,RB,4,DET,19,83,4.4,1,4,3,36,0,0,0,20.9,20.9
137,Ezekiel Elliott,DAL,RB,16,PHI,19,105,5.5,0,4,4,34,0,0,0,20.9,20.9
140,Clyde Edwards-Helaire,KC,RB,11,LV,14,69,4.9,2,2,1,8,0,0,0,20.7,20.7
141,Giovani Bernard,CIN,RB,7,CLE,13,37,2.8,0,5,5,59,1,0,0,20.6,20.6
142,Josh Jacobs,LV,RB,15,LAC,26,76,2.9,1,3,3,38,0,0,0,20.4,20.4
143,Jordan Wilkins,IND,RB,8,DET,20,89,4.4,1,1,1,24,0,0,0,20.3,20.3
144,Derrick Henry,TEN,RB,8,CIN,18,112,6.2,1,1,0,0,0,0,0,20.2,20.2
144,James Conner,PIT,RB,6,CLE,20,101,5,1,1,1,1,0,0,0,20.2,20.2
144,Chase Edmonds,ARI,RB,5,NYJ,3,36,12,1,6,5,56,0,0,0,20.2,20.2
147,Zack Moss,BUF,RB,8,NE,14,81,5.8,2,1,0,0,0,0,0,20.1,20.1
147,Darrell Henderson Jr.,LAR,RB,2,PHI,12,81,6.8,1,3,2,40,0,0,0,20.1,20.1
147,David Montgomery,CHI,RB,16,JAX,23,95,4.1,1,2,2,26,0,0,0,20.1,20.1
147,Myles Gaskin,MIA,RB,5,SF,16,57,3.6,1,5,5,34,0,0,0,20.1,20.1
147,Giovani Bernard,CIN,RB,16,HOU,16,65,4.1,0,8,7,66,0,0,0,20.1,20.1
152,Chris Carson,SEA,RB,13,NYG,13,65,5,0,6,3,45,1,0,0,20,20
153,David Johnson,HOU,RB,1,KC,11,77,7,1,4,3,32,0,0,0,19.9,19.9
153,Dalvin Cook,MIN,RB,5,SEA,17,65,3.8,1,5,5,24,0,0,0,19.9,19.9
153,Chris Carson,SEA,RB,5,MIN,8,52,6.5,1,7,6,27,0,0,0,19.9,19.9
153,Alvin Kamara,NO,RB,5,LAC,11,45,4.1,0,10,8,74,0,0,0,19.9,19.9
157,Chris Carson,SEA,RB,2,NE,17,72,4.2,0,3,3,36,1,0,0,19.8,19.8
157,Nick Chubb,CLE,RB,17,PIT,14,108,7.7,1,1,0,0,0,0,0,19.8,19.8
159,Benny Snell Jr.,PIT,RB,15,CIN,18,84,4.7,1,4,3,23,0,0,0,19.7,19.7
160,Alexander Mattison,MIN,RB,5,SEA,20,112,5.6,0,3,3,24,0,0,0,19.6,19.6
161,Jonathan Taylor,IND,RB,15,HOU,16,83,5.2,1,5,4,12,0,0,0,19.5,19.5
162,Jonathan Taylor,IND,RB,16,PIT,18,74,4.1,2,0,0,0,0,0,0,19.4,19.4
162,Melvin Gordon III,DEN,RB,11,MIA,15,84,5.6,2,0,0,0,0,1,1,19.4,19.4
164,Derrick Henry,TEN,RB,5,BUF,19,57,3,2,2,1,6,0,0,0,19.3,19.3
164,Todd Gurley II,ATL,RB,4,GB,16,57,3.6,2,1,1,6,0,0,0,19.3,19.3
166,Damien Harris,NE,RB,8,BUF,16,102,6.4,1,0,0,0,0,0,0,19.2,19.2
166,Kareem Hunt,CLE,RB,7,CIN,18,76,4.2,0,4,3,26,1,0,0,19.2,19.2
166,Kareem Hunt,CLE,RB,10,HOU,19,104,5.5,0,4,3,28,0,0,0,19.2,19.2
169,Kareem Hunt,CLE,RB,4,DAL,11,71,6.5,2,0,0,0,0,0,0,19.1,19.1
169,Malcolm Brown,LAR,RB,10,SEA,6,33,5.5,2,2,2,18,0,0,0,19.1,19.1
169,Derrick Henry,TEN,RB,1,DEN,31,116,3.7,0,3,3,15,0,0,0,19.1,19.1
172,Wayne Gallman,NYG,RB,10,PHI,18,53,2.9,2,2,1,7,0,0,0,19,19
172,Sony Michel,NE,RB,3,LV,9,117,13,0,2,2,23,0,0,0,19,19
174,David Montgomery,CHI,RB,5,TB,10,29,2.9,1,8,7,30,0,0,0,18.9,18.9
175,Chris Carson,SEA,RB,14,NYJ,12,76,6.3,1,5,3,22,0,0,0,18.8,18.8
175,Austin Ekeler,LAC,RB,2,KC,16,93,5.8,0,4,4,55,0,0,0,18.8,18.8
177,Raheem Mostert,SF,RB,2,NYJ,8,92,11.5,1,2,2,15,0,0,0,18.7,18.7
177,Devin Singletary,BUF,RB,4,LV,18,56,3.1,1,6,5,21,0,0,0,18.7,18.7
179,J.K. Dobbins,BAL,RB,11,TEN,15,70,4.7,1,2,2,15,0,0,0,18.5,18.5
179,Aaron Jones,GB,RB,17,CHI,11,42,3.8,1,5,4,43,0,0,0,18.5,18.5
179,Ronald Jones,TB,RB,5,CHI,17,106,6.2,0,5,3,19,0,0,0,18.5,18.5
179,Jamaal Williams,GB,RB,4,ATL,8,10,1.2,0,8,8,95,0,0,0,18.5,18.5
183,Alvin Kamara,NO,RB,15,KC,11,54,4.9,0,6,3,40,1,0,0,18.4,18.4
183,Miles Sanders,PHI,RB,16,DAL,15,57,3.8,1,6,4,27,0,1,0,18.4,18.4
183,Clyde Edwards-Helaire,KC,RB,3,BAL,20,64,3.2,0,6,5,70,0,0,0,18.4,18.4
186,Gus Edwards,BAL,RB,14,CLE,7,49,7,2,1,1,4,0,0,0,18.3,18.3
186,Kareem Hunt,CLE,RB,5,IND,20,72,3.6,0,4,3,21,1,0,0,18.3,18.3
188,Boston Scott,PHI,RB,7,NYG,12,46,3.8,0,5,3,46,1,0,0,18.2,18.2
188,Melvin Gordon III,DEN,RB,13,KC,15,131,8.7,0,2,1,11,0,0,0,18.2,18.2
188,Jamaal Williams,GB,RB,8,MIN,16,75,4.7,0,6,6,27,0,0,0,18.2,18.2
191,Wayne Gallman,NYG,RB,12,CIN,24,94,3.9,1,5,3,-3,0,0,0,18.1,18.1
192,J.D. McKissic,WAS,RB,10,DET,8,6,0.8,1,15,7,43,0,0,0,17.9,17.9
193,Ezekiel Elliott,DAL,RB,3,SEA,14,34,2.4,1,11,6,24,0,0,0,17.8,17.8
193,J.D. McKissic,WAS,RB,13,PIT,5,8,1.6,0,10,10,70,0,1,0,17.8,17.8
195,Adrian Peterson,DET,RB,13,CHI,16,57,3.6,2,1,0,0,0,0,0,17.7,17.7
195,Alvin Kamara,NO,RB,13,ATL,15,88,5.9,1,3,2,9,0,0,0,17.7,17.7
195,Myles Gaskin,MIA,RB,17,BUF,7,20,2.9,1,5,4,57,0,0,0,17.7,17.7
198,Nick Chubb,CLE,RB,13,TEN,18,80,4.4,1,1,1,26,0,0,0,17.6,17.6
198,Aaron Jones,GB,RB,1,MIN,16,66,4.1,1,6,4,10,0,1,0,17.6,17.6
198,Nick Chubb,CLE,RB,16,NYJ,11,28,2.5,1,5,5,38,0,0,0,17.6,17.6
198,James Conner,PIT,RB,16,IND,5,21,4.2,1,5,5,45,0,0,0,17.6,17.6
202,Adrian Peterson,DET,RB,12,HOU,15,55,3.7,2,0,0,0,0,0,0,17.5,17.5
202,Alfred Morris,NYG,RB,13,SEA,8,39,4.9,1,1,1,6,1,0,0,17.5,17.5
202,Carlos Hyde,SEA,RB,11,ARI,14,79,5.6,1,3,2,16,0,0,0,17.5,17.5
202,Ito Smith,ATL,RB,12,LV,12,65,5.4,1,5,4,10,0,0,0,17.5,17.5
202,Ty Johnson,NYJ,RB,15,LAR,3,16,5.3,0,6,6,39,1,0,0,17.5,17.5
202,Nyheim Hines,IND,RB,12,TEN,10,29,2.9,0,10,8,66,0,0,0,17.5,17.5
208,Antonio Gibson,WAS,RB,11,CIN,16,94,5.9,1,2,1,10,0,0,0,17.4,17.4
208,Devin Singletary,BUF,RB,15,DEN,8,68,8.5,1,3,3,16,0,0,0,17.4,17.4
208,David Johnson,HOU,RB,7,GB,14,42,3,0,4,4,42,1,1,1,17.4,17.4
211,Ronald Jones,TB,RB,12,KC,9,66,7.3,0,2,1,37,1,0,0,17.3,17.3
212,Justin Jackson,LAC,RB,8,DEN,17,89,5.2,0,5,3,53,0,0,0,17.2,17.2
212,J.D. McKissic,WAS,RB,9,NYG,3,17,5.7,0,14,9,65,0,0,0,17.2,17.2
214,Dalvin Cook,MIN,RB,2,IND,14,63,4.5,1,2,2,8,0,0,0,17.1,17.1
214,Aaron Jones,GB,RB,11,IND,10,41,4.1,1,4,4,30,0,0,0,17.1,17.1
214,Austin Ekeler,LAC,RB,17,KC,7,18,2.6,0,7,6,33,1,0,0,17.1,17.1
217,Duke Johnson,HOU,RB,12,DET,9,37,4.1,0,4,3,43,1,0,0,17,17
218,Devonta Freeman,NYG,RB,5,DAL,17,60,3.5,1,3,2,27,0,0,0,16.7,16.7
218,Jerick McKinnon,SF,RB,3,NYG,14,38,2.7,1,4,3,39,0,0,0,16.7,16.7
220,Aaron Jones,GB,RB,3,NO,16,69,4.3,1,4,2,17,0,0,0,16.6,16.6
220,Brian Hill,ATL,RB,17,TB,9,94,10.4,0,3,3,42,0,1,0,16.6,16.6
220,Carlos Hyde,SEA,RB,7,ARI,15,68,4.5,1,4,3,8,0,0,0,16.6,16.6
220,Melvin Gordon III,DEN,RB,1,TEN,15,78,5.2,1,3,3,8,0,1,1,16.6,16.6
220,Myles Gaskin,MIA,RB,6,NYJ,18,91,5.1,0,4,4,35,0,0,0,16.6,16.6
225,Dalvin Cook,MIN,RB,16,NO,15,73,4.9,1,2,2,12,0,1,0,16.5,16.5
225,Wayne Gallman,NYG,RB,13,SEA,16,135,8.4,0,0,0,0,0,0,0,16.5,16.5
227,Cam Akers,LAR,RB,13,ARI,21,72,3.4,1,1,1,22,0,0,0,16.4,16.4
227,Melvin Gordon III,DEN,RB,2,PIT,19,70,3.7,0,3,2,14,1,0,0,16.4,16.4
227,Kalen Ballage,LAC,RB,9,LV,15,69,4.6,1,3,2,15,0,0,0,16.4,16.4
227,Wayne Gallman,NYG,RB,7,PHI,10,34,3.4,1,5,5,20,0,0,0,16.4,16.4
231,Duke Johnson,HOU,RB,9,JAX,16,41,2.6,1,4,4,32,0,1,1,16.3,16.3
232,James Robinson,JAX,RB,10,GB,23,109,4.7,0,5,2,3,0,0,0,16.2,16.2
233,Devin Singletary,BUF,RB,3,LAR,13,71,5.5,0,5,4,50,0,0,0,16.1,16.1
233,J.K. Dobbins,BAL,RB,8,PIT,15,113,7.5,0,2,1,8,0,0,0,16.1,16.1
235,Salvon Ahmed,MIA,RB,10,LAC,21,85,4,1,1,1,5,0,0,0,16,16
235,Kenyan Drake,ARI,RB,14,NYG,23,80,3.5,1,1,1,10,0,2,0,16,16
235,D'Andre Swift,DET,RB,17,MIN,12,54,4.5,1,3,3,16,0,0,0,16,16
235,Kenyan Drake,ARI,RB,11,SEA,11,29,2.6,1,5,4,31,0,0,0,16,16
239,James Robinson,JAX,RB,9,HOU,25,99,4,1,2,0,0,0,0,0,15.9,15.9
239,Mike Davis,CAR,RB,11,DET,19,64,3.4,1,2,2,15,0,0,0,15.9,15.9
239,Josh Jacobs,LV,RB,8,CLE,31,129,4.2,0,1,0,0,0,0,0,15.9,15.9
239,Alvin Kamara,NO,RB,9,TB,9,40,4.4,1,6,5,9,0,0,0,15.9,15.9
243,Austin Ekeler,LAC,RB,16,DEN,10,45,4.5,0,3,3,23,1,0,0,15.8,15.8
243,Jerick McKinnon,SF,RB,9,GB,12,52,4.3,1,4,3,16,0,0,0,15.8,15.8
245,Mark Ingram II,BAL,RB,2,HOU,9,55,6.1,1,3,2,22,0,0,0,15.7,15.7
245,Rex Burkhead,NE,RB,9,NYJ,12,56,4.7,1,3,3,11,0,0,0,15.7,15.7
245,Leonard Fournette,TB,RB,7,LV,11,50,4.5,0,7,6,47,0,0,0,15.7,15.7
248,Phillip Lindsay,DEN,RB,8,LAC,6,83,13.8,1,3,1,3,0,0,0,15.6,15.6
248,Leonard Fournette,TB,RB,16,DET,9,34,3.8,1,3,3,32,0,0,0,15.6,15.6
248,Chase Edmonds,ARI,RB,15,PHI,11,47,4.3,0,5,3,19,1,0,0,15.6,15.6
248,Dion Lewis,NYG,RB,2,CHI,10,20,2,1,5,4,36,0,0,0,15.6,15.6
252,Jonathan Taylor,IND,RB,6,CIN,12,60,5,0,4,4,55,0,0,0,15.5,15.5
252,Mike Davis,CAR,RB,2,TB,1,1,1,0,8,8,74,0,0,0,15.5,15.5
254,Ronald Jones,TB,RB,14,MIN,18,80,4.4,1,2,1,4,0,0,0,15.4,15.4
254,Darrell Henderson Jr.,LAR,RB,13,ARI,3,49,16.3,1,3,2,25,0,0,0,15.4,15.4
254,Jonathan Taylor,IND,RB,5,CLE,12,57,4.8,1,3,2,17,0,0,0,15.4,15.4
254,Jonathan Taylor,IND,RB,11,GB,22,90,4.1,0,4,4,24,0,0,0,15.4,15.4
254,Joe Mixon,CIN,RB,5,BAL,24,59,2.5,0,8,6,35,0,0,0,15.4,15.4
259,Kyle Juszczyk,SF,FB,16,ARI,1,3,3,0,3,2,10,2,0,0,15.3,15.3
259,James Conner,PIT,RB,5,PHI,15,44,2.9,1,3,3,19,0,0,0,15.3,15.3
259,James Robinson,JAX,RB,6,DET,12,29,2.4,0,4,4,24,1,1,0,15.3,15.3
259,James White,NE,RB,6,DEN,4,8,2,0,9,8,65,0,0,0,15.3,15.3
263,Todd Gurley II,ATL,RB,3,CHI,14,80,5.7,1,2,1,2,0,1,0,15.2,15.2
