Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
663,Jason Witten,LV,TE,5,KC,2,2,100,6,0,4,3,3,0,0,0,0,0,0,2.6,2.6
663,Durham Smythe,MIA,TE,16,LV,2,2,100,6,0,5,3,3,0,0,0,0,0,0,2.6,2.6
663,Mo Alie-Cox,IND,TE,11,GB,2,2,100,16,0,8,8,8,0,0,0,0,1,1,2.6,2.6
672,Darren Fells,HOU,TE,14,CHI,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
672,Nick Keizer,KC,TE,13,DEN,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
672,Darren Fells,HOU,TE,10,CLE,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
672,Adam Shaheen,MIA,TE,15,NE,2,1,50,15,0,15,7.5,15,0,0,0,0,0,0,2.5,2.5
672,Dawson Knox,BUF,TE,5,TEN,3,1,33.3,15,0,15,5,15,0,0,0,0,0,0,2.5,2.5
672,Mike Gesicki,MIA,TE,4,SEA,3,1,33.3,15,0,15,5,15,0,0,0,0,0,0,2.5,2.5
672,Greg Olsen,SEA,TE,16,LAR,2,1,50,15,0,15,7.5,15,0,0,0,0,0,0,2.5,2.5
672,Dallas Goedert,PHI,TE,8,DAL,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
672,Will Dissly,SEA,TE,3,DAL,2,2,100,5,0,6,2.5,2.5,0,0,0,0,0,0,2.5,2.5
672,Jimmy Graham,CHI,TE,17,GB,2,2,100,5,0,3,2.5,2.5,0,0,0,0,0,0,2.5,2.5
672,Anthony Firkser,TEN,TE,1,DEN,2,2,100,5,0,6,2.5,2.5,0,0,0,0,0,0,2.5,2.5
683,Tommy Stevens,CAR,TE,17,NO,0,0,0,0,0,0,0,0,4,24,6,0,0,0,2.4,2.4
683,Levine Toilolo,NYG,TE,15,CLE,1,1,100,14,0,14,14,14,0,0,0,0,0,0,2.4,2.4
683,Virgil Green,LAC,TE,5,NO,1,1,100,14,0,14,14,14,0,0,0,0,0,0,2.4,2.4
683,Derek Carrier,LV,TE,11,KC,1,1,100,14,0,14,14,14,0,0,0,0,0,0,2.4,2.4
683,Taysom Hill,NO,TE,4,DET,1,1,100,8,0,8,8,8,3,6,2,0,1,0,2.4,2.4
683,Harrison Bryant,CLE,TE,2,CIN,2,1,50,14,0,14,7,14,0,0,0,0,0,0,2.4,2.4
689,Jonnu Smith,TEN,TE,6,HOU,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
689,Kaden Smith,NYG,TE,3,SF,2,1,50,13,0,13,6.5,13,0,0,0,0,1,0,2.3,2.3
689,Luke Stocker,ATL,TE,17,TB,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
689,Donald Parham Jr.,LAC,TE,10,MIA,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
689,Blake Bell,DAL,TE,5,NYG,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
689,Noah Fant,DEN,TE,12,NO,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
689,Blake Bell,DAL,TE,11,MIN,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
689,Daniel Brown,NYJ,TE,16,CLE,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
689,Dominique Dafney,GB,TE,16,TEN,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
689,Levine Toilolo,NYG,TE,1,PIT,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
699,Antonio Gandy-Golden,WAS,TE,3,CLE,2,0,0,0,0,0,0,0,1,22,22,0,0,0,2.2,2.2
699,Adam Trautman,NO,TE,14,PHI,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
699,Jack Doyle,IND,TE,13,HOU,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
699,Luke Willson,BAL,TE,13,DAL,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
699,Tanner Hudson,TB,TE,7,LV,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
699,Luke Stocker,ATL,TE,9,DEN,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
699,Blake Bell,DAL,TE,15,SF,1,1,100,10,0,10,10,10,1,2,2,0,0,0,2.2,2.2
699,Jack Doyle,IND,TE,4,CHI,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
699,Tyler Kroft,BUF,TE,4,LV,3,1,33.3,12,0,12,4,12,0,0,0,0,0,0,2.2,2.2
699,Deon Yelder,KC,TE,16,ATL,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
699,Cole Kmet,CHI,TE,2,NYG,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
699,Josiah Deguara,GB,TE,1,MIN,2,1,50,12,0,12,6,12,0,0,0,0,0,0,2.2,2.2
699,Blake Jarwin,DAL,TE,1,LAR,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
699,Kyle Rudolph,MIN,TE,8,GB,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
713,Blake Bell,DAL,TE,14,CIN,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
713,Juwan Johnson,NO,TE,14,PHI,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
713,Harrison Bryant,CLE,TE,6,PIT,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
713,Dan Arnold,ARI,TE,3,DET,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
713,Trey Burton,IND,TE,13,HOU,3,1,33.3,11,0,11,3.7,11,0,0,0,0,0,0,2.1,2.1
713,Cameron Brate,TB,TE,17,ATL,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
713,Austin Hooper,CLE,TE,10,HOU,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
713,Ian Thomas,CAR,TE,7,NO,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
713,Nick Vannett,DEN,TE,9,ATL,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
713,Pharaoh Brown,HOU,TE,15,IND,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
713,Jesse James,DET,TE,15,TEN,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
713,Stephen Carlson,CLE,TE,12,JAX,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
713,Jaeden Graham,ATL,TE,12,LV,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
713,Chris Manhertz,CAR,TE,12,MIN,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
713,Chris Herndon,NYJ,TE,4,DEN,3,1,33.3,11,0,11,3.7,11,0,0,0,0,0,0,2.1,2.1
713,Anthony Firkser,TEN,TE,16,GB,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
713,O.J. Howard,TB,TE,2,CAR,3,1,33.3,11,0,11,3.7,11,0,0,0,0,0,0,2.1,2.1
713,Irv Smith Jr.,MIN,TE,1,GB,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
713,Dalton Schultz,DAL,TE,1,LAR,4,1,25,11,0,11,2.8,11,0,0,0,0,0,0,2.1,2.1
713,Tyler Kroft,BUF,TE,8,NE,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
733,Ben Ellefson,JAX,TE,7,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
733,Stephen Carlson,CLE,TE,4,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
733,Tyler Conklin,MIN,TE,13,JAX,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
733,Levine Toilolo,NYG,TE,17,DAL,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
733,Tyler Eifert,JAX,TE,17,IND,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
733,James O'Shaughnessy,JAX,TE,17,IND,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
733,MyCole Pruitt,TEN,TE,15,DET,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
733,Temarrick Hemingway,WAS,TE,5,LAR,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
733,Kyle Rudolph,MIN,TE,5,SEA,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
733,Jesse James,DET,TE,12,HOU,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
733,Will Dissly,SEA,TE,11,ARI,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
733,Ben Ellefson,JAX,TE,11,PIT,3,1,33.3,10,0,10,3.3,10,0,0,0,0,0,0,2,2
733,Kaden Smith,NYG,TE,4,LAR,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
733,Virgil Green,LAC,TE,1,CIN,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
747,Gerald Everett,LAR,TE,14,NE,3,1,33.3,9,0,9,3,9,0,0,0,0,0,0,1.9,1.9
747,Cameron Brate,TB,TE,14,MIN,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
747,Mo Alie-Cox,IND,TE,14,LV,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
747,Chris Herndon,NYJ,TE,14,SEA,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
747,Ian Thomas,CAR,TE,6,CHI,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
747,Ian Thomas,CAR,TE,3,LAC,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
747,Hayden Hurst,ATL,TE,13,NO,4,1,25,9,0,9,2.2,9,0,0,0,0,0,0,1.9,1.9
747,Jordan Akins,HOU,TE,17,TEN,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
747,Marcedes Lewis,GB,TE,17,CHI,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
747,Eric Saubert,JAX,TE,17,IND,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
747,Drew Sample,CIN,TE,10,PIT,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
747,Marcedes Lewis,GB,TE,7,HOU,3,1,33.3,9,0,9,3,9,0,0,0,0,0,0,1.9,1.9
747,Jonnu Smith,TEN,TE,7,PIT,4,1,25,9,0,9,2.2,9,0,0,0,0,0,0,1.9,1.9
747,James O'Shaughnessy,JAX,TE,9,HOU,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
747,Demetrius Harris,CHI,TE,5,TB,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
747,Tanner Hudson,TB,TE,5,CHI,4,1,25,9,0,9,2.2,9,0,0,0,0,0,0,1.9,1.9
747,Geoff Swaim,TEN,TE,11,BAL,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
747,Luke Stocker,ATL,TE,16,KC,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
747,Will Dissly,SEA,TE,2,NE,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
747,Jacob Hollister,SEA,TE,1,ATL,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
747,Levine Toilolo,NYG,TE,8,TB,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
747,Kaden Smith,NYG,TE,2,CHI,3,2,66.7,-1,0,2,-0.3,-0.5,0,0,0,0,0,0,1.9,1.9
769,Jonnu Smith,TEN,TE,17,HOU,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
769,Cameron Brate,TB,TE,7,LV,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
769,Ryan Izzo,NE,TE,7,SF,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
769,Dalton Keene,NE,TE,7,SF,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
769,Ian Thomas,CAR,TE,9,KC,2,1,50,8,0,8,4,8,0,0,0,0,1,0,1.8,1.8
769,Kaden Smith,NYG,TE,9,WAS,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
769,Trey Burton,IND,TE,15,HOU,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
769,Adam Trautman,NO,TE,12,DEN,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
769,Cole Kmet,CHI,TE,12,GB,3,1,33.3,8,0,8,2.7,8,0,0,0,0,0,0,1.8,1.8
769,Marcedes Lewis,GB,TE,11,IND,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
769,Logan Thomas,WAS,TE,4,BAL,4,1,25,8,0,8,2,8,0,0,0,0,0,0,1.8,1.8
769,Foster Moreau,LV,TE,4,BUF,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
769,Chris Manhertz,CAR,TE,2,TB,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
769,Tyler Eifert,JAX,TE,1,IND,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
769,Mike Gesicki,MIA,TE,8,LAR,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
784,Hayden Hurst,ATL,TE,14,LAC,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,1.7,1.7
784,Jaeden Graham,ATL,TE,14,LAC,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
784,Nick Vannett,DEN,TE,6,NE,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
784,David Njoku,CLE,TE,6,PIT,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,1.7,1.7
784,Tyler Kroft,BUF,TE,6,KC,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
784,Durham Smythe,MIA,TE,3,JAX,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
784,Dallas Goedert,PHI,TE,3,CIN,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
784,Foster Moreau,LV,TE,17,DEN,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
784,Ian Thomas,CAR,TE,10,TB,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
784,Cole Kmet,CHI,TE,10,MIN,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,1.7,1.7
784,Albert Okwuegbunam,DEN,TE,9,ATL,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
784,Jaeden Graham,ATL,TE,5,CAR,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
784,Kaden Smith,NYG,TE,5,DAL,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
784,Nick Vannett,DEN,TE,4,NYJ,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
784,Josh Hill,NO,TE,4,DET,1,1,100,7,0,7,7,7,0,0,0,0,1,0,1.7,1.7
784,Darrell Daniels,ARI,TE,16,SF,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
784,Blake Bell,DAL,TE,16,PHI,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
784,Drew Sample,CIN,TE,1,LAC,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
784,Gerald Everett,LAR,TE,1,DAL,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
784,Josh Hill,NO,TE,8,CHI,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
804,Kaden Smith,NYG,TE,14,ARI,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
804,Marcedes Lewis,GB,TE,14,DET,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
804,Chris Manhertz,CAR,TE,6,CHI,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
804,Luke Stocker,ATL,TE,3,CHI,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
804,Stephen Anderson,LAC,TE,13,NE,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
804,Ryan Izzo,NE,TE,13,LAC,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
804,Dalton Keene,NE,TE,17,NYJ,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
804,Jacob Hollister,SEA,TE,17,SF,3,1,33.3,6,0,6,2,6,0,0,0,0,0,0,1.6,1.6
804,Jacob Hollister,SEA,TE,10,LAR,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
804,Jeremy Sprinkle,WAS,TE,7,DAL,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
804,Jason Witten,LV,TE,7,TB,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
804,Trey Burton,IND,TE,9,BAL,4,1,25,6,0,6,1.5,6,0,0,0,0,0,0,1.6,1.6
804,James O'Shaughnessy,JAX,TE,15,BAL,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
804,Deon Yelder,KC,TE,15,NO,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
804,Zach Ertz,PHI,TE,5,PIT,6,1,16.7,6,0,6,1,6,0,0,0,0,0,0,1.6,1.6
804,David Njoku,CLE,TE,5,IND,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
804,Dalton Schultz,DAL,TE,5,NYG,3,1,33.3,6,0,6,2,6,0,0,0,0,0,0,1.6,1.6
804,Brandon Dillon,MIN,TE,12,CAR,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
804,Tyler Higbee,LAR,TE,12,SF,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
804,Jared Cook,NO,TE,11,ATL,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
804,Demetrius Harris,CHI,TE,4,IND,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
804,Chris Manhertz,CAR,TE,8,ATL,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
804,Jacob Hollister,SEA,TE,8,SF,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
804,Kaden Smith,NYG,TE,8,TB,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
828,Anthony Firkser,TEN,TE,14,JAX,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
828,Jake Butt,DEN,TE,3,TB,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
828,David Njoku,CLE,TE,13,TEN,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
828,Hunter Henry,LAC,TE,13,NE,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
828,Adam Trautman,NO,TE,17,CAR,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
828,Anthony Firkser,TEN,TE,10,IND,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1.5,1.5
828,Jordan Akins,HOU,TE,10,CLE,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
828,Robert Tonyan,GB,TE,9,SF,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
828,Trevon Wesco,NYJ,TE,5,ARI,1,1,100,5,0,5,5,5,1,0,0,0,0,0,1.5,1.5
828,Tyler Conklin,MIN,TE,12,CAR,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
828,Cethan Carter,CIN,TE,12,NYG,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
828,Jace Sternberger,GB,TE,12,CHI,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
828,Nick Keizer,KC,TE,11,LV,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
828,Johnny Mundt,LAR,TE,4,NYG,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
828,Deon Yelder,KC,TE,4,NE,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
828,Vance McDonald,PIT,TE,16,IND,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
828,Chris Herndon,NYJ,TE,2,SF,4,1,25,5,0,5,1.2,5,0,0,0,0,0,0,1.5,1.5
828,Ross Dwelley,SF,TE,2,NYJ,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
828,Harrison Bryant,CLE,TE,1,BAL,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
828,Deon Yelder,KC,TE,8,NYJ,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
828,Nick Keizer,KC,TE,8,NYJ,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
828,Juwan Johnson,NO,TE,8,CHI,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1.5,1.5
850,Eric Saubert,JAX,TE,14,TEN,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
850,Juwan Johnson,NO,TE,17,CAR,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
850,Drew Sample,CIN,TE,15,PIT,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
850,Vance McDonald,PIT,TE,5,PHI,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
850,Logan Thomas,WAS,TE,5,LAR,4,1,25,4,0,4,1,4,0,0,0,0,0,0,1.4,1.4
850,Pharaoh Brown,HOU,TE,5,JAX,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
850,Ian Thomas,CAR,TE,12,MIN,2,1,50,4,0,4,2,4,0,0,0,0,0,0,1.4,1.4
850,Marcedes Lewis,GB,TE,2,DET,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
850,Adam Shaheen,MIA,TE,2,BUF,2,1,50,4,0,4,2,4,0,0,0,0,0,0,1.4,1.4
850,Chris Manhertz,CAR,TE,1,LV,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
860,Jesse James,DET,TE,6,JAX,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
860,Cameron Brate,TB,TE,6,GB,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
860,Kaden Smith,NYG,TE,13,SEA,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
860,Charlie Woerner,SF,TE,17,SEA,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
860,Isaac Nauta,DET,TE,7,ATL,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
860,Jordan Reed,SF,TE,9,GB,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
860,Lee Smith,BUF,TE,12,LAC,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
860,Ross Dwelley,SF,TE,12,LAR,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
860,Eric Saubert,JAX,TE,11,PIT,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
860,Jesse James,DET,TE,11,CAR,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
860,Adam Shaheen,MIA,TE,16,LV,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
860,Kahale Warring,HOU,TE,16,CIN,3,1,33.3,3,0,3,1,3,0,0,0,0,0,0,1.3,1.3
860,Vance McDonald,PIT,TE,2,DEN,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
860,Irv Smith Jr.,MIN,TE,2,IND,4,1,25,3,0,3,0.8,3,0,0,0,0,0,0,1.3,1.3
860,Antonio Gandy-Golden,WAS,TE,2,ARI,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
860,Jason Witten,LV,TE,2,NO,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
860,Vance McDonald,PIT,TE,1,NYG,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
860,Harrison Bryant,CLE,TE,12,JAX,2,1,50,13,0,13,6.5,13,0,0,0,0,1,1,1.3,1.3
878,Nick Keizer,KC,TE,6,BUF,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
878,Blake Bell,DAL,TE,13,BAL,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
878,Jesse James,DET,TE,17,MIN,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
878,Vance McDonald,PIT,TE,9,DAL,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
878,Rob Gronkowski,TB,TE,9,NO,6,1,16.7,2,0,2,0.3,2,0,0,0,0,0,0,1.2,1.2
878,Dalton Keene,NE,TE,15,MIA,2,1,50,2,0,2,1,2,0,0,0,0,1,0,1.2,1.2
878,Darrell Daniels,ARI,TE,15,PHI,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
878,Luke Stocker,ATL,TE,5,CAR,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
878,Deon Yelder,KC,TE,12,TB,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
878,Marcus Baugh,WAS,TE,2,ARI,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
878,Jason Witten,LV,TE,1,CAR,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
878,Cethan Carter,CIN,TE,8,TEN,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
878,Cole Kmet,CHI,TE,8,NO,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
891,Josh Hill,NO,TE,14,PHI,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
891,Darrell Daniels,ARI,TE,6,DAL,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
891,Cethan Carter,CIN,TE,3,PHI,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
891,Drew Sample,CIN,TE,3,PHI,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
891,Jace Sternberger,GB,TE,9,SF,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
891,Josh Hill,NO,TE,5,LAC,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
897,Josh Hill,NO,TE,7,CAR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
897,Jesse James,DET,TE,9,MIN,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
897,Levine Toilolo,NYG,TE,9,WAS,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
897,Jason Witten,LV,TE,9,LAC,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
897,Kaden Smith,NYG,TE,15,CLE,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
