Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
1212,Jakeem Grant Sr.,MIA,WR,16,LV,27,23,3600,7.55
1213,Chris Conley,JAX,WR,6,DET,27,25,3600,7.53
1213,Dontrelle Inman,WAS,WR,6,NYG,12,21,3600,7.53
1215,Chris Conley,JAX,WR,4,CIN,11,3,3700,7.52
1216,Mack Hollins,MIA,WR,15,NE,5,11,3500,7.51
1216,Greg Ward,PHI,WR,17,WAS,3,2,null,7.51
1218,KJ Hamler,DEN,WR,9,ATL,28,28,3400,7.49
1218,Kalif Raymond,TEN,WR,5,BUF,18,19,3200,7.49
1220,Josh Reynolds,LAR,WR,15,NYJ,31,26,3700,7.47
1220,Greg Ward,PHI,WR,10,NYG,15,22,3800,7.47
1222,DaeSean Hamilton,DEN,WR,17,LV,27,22,3000,7.46
1223,KJ Hamler,DEN,WR,8,LAC,19,10,3600,7.44
1224,Jakeem Grant Sr.,MIA,WR,14,KC,10,3,3400,7.42
1224,Steven Sims,WAS,WR,11,CIN,25,26,3000,7.42
1224,N'Keal Harry,NE,WR,12,ARI,19,25,3400,7.42
1227,Alshon Jeffery,PHI,WR,10,NYG,15,22,4000,7.41
1227,Justin Jefferson,MIN,WR,1,GB,12,11,4800,7.41
1227,Josh Malone,NYJ,WR,3,IND,1,15,3000,7.41
1227,Chris Hogan,NYJ,WR,2,SF,18,14,3200,7.41
1231,Steven Sims,WAS,WR,9,NYG,18,21,3000,7.4
1232,Josh Reynolds,LAR,WR,5,WAS,12,2,4000,7.38
1232,Bryan Edwards,LV,WR,2,NO,8,19,3900,7.38
1234,Russell Gage,ATL,WR,13,NO,5,13,4500,7.36
1235,Golden Tate,NYG,WR,8,TB,3,9,3600,7.35
1236,Keelan Cole,JAX,WR,2,TEN,5,4,4300,7.34
1236,Willie Snead IV,BAL,WR,16,NYG,11,12,3900,7.34
1238,Miles Boykin,BAL,WR,1,CLE,20,8,4100,7.33
1238,Mohamed Sanu,DET,WR,16,TB,14,22,3000,7.33
1238,Mohamed Sanu,DET,WR,17,MIN,25,27,3000,7.33
1241,Zach Pascal,IND,WR,15,HOU,29,24,3200,7.3
1242,Cam Sims,WAS,WR,10,DET,25,12,3200,7.28
1243,N'Keal Harry,NE,WR,10,BAL,3,5,3700,7.27
1244,Tee Higgins,CIN,WR,3,PHI,22,9,3900,7.25
1244,Richie James,SF,WR,16,ARI,15,19,3400,7.25
1246,Josh Reynolds,LAR,WR,4,NYG,17,22,4100,7.24
1247,Darnell Mooney,CHI,WR,4,IND,1,10,3000,7.21
1247,Lynn Bowden Jr.,MIA,WR,17,BUF,15,4,3500,7.21
1249,Isaiah Coulter,HOU,WR,14,CHI,13,4,3000,7.18
1250,David Moore,SEA,WR,12,PHI,14,13,3200,7.17
1250,Josh Reynolds,LAR,WR,16,SEA,23,29,3200,7.17
1250,Tim Patrick,DEN,WR,12,NO,10,20,4900,7.17
1253,Marquez Valdes-Scantling,GB,WR,13,PHI,14,14,4400,7.16
1253,Cam Sims,WAS,WR,12,DAL,29,31,3300,7.16
1253,Devin Duvernay,BAL,WR,13,DAL,31,32,3000,7.16
1253,Isaiah Wright,WAS,WR,9,NYG,18,21,3000,7.16
1257,Mecole Hardman,KC,WR,2,LAC,3,5,3800,7.15
1257,Kendrick Bourne,SF,WR,5,MIA,21,25,4200,7.15
1259,Preston Williams,MIA,WR,5,SF,2,5,4100,7.13
1260,David Moore,SEA,WR,14,NYJ,30,22,3400,7.11
1261,Mecole Hardman,KC,WR,7,DEN,13,18,4500,7.1
1261,Steven Sims,WAS,WR,16,CAR,19,10,3000,7.1
1263,A.J. Green,CIN,WR,15,PIT,2,17,3400,7.09
1264,David Moore,SEA,WR,17,SF,5,12,3000,7.06
1265,Josh Reynolds,LAR,WR,7,CHI,4,3,3400,7.05
1266,Braxton Berrios,NYJ,WR,4,DEN,17,28,4600,7.04
1267,John Hightower,PHI,WR,6,BAL,3,6,3000,7.03
1268,Demarcus Robinson,KC,WR,6,BUF,23,18,3300,7.02
1268,Ja'Marcus Bradley,CLE,WR,16,NYJ,30,24,null,7.02
1270,Golden Tate,NYG,WR,12,CIN,24,26,3500,6.99
1271,Isaiah McKenzie,BUF,WR,17,MIA,6,17,3000,6.98
1272,Jeff Smith,NYJ,WR,5,ARI,13,4,3000,6.97
1273,Marcus Johnson,IND,WR,8,DET,21,23,3000,6.95
1273,Demarcus Robinson,KC,WR,11,LV,20,19,3500,6.95
1273,Greg Ward,PHI,WR,14,NO,3,16,3100,6.95
1276,Van Jefferson,LAR,WR,3,BUF,11,17,3100,6.94
1276,Anthony Miller,CHI,WR,7,LAR,5,2,3900,6.94
1278,Cam Sims,WAS,WR,14,SF,11,18,3100,6.93
1279,Zach Pascal,IND,WR,14,LV,24,21,3300,6.92
1279,Justin Watson,TB,WR,2,CAR,25,13,3500,6.92
1281,Collin Johnson,JAX,WR,14,TEN,25,26,3600,6.9
1282,Jalen Guyton,LAC,WR,4,TB,3,7,3400,6.89
1282,Greg Ward,PHI,WR,3,CIN,15,4,3400,6.89
1282,Greg Ward,PHI,WR,12,SEA,32,32,3400,6.89
1285,Greg Ward,PHI,WR,15,ARI,14,16,3000,6.88
1286,Marcus Johnson,IND,WR,10,TEN,21,27,3000,6.86
1286,Bisi Johnson,MIN,WR,3,TEN,18,18,3600,6.86
1288,Marquez Valdes-Scantling,GB,WR,12,CHI,6,2,4400,6.83
1289,Willie Snead IV,BAL,WR,3,KC,11,6,3900,6.82
1290,Byron Pringle,KC,WR,17,LAC,18,9,3900,6.81
1290,Deonte Harty,NO,WR,7,CAR,11,2,3000,6.81
1292,Deonte Harty,NO,WR,4,DET,28,24,3400,6.8
1293,Scotty Miller,TB,WR,9,NO,21,24,4100,6.78
1293,Kendrick Bourne,SF,WR,6,LAR,3,1,3700,6.78
1293,A.J. Green,CIN,WR,14,DAL,31,31,3000,6.78
1296,David Moore,SEA,WR,15,WAS,4,2,3400,6.76
1296,Bisi Johnson,MIN,WR,12,CAR,17,6,3000,6.76
1298,David Moore,SEA,WR,10,LAR,1,1,3400,6.75
1298,Bisi Johnson,MIN,WR,2,IND,16,27,3900,6.75
1300,Henry Ruggs III,LV,WR,17,DEN,19,10,3600,6.74
1300,N'Keal Harry,NE,WR,15,MIA,8,20,3300,6.74
1300,Richie James,SF,WR,15,DAL,28,32,3600,6.74
1303,Steven Sims,WAS,WR,17,PHI,23,28,null,6.71
1303,Jeff Smith,NYJ,WR,8,KC,9,4,3300,6.71
1305,Deonte Harty,NO,WR,3,GB,20,27,3200,6.7
1305,Kendrick Bourne,SF,WR,7,NE,9,21,3400,6.7
1305,N'Keal Harry,NE,WR,11,HOU,28,22,3600,6.7
1308,Andy Isabella,ARI,WR,4,CAR,13,15,4500,6.69
1308,Danny Amendola,DET,WR,8,IND,1,14,3300,6.69
1308,Chris Hogan,NYJ,WR,5,ARI,13,4,3000,6.69
1311,Demarcus Robinson,KC,WR,14,MIA,6,15,3800,6.68
1312,Dez Bryant,BAL,WR,12,PIT,2,19,3300,6.67
1313,Marquez Valdes-Scantling,GB,WR,17,CHI,13,6,3600,6.63
1313,John Ross,CIN,WR,2,CLE,29,21,4000,6.63
1315,Jakeem Grant Sr.,MIA,WR,13,CIN,23,22,3500,6.61
1315,Demarcus Robinson,KC,WR,13,DEN,15,10,3800,6.61
1315,A.J. Green,CIN,WR,13,MIA,8,16,3100,6.61
1318,KhaDarel Hodge,CLE,WR,12,JAX,31,28,3200,6.59
1318,Mecole Hardman,KC,WR,13,DEN,15,10,3400,6.59
1320,Chase Claypool,PIT,WR,3,HOU,26,13,3700,6.58
1321,Kenny Stills,HOU,WR,4,MIN,30,29,3200,6.57
1321,Josh Reynolds,LAR,WR,6,SF,7,8,4100,6.57
1323,Damiere Byrd,NE,WR,10,BAL,3,5,3300,6.55
1324,Cam Sims,WAS,WR,11,CIN,25,26,3300,6.52
1325,Chase Claypool,PIT,WR,5,PHI,17,19,4100,6.5
1326,Josh Reynolds,LAR,WR,8,MIA,10,15,3100,6.49
1326,Gabe Davis,BUF,WR,4,LV,20,5,3200,6.49
1326,Collin Johnson,JAX,WR,12,CLE,18,22,3000,6.49
1326,Braxton Berrios,NYJ,WR,14,SEA,28,32,3000,6.49
1330,Anthony Miller,CHI,WR,17,GB,11,5,3300,6.48
1330,Kalif Raymond,TEN,WR,6,HOU,20,18,3200,6.48
1332,David Moore,SEA,WR,3,DAL,27,28,3600,6.47
1332,Cedrick Wilson Jr.,DAL,WR,5,NYG,11,20,3100,6.47
1334,N'Keal Harry,NE,WR,16,BUF,16,6,3100,6.46
1335,Donovan Peoples-Jones,CLE,WR,8,LV,26,24,3800,6.43
1336,KeeSean Johnson,ARI,WR,17,LAR,1,1,3000,6.42
1337,David Moore,SEA,WR,9,BUF,15,6,3100,6.41
1338,Willie Snead IV,BAL,WR,2,HOU,28,21,4300,6.4
1339,Zay Jones,LV,WR,4,BUF,21,22,3000,6.39
1340,Tim Patrick,DEN,WR,3,TB,8,7,3700,6.37
1340,Larry Fitzgerald,ARI,WR,16,SF,8,12,3400,6.37
1342,David Moore,SEA,WR,5,MIN,28,29,3500,6.36
1342,Denzel Mims,NYJ,WR,7,BUF,23,11,3000,6.36
1344,Jalen Guyton,LAC,WR,15,LV,27,22,3000,6.35
1345,Zach Pascal,IND,WR,2,MIN,32,32,3700,6.31
1345,Isaiah Wright,WAS,WR,10,DET,25,12,3000,6.31
1347,Marquez Valdes-Scantling,GB,WR,9,SF,6,10,3600,6.29
1348,David Moore,SEA,WR,8,SF,2,6,3100,6.28
1348,Quintez Cephus,DET,WR,11,CAR,22,11,3000,6.28
1350,Malik Taylor,GB,WR,3,NO,21,11,3000,6.27
1351,John Hightower,PHI,WR,5,PIT,6,27,3000,6.26
1351,N'Keal Harry,NE,WR,17,NYJ,29,21,3100,6.26
1353,Jalen Guyton,LAC,WR,10,MIA,11,20,3300,6.25
1354,Willie Snead IV,BAL,WR,4,WAS,12,6,4000,6.24
1355,Jalen Guyton,LAC,WR,11,NYJ,26,21,3500,6.23
1355,Van Jefferson,LAR,WR,1,DAL,9,7,3000,6.23
1355,Darnell Mooney,CHI,WR,3,ATL,32,30,3000,6.23
1358,Mecole Hardman,KC,WR,15,NO,3,15,3400,6.22
1358,Willie Snead IV,BAL,WR,5,CIN,16,16,3700,6.22
1360,Tyron Johnson,LAC,WR,15,LV,27,22,3300,6.21
1360,Devin Duvernay,BAL,WR,11,TEN,23,27,3000,6.21
1362,Mecole Hardman,KC,WR,14,MIA,6,15,3200,6.19
1363,Isaiah Wright,WAS,WR,6,NYG,12,21,3000,6.15
1364,N'Keal Harry,NE,WR,14,LAR,1,1,3100,6.14
1365,Bisi Johnson,MIN,WR,1,GB,12,11,4100,6.13
1365,Tim Patrick,DEN,WR,4,NYJ,16,7,3700,6.13
1367,Cedrick Wilson Jr.,DAL,WR,6,ARI,13,5,3100,6.12
1367,Golden Tate,NYG,WR,10,PHI,13,13,3600,6.12
1369,Van Jefferson,LAR,WR,17,ARI,16,15,3000,6.11
1370,David Moore,SEA,WR,7,ARI,10,7,3100,6.1
1370,Nelson Agholor,LV,WR,5,KC,3,1,3600,6.1
1372,Cedrick Wilson Jr.,DAL,WR,4,CLE,22,28,3200,6.09
1373,Damiere Byrd,NE,WR,4,KC,3,1,null,6.08
1374,Zach Pascal,IND,WR,1,JAX,22,10,4200,6.06
1375,Mecole Hardman,KC,WR,3,BAL,2,1,4200,6.05
1375,Kenny Stills,HOU,WR,5,JAX,25,10,3600,6.05
1377,Mike Williams,LAC,WR,1,CIN,24,18,4700,6.04
1378,Tre'Quan Smith,NO,WR,9,TB,4,8,4500,6.03
1379,Scotty Miller,TB,WR,7,LV,24,20,3700,6.02
1380,Scotty Miller,TB,WR,1,NO,15,27,4000,6
1381,James Washington,PIT,WR,14,BUF,20,11,3400,5.98
1382,Chris Conley,JAX,WR,5,HOU,26,14,3300,5.97
1382,N'Keal Harry,NE,WR,13,LAC,20,7,3000,5.97
1384,Tre'Quan Smith,NO,WR,1,TB,23,32,4000,5.96
1384,Willie Snead IV,BAL,WR,10,NE,10,16,4000,5.96
1386,Willie Snead IV,BAL,WR,12,PIT,2,19,4200,5.93
1387,Kalif Raymond,TEN,WR,9,CHI,7,3,3000,5.91
1388,Chad Beebe,MIN,WR,4,HOU,26,11,3000,5.89
1389,Willie Snead IV,BAL,WR,13,DAL,31,32,4000,5.87
1390,Cam Sims,WAS,WR,15,SEA,24,29,3300,5.86
1390,Kendrick Bourne,SF,WR,14,WAS,7,2,3700,5.86
1392,J.J. Arcega-Whiteside,PHI,WR,1,WAS,28,21,3900,5.85
1392,Steven Sims,WAS,WR,12,DAL,29,31,3200,5.85
1392,Jeff Smith,NYJ,WR,6,MIA,13,20,3000,5.85
1395,KJ Hamler,DEN,WR,12,NO,10,20,3500,5.84
1396,Kalif Raymond,TEN,WR,2,JAX,20,10,3000,5.83
1397,Isaiah Wright,WAS,WR,11,CIN,25,26,3000,5.82
1398,David Moore,SEA,WR,16,LAR,1,1,3200,5.81
1399,James Washington,PIT,WR,17,CLE,20,24,3500,5.8
1399,Andy Isabella,ARI,WR,7,SEA,29,32,3900,5.8
1401,Miles Boykin,BAL,WR,4,WAS,12,6,4000,5.77
1401,Richie James,SF,WR,10,NO,16,24,4000,5.77
1403,Kenny Stills,HOU,WR,6,TEN,17,22,3400,5.76
1404,Kenny Stills,HOU,WR,1,KC,11,3,4400,5.73
1405,Mohamed Sanu,DET,WR,14,GB,14,8,3000,5.72
1406,Miles Boykin,BAL,WR,13,DAL,31,32,3000,5.71
1406,Jakeem Grant Sr.,MIA,WR,9,ARI,14,12,3000,5.71
1408,David Moore,SEA,WR,4,MIA,14,20,3400,5.69
1408,Nelson Agholor,LV,WR,3,NE,12,29,3800,5.69
1410,Michael Pittman Jr.,IND,WR,8,DET,21,23,4000,5.66
1410,Demarcus Robinson,KC,WR,3,BAL,2,1,3800,5.66
1410,Demarcus Robinson,KC,WR,12,TB,9,13,3700,5.66
1413,Andy Isabella,ARI,WR,5,NYJ,19,13,4200,5.64
1413,Tim Patrick,DEN,WR,1,TEN,17,16,3600,5.64
1413,Greg Ward,PHI,WR,13,GB,17,12,3400,5.64
1416,Donovan Peoples-Jones,CLE,WR,15,NYG,10,9,3400,5.63
1417,Donovan Peoples-Jones,CLE,WR,17,PIT,2,14,3500,5.61
1417,Alshon Jeffery,PHI,WR,16,DAL,28,30,3200,5.61
1417,Isaiah Ford,MIA,WR,8,LAR,3,2,3100,5.61
1420,James Washington,PIT,WR,8,BAL,6,9,3000,5.6
1420,Mohamed Sanu,SF,WR,3,NYG,10,24,3000,5.6
1422,Andy Isabella,ARI,WR,6,DAL,31,30,4300,5.59
1423,Dontrelle Inman,WAS,WR,2,ARI,19,1,3500,5.58
1424,KeeSean Johnson,ARI,WR,4,CAR,13,15,3000,5.57
1425,Quintez Cephus,DET,WR,1,CHI,6,5,3300,5.56
1425,Adam Humphries,TEN,WR,1,DEN,8,9,3300,5.56
1427,Demarcus Robinson,KC,WR,2,LAC,3,5,3500,5.54
1428,DeSean Jackson,PHI,WR,16,DAL,28,30,3000,5.53
1429,Jamal Agnew,DET,WR,12,HOU,28,25,3000,5.52
1430,Gabe Davis,BUF,WR,10,ARI,17,15,3400,5.51
1430,Jeff Smith,NYJ,WR,9,NE,10,11,3300,5.51
1432,Scotty Miller,TB,WR,10,CAR,12,6,3500,5.49
1432,Willie Snead IV,BAL,WR,6,PHI,21,27,3500,5.49
1434,Willie Snead IV,BAL,WR,9,IND,2,18,4100,5.48
1434,Christian Blake,ATL,WR,12,LV,23,18,3000,5.48
1436,Kendrick Bourne,SF,WR,13,BUF,20,10,3500,5.47
1437,John Ross,CIN,WR,1,LAC,7,4,4200,5.44
1438,Cedrick Wilson Jr.,DAL,WR,7,WAS,14,3,3300,5.42
1439,Gabe Davis,BUF,WR,5,TEN,22,22,3300,5.41
1440,Miles Boykin,BAL,WR,8,PIT,7,25,3000,5.38
1440,Alex Erickson,CIN,WR,16,HOU,29,25,3000,5.38
1440,Isaiah Wright,WAS,WR,16,CAR,19,10,3000,5.38
1443,Malik Taylor,GB,WR,4,ATL,32,29,3000,5.35
1444,Jalen Guyton,LAC,WR,8,DEN,11,13,3600,5.34
1444,Chris Conley,JAX,WR,2,TEN,5,4,3600,5.34
1444,Nelson Agholor,LV,WR,7,TB,2,5,3900,5.34
1444,Jalen Guyton,LAC,WR,9,LV,20,16,3100,5.34
1448,Damiere Byrd,NE,WR,1,MIA,32,31,3200,5.33
1449,Marvin Hall,DET,WR,1,CHI,6,5,3900,5.32
1450,Tre'Quan Smith,NO,WR,11,ATL,31,30,3500,5.31
1451,Chris Hogan,NYJ,WR,1,BUF,2,2,3400,5.29
1452,Dontrelle Inman,WAS,WR,3,CLE,29,26,3100,5.28
1453,Demarcus Robinson,KC,WR,15,NO,3,15,3200,5.27
1454,Quintez Cephus,DET,WR,9,MIN,32,31,3000,5.26
1454,Trent Taylor,SF,WR,3,NYG,10,24,3400,5.26
1456,Quintez Cephus,DET,WR,14,GB,14,8,3200,5.24
1457,Darrius Shepherd,GB,WR,4,ATL,32,29,3000,5.23
1458,Jeff Smith,NYJ,WR,14,SEA,28,32,3000,5.22
1459,Michael Pittman Jr.,IND,WR,2,MIN,32,32,3500,5.21
1460,Daurice Fountain,IND,WR,4,CHI,6,7,3000,5.2
1461,Derrick Willies,CLE,WR,16,NYJ,30,24,null,5.17
1461,James Washington,PIT,WR,16,IND,8,13,3600,5.17
1461,Isaiah Ford,MIA,WR,2,BUF,4,17,3500,5.17
1461,Braxton Berrios,NYJ,WR,17,NE,9,13,3300,5.17
1465,Devin Duvernay,BAL,WR,8,PIT,7,25,3000,5.16
1465,Isaiah Coulter,HOU,WR,17,TEN,26,29,3000,5.16
1467,David Moore,SEA,WR,2,NE,1,7,3500,5.12
1468,Auden Tate,CIN,WR,4,JAX,23,12,3000,5.11
1469,Christian Blake,ATL,WR,14,LAC,19,6,3000,5.09
1470,Demarcus Robinson,KC,WR,16,ATL,26,31,3900,5.08
1471,Jalen Guyton,LAC,WR,14,ATL,26,29,3200,5.06
1472,Travis Fulgham,PHI,WR,14,NO,3,16,4900,5.05
1472,Chris Conley,JAX,WR,16,CHI,13,4,3000,5.05
1472,Jakeem Grant Sr.,MIA,WR,2,BUF,4,17,3900,5.05
1472,Willie Snead IV,BAL,WR,8,PIT,7,25,3400,5.05
1476,Quintez Cephus,DET,WR,12,HOU,28,25,3100,5.04
1477,Kenny Stills,HOU,WR,9,JAX,29,20,3000,5.03
1478,Trent Taylor,SF,WR,1,ARI,31,22,3900,5.02
1479,Jakeem Grant Sr.,MIA,WR,1,NE,1,1,3900,5.01
1480,Willie Snead IV,BAL,WR,1,CLE,20,8,4000,5
1480,Devin Duvernay,BAL,WR,12,PIT,2,19,3000,5
1482,Damion Ratley,NYG,WR,3,SF,4,16,3000,4.99
1483,Lynn Bowden Jr.,MIA,WR,4,SEA,31,32,3000,4.97
1483,Miles Boykin,BAL,WR,11,TEN,23,27,3000,4.97
1485,Andy Isabella,ARI,WR,10,BUF,19,9,3500,4.96
1485,Isaiah Ford,NE,WR,10,BAL,3,5,3200,4.96
1487,Tre'Quan Smith,NO,WR,14,PHI,16,17,3300,4.95
1487,DaeSean Hamilton,DEN,WR,8,LAC,19,10,3000,4.95
1487,Cameron Batson,TEN,WR,14,JAX,32,28,3000,4.95
1490,Dez Bryant,BAL,WR,9,IND,2,18,null,4.94
1490,Chad Beebe,MIN,WR,12,CAR,17,6,3000,4.94
1492,Quintez Cephus,DET,WR,16,TB,14,22,3000,4.93
1492,Mack Hollins,MIA,WR,16,LV,27,23,3200,4.93
1492,Isaiah Ford,MIA,WR,15,NE,5,11,null,4.93
1495,Van Jefferson,LAR,WR,2,PHI,9,9,3000,4.91
1495,Mohamed Sanu,DET,WR,15,TEN,25,25,3000,4.91
1497,Miles Boykin,BAL,WR,17,CIN,22,19,3000,4.9
1497,Tyler Johnson,TB,WR,5,CHI,4,3,3000,4.9
1497,Trent Taylor,SF,WR,4,PHI,19,20,3300,4.9
1500,Dontrelle Inman,WAS,WR,1,PHI,16,30,3400,4.89
1500,Braxton Berrios,NYJ,WR,2,SF,18,14,3000,4.89
1502,Trent Taylor,SF,WR,8,SEA,32,32,3000,4.85
1502,Steven Sims,WAS,WR,14,SF,11,18,3300,4.85
1504,Andy Isabella,ARI,WR,17,LAR,1,1,3000,4.82
1505,Damiere Byrd,NE,WR,2,SEA,30,31,3000,4.8
1506,Cam Sims,WAS,WR,13,PIT,2,18,3000,4.77
1506,Trent Taylor,SF,WR,2,NYJ,23,26,3300,4.77
1508,Kenny Stills,HOU,WR,7,GB,16,10,3000,4.76
1508,Olamide Zaccheaus,ATL,WR,4,GB,23,19,3000,4.76
1510,Andy Isabella,ARI,WR,11,SEA,32,32,3000,4.74
1511,Miles Boykin,BAL,WR,16,NYG,11,12,3100,4.73
1511,KhaDarel Hodge,CLE,WR,4,DAL,29,31,3200,4.73
1511,Christian Blake,ATL,WR,9,DEN,13,14,3000,4.73
1514,Alshon Jeffery,PHI,WR,15,ARI,14,16,3400,4.72
1514,Dez Bryant,BAL,WR,17,CIN,22,19,3100,4.72
1514,Chase Claypool,PIT,WR,2,DEN,14,15,3000,4.72
1514,Brandon Zylstra,CAR,WR,14,DEN,15,7,3000,4.72
1514,Dontrelle Inman,WAS,WR,12,DAL,29,31,3100,4.72
1519,Mike Thomas,CIN,WR,4,JAX,23,12,3000,4.7
1520,Josh Reynolds,LAR,WR,3,BUF,11,17,3700,4.69
1520,Jakeem Grant Sr.,MIA,WR,6,NYJ,23,16,3000,4.69
1522,Nick Westbrook-Ikhine,TEN,WR,5,BUF,18,19,3000,4.67
1523,Jakeem Grant Sr.,MIA,WR,5,SF,2,5,3000,4.66
1523,Quez Watkins,PHI,WR,17,WAS,3,2,null,4.66
1525,Van Jefferson,LAR,WR,4,NYG,17,22,3000,4.65
1525,Deonte Harty,NO,WR,2,LV,23,27,3300,4.65
1525,KeeSean Johnson,ARI,WR,3,DET,30,21,null,4.65
1528,David Moore,SEA,WR,1,ATL,21,17,3600,4.62
1528,DeMichael Harris,IND,WR,12,TEN,22,21,3000,4.62
1530,Steven Sims,WAS,WR,15,SEA,24,29,3100,4.61
1531,Noah Brown,DAL,WR,5,NYG,11,20,3000,4.6
1532,Demarcus Robinson,KC,WR,1,HOU,27,20,3300,4.59
1532,Mack Hollins,MIA,WR,17,BUF,15,4,3200,4.59
1532,Miles Boykin,BAL,WR,10,NE,10,16,3000,4.59
1535,Jalen Guyton,LAC,WR,13,NE,12,17,3100,4.58
1535,Greg Ward,PHI,WR,2,LAR,13,16,4200,4.58
1537,Nick Westbrook-Ikhine,TEN,WR,6,HOU,20,18,3000,4.57
1538,Jalen Guyton,LAC,WR,12,BUF,20,10,3100,4.56
1539,Chris Conley,JAX,WR,7,LAC,21,12,3000,4.53
1539,Kevin White,SF,WR,9,GB,18,8,null,4.53
1541,J.J. Arcega-Whiteside,PHI,WR,3,CIN,15,4,3000,4.51
1541,Jalen Guyton,LAC,WR,5,NO,25,9,3500,4.51
1543,Isaiah Coulter,HOU,WR,15,IND,6,12,3000,4.5
1543,Marquez Valdes-Scantling,GB,WR,1,MIN,10,24,4100,4.5
1545,Auden Tate,CIN,WR,11,WAS,9,2,3000,4.47
1545,C.J. Board,NYG,WR,9,WAS,6,2,3000,4.47
1547,Kenny Stills,HOU,WR,3,PIT,7,22,3700,4.46
1547,Auden Tate,CIN,WR,1,LAC,7,4,3800,4.46
1547,Tim Patrick,DEN,WR,2,PIT,6,23,3800,4.46
1550,Trent Taylor,SF,WR,10,NO,16,24,3000,4.45
1551,Dontrelle Inman,WAS,WR,13,PIT,2,18,3200,4.44
1551,Travis Fulgham,PHI,WR,5,PIT,6,27,3000,4.44
1553,Richie James,SF,WR,13,BUF,20,10,3100,4.43
1553,Laquon Treadwell,ATL,WR,17,TB,10,20,3000,4.43
1553,KhaDarel Hodge,CLE,WR,10,HOU,31,27,3000,4.43
1553,Josh Reynolds,LAR,WR,1,DAL,9,7,3900,4.43
1553,Miles Boykin,BAL,WR,6,PHI,21,27,3800,4.43
1553,Cam Sims,WAS,WR,7,DAL,31,30,3000,4.43
1559,Justin Watson,TB,WR,1,NO,15,27,3800,4.39
1560,Quintez Cephus,DET,WR,15,TEN,25,25,3400,4.38
1561,Gunner Olszewski,NE,WR,8,BUF,16,8,3000,4.37
1562,Isaiah McKenzie,BUF,WR,12,LAC,21,7,3000,4.36
1562,Travis Fulgham,PHI,WR,17,WAS,3,2,null,4.36
1562,Demarcus Robinson,KC,WR,4,NE,10,27,null,4.36
1562,Isaiah Wright,WAS,WR,12,DAL,29,31,3000,4.36
1566,Deonte Harty,NO,WR,10,SF,9,14,3000,4.35
1566,Kenny Stills,HOU,WR,10,CLE,23,28,3000,4.35
1566,Zay Jones,LV,WR,16,MIA,4,16,3000,4.35
1566,Isaiah Ford,MIA,WR,17,BUF,15,4,3000,4.35
1570,Kenny Stills,HOU,WR,2,BAL,2,3,3500,4.34
1571,DaeSean Hamilton,DEN,WR,6,NE,9,23,3000,4.33
1571,Isaiah Wright,WAS,WR,14,SF,11,18,3000,4.33
1571,Devin Duvernay,BAL,WR,14,CLE,21,27,3000,4.33
1571,Mike Thomas,CIN,WR,3,PHI,22,9,3000,4.33
1575,Collin Johnson,JAX,WR,15,BAL,9,7,3200,4.32
1576,Quintez Cephus,DET,WR,13,CHI,9,3,3000,4.31
1576,Greg Ward,PHI,WR,1,WAS,28,21,4200,4.31
1578,KhaDarel Hodge,CLE,WR,3,WAS,13,20,3800,4.3
1578,Nelson Agholor,LV,WR,2,NO,8,19,4000,4.3
1580,Jalen Guyton,LAC,WR,7,JAX,27,17,3200,4.26
1580,Rashard Higgins,CLE,WR,1,BAL,3,12,4300,4.26
1580,Devin Duvernay,BAL,WR,9,IND,2,18,3000,4.26
1580,Chris Conley,JAX,WR,13,MIN,25,30,3000,4.26
1584,Josh Reynolds,LAR,WR,2,PHI,9,9,4000,4.25
1585,Olamide Zaccheaus,ATL,WR,11,NO,12,20,3500,4.2
1585,Devin Duvernay,BAL,WR,15,JAX,32,27,3200,4.2
1585,Tee Higgins,CIN,WR,1,LAC,7,4,4400,4.2
1588,Brandon Powell,ATL,WR,16,KC,12,3,3000,4.17
1589,Lil'Jordan Humphrey,NO,WR,16,MIN,24,30,null,4.16
1590,Gabe Davis,BUF,WR,9,SEA,31,32,3200,4.15
1591,Chad Beebe,MIN,WR,16,NO,6,17,null,4.14
1592,Damion Ratley,NYG,WR,5,DAL,31,31,3200,4.13
1592,Braxton Berrios,NYJ,WR,9,NE,10,11,3500,4.13
1594,Andy Isabella,ARI,WR,9,MIA,9,22,3200,4.12
1594,Mike Thomas,CIN,WR,7,CLE,22,29,3000,4.12
1596,C.J. Board,NYG,WR,3,SF,4,16,3000,4.11
1597,Kalif Raymond,TEN,WR,3,MIN,31,31,3000,4.1
1597,Chad Beebe,MIN,WR,14,TB,12,24,3000,4.1
1599,Isaiah Ford,MIA,WR,16,LV,27,23,3000,4.08
1600,Jakobi Meyers,NE,WR,1,MIA,32,31,3500,4.07
1600,Terry Godwin,JAX,WR,12,CLE,18,22,3000,4.07
1602,Damion Ratley,NYG,WR,4,LAR,15,12,3100,4.06
1602,Gabe Davis,BUF,WR,3,LAR,5,3,3000,4.06
1602,Braxton Berrios,NYJ,WR,6,MIA,13,20,3400,4.06
1605,Quintez Cephus,DET,WR,3,ARI,6,2,4000,4.05
1605,DaeSean Hamilton,DEN,WR,9,ATL,28,28,3200,4.05
