Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
820,Cameron Brate,TB,TE,10,CAR,12,13,2500,2.68
820,Jacob Hollister,SEA,TE,1,ATL,21,19,3000,2.68
820,James O'Shaughnessy,JAX,TE,1,IND,18,11,3000,2.68
825,Jesse James,DET,TE,17,MIN,25,15,2500,2.66
825,Nick Vannett,DEN,TE,17,LV,27,10,2500,2.66
825,Josh Hill,NO,TE,7,CAR,11,6,2500,2.66
828,Cole Kmet,CHI,TE,9,TEN,25,18,2500,2.65
829,Adam Shaheen,MIA,TE,16,LV,27,12,2700,2.64
829,Tyler Conklin,MIN,TE,10,CHI,5,24,2500,2.64
829,Jesse James,DET,TE,4,NO,27,32,2500,2.64
829,Tyler Conklin,MIN,TE,11,DAL,29,22,2500,2.64
833,Antonio Gandy-Golden,WAS,TE,13,PIT,2,18,3000,2.63
833,Maxx Williams,ARI,TE,9,MIA,9,2,2500,2.63
833,Cole Kmet,CHI,TE,10,MIN,31,22,2500,2.63
833,Blake Bell,DAL,TE,6,ARI,13,14,2800,2.63
833,Adam Shaheen,MIA,TE,9,ARI,14,11,2500,2.63
833,Chris Manhertz,CAR,TE,14,DEN,15,9,2500,2.63
833,Jason Witten,LV,TE,14,IND,5,1,2500,2.63
840,Ryan Griffin,NYJ,TE,11,LAC,21,29,2500,2.62
841,Adam Shaheen,MIA,TE,1,NE,1,10,3100,2.61
841,Josh Hill,NO,TE,8,CHI,5,18,2500,2.61
841,Jason Witten,LV,TE,4,BUF,21,23,2500,2.61
844,Ryan Izzo,NE,TE,12,ARI,19,7,2600,2.6
845,MyCole Pruitt,TEN,TE,13,CLE,19,28,2500,2.59
846,Jesse James,DET,TE,14,GB,14,7,2500,2.58
846,Kaden Smith,NYG,TE,17,DAL,28,16,2500,2.58
848,Jesse James,DET,TE,10,WAS,6,27,2500,2.57
848,Ryan Griffin,NYJ,TE,12,MIA,11,9,2500,2.57
848,Marcedes Lewis,GB,TE,7,HOU,28,20,2500,2.57
848,Josh Hill,NO,TE,16,MIN,24,13,null,2.57
852,Marcedes Lewis,GB,TE,10,JAX,30,30,2500,2.55
852,Blake Bell,DAL,TE,7,WAS,14,29,2500,2.55
854,Maxx Williams,ARI,TE,14,NYG,9,8,2500,2.54
855,Maxx Williams,ARI,TE,1,SF,4,4,3100,2.53
855,Donald Parham Jr.,LAC,TE,9,LV,20,14,2500,2.53
855,Nick Vannett,DEN,TE,14,CAR,18,22,2500,2.53
855,Jacob Hollister,SEA,TE,2,NE,1,10,2600,2.53
855,Nick Vannett,DEN,TE,10,LV,22,12,2500,2.53
855,Vance McDonald,PIT,TE,12,BAL,5,19,2500,2.53
861,Antonio Gandy-Golden,WAS,TE,16,CAR,19,10,3000,2.52
861,Demetrius Harris,CHI,TE,4,IND,1,1,2500,2.52
861,Jason Witten,LV,TE,15,LAC,19,20,2500,2.52
864,Darrell Daniels,ARI,TE,17,LAR,1,14,2500,2.51
864,Ben Ellefson,JAX,TE,12,CLE,18,30,2500,2.51
866,Donald Parham Jr.,LAC,TE,8,DEN,11,11,3000,2.5
866,Tanner Hudson,TB,TE,8,NYG,17,8,2500,2.5
868,Donald Parham Jr.,LAC,TE,10,MIA,11,7,2500,2.48
868,Blake Bell,DAL,TE,11,MIN,24,16,2500,2.48
868,James O'Shaughnessy,JAX,TE,2,TEN,5,29,2700,2.48
868,Marcedes Lewis,GB,TE,13,PHI,14,20,2500,2.48
868,Cameron Brate,TB,TE,9,NO,21,29,2500,2.48
873,Durham Smythe,MIA,TE,8,LAR,3,20,2500,2.45
874,Pharaoh Brown,HOU,TE,17,TEN,26,18,2500,2.44
874,Jacob Hollister,SEA,TE,5,MIN,28,12,2500,2.44
874,Lawrence Cager,NYJ,TE,3,IND,1,15,null,2.44
877,Marcedes Lewis,GB,TE,8,MIN,31,16,2500,2.42
877,Cole Kmet,CHI,TE,3,ATL,32,25,2800,2.42
879,Vance McDonald,PIT,TE,16,IND,8,4,3200,2.41
879,Foster Moreau,LV,TE,3,NE,12,3,2500,2.41
879,Jace Sternberger,GB,TE,13,PHI,14,20,2900,2.41
882,Jason Witten,LV,TE,13,NYJ,27,30,2500,2.4
883,Foster Moreau,LV,TE,7,TB,2,11,2500,2.39
883,Tyler Conklin,MIN,TE,3,TEN,18,29,2500,2.39
883,Jace Sternberger,GB,TE,12,CHI,6,23,2500,2.39
883,Demetrius Harris,CHI,TE,6,CAR,7,4,2500,2.39
887,Maxx Williams,ARI,TE,10,BUF,19,28,2500,2.38
887,Adam Shaheen,MIA,TE,17,BUF,15,25,2500,2.38
887,Jace Sternberger,GB,TE,7,HOU,28,20,2500,2.38
887,Josh Hill,NO,TE,15,KC,11,24,2500,2.38
887,Jake Butt,DEN,TE,9,ATL,28,32,2500,2.38
892,Adam Shaheen,MIA,TE,14,KC,10,18,2500,2.37
892,Jason Witten,LV,TE,16,MIA,4,7,2500,2.37
892,Adam Trautman,NO,TE,8,CHI,5,18,2500,2.37
892,Demetrius Harris,CHI,TE,7,LAR,5,20,2500,2.37
892,Josh Hill,NO,TE,9,TB,4,15,2500,2.37
897,Darrell Daniels,ARI,TE,10,BUF,19,28,2700,2.36
897,Foster Moreau,LV,TE,8,CLE,25,19,2500,2.36
897,Adam Shaheen,MIA,TE,12,NYJ,28,26,2500,2.36
897,Cole Kmet,CHI,TE,7,LAR,5,20,2500,2.36
901,Ryan Izzo,NE,TE,11,HOU,28,17,2500,2.35
901,Jacob Hollister,SEA,TE,3,DAL,27,18,2700,2.35
901,Jason Witten,LV,TE,5,KC,3,15,2500,2.35
904,Antonio Gandy-Golden,WAS,TE,6,NYG,12,21,3000,2.34
904,Tyler Kroft,BUF,TE,5,TEN,22,26,3000,2.34
906,Virgil Green,LAC,TE,7,JAX,27,28,2500,2.33
907,Antonio Gandy-Golden,WAS,TE,2,ARI,19,1,3300,2.32
907,Adam Trautman,NO,TE,13,ATL,26,32,2500,2.32
907,Kahale Warring,HOU,TE,13,IND,4,3,2500,2.32
907,Marcedes Lewis,GB,TE,9,SF,6,5,2500,2.32
907,Darrell Daniels,ARI,TE,16,SF,8,3,2500,2.32
912,Cole Kmet,CHI,TE,2,NYG,22,5,2800,2.31
912,Jace Sternberger,GB,TE,11,IND,2,1,2500,2.31
914,Tyler Conklin,MIN,TE,8,GB,17,8,2500,2.3
915,Marcedes Lewis,GB,TE,17,CHI,13,28,2500,2.29
915,Andrew Beck,DEN,TE,9,ATL,28,32,2500,2.29
915,Cethan Carter,CIN,TE,4,JAX,23,30,2500,2.29
918,Jacob Hollister,SEA,TE,9,BUF,15,28,2500,2.28
918,Ryan Izzo,NE,TE,4,KC,3,22,null,2.28
920,Taysom Hill,NO,TE,2,LV,23,18,4100,2.27
920,Jake Butt,DEN,TE,2,PIT,6,12,2500,2.27
920,Jaeden Graham,ATL,TE,2,DAL,12,14,2500,2.27
923,Colby Parkinson,SEA,TE,17,SF,5,2,2500,2.26
923,Adam Shaheen,MIA,TE,3,JAX,26,30,2800,2.26
923,Tyler Conklin,MIN,TE,6,ATL,32,31,2500,2.26
923,Tyler Kroft,BUF,TE,1,NYJ,13,3,2800,2.26
923,Jason Croom,PHI,TE,8,DAL,30,25,2500,2.26
923,Donald Parham Jr.,LAC,TE,11,NYJ,26,24,2500,2.26
929,Taysom Hill,NO,TE,3,GB,20,16,4100,2.25
929,Blake Bell,DAL,TE,2,ATL,31,23,3000,2.25
929,Cameron Brate,TB,TE,2,CAR,25,14,2600,2.25
929,Marcedes Lewis,GB,TE,12,CHI,6,23,2500,2.25
929,Jacob Hollister,SEA,TE,8,SF,2,7,2500,2.25
934,Foster Moreau,LV,TE,16,MIA,4,7,2500,2.23
934,Jace Sternberger,GB,TE,2,DET,26,21,3200,2.23
934,Marcedes Lewis,GB,TE,3,NO,21,30,2800,2.23
934,Ryan Griffin,NYJ,TE,13,LV,24,12,2500,2.23
938,Tyler Kroft,BUF,TE,4,LV,20,6,3400,2.22
939,Noah Togiai,IND,TE,3,NYJ,25,20,2500,2.21
939,Josh Hill,NO,TE,1,TB,23,25,2800,2.21
939,Marcedes Lewis,GB,TE,11,IND,2,1,2500,2.21
942,Foster Moreau,LV,TE,15,LAC,19,20,2500,2.2
942,Kahale Warring,HOU,TE,17,TEN,26,18,2500,2.2
942,Cethan Carter,CIN,TE,3,PHI,22,32,2500,2.2
945,MyCole Pruitt,TEN,TE,3,MIN,31,13,2500,2.18
945,Cole Kmet,CHI,TE,6,CAR,7,4,2500,2.18
947,Chris Manhertz,CAR,TE,7,NO,26,32,2500,2.17
948,Jace Sternberger,GB,TE,8,MIN,31,16,2500,2.16
948,Donald Parham Jr.,LAC,TE,13,NE,12,5,2500,2.16
948,Stephen Anderson,LAC,TE,16,DEN,22,7,2500,2.16
948,Ryan Izzo,NE,TE,1,MIA,32,16,2500,2.16
948,Jason Croom,PHI,TE,7,NYG,15,6,2500,2.16
953,Demetrius Harris,CHI,TE,3,ATL,32,25,2500,2.15
953,Vance McDonald,PIT,TE,15,CIN,23,30,2500,2.15
955,Jace Sternberger,GB,TE,6,TB,4,13,2500,2.14
955,Josh Hill,NO,TE,12,DEN,15,6,2500,2.14
955,Donald Parham Jr.,LAC,TE,15,LV,27,10,2500,2.14
958,Foster Moreau,LV,TE,12,ATL,30,32,2500,2.12
958,Josh Hill,NO,TE,14,PHI,16,23,2500,2.12
958,Adam Trautman,NO,TE,1,TB,23,25,2500,2.12
961,Adam Trautman,NO,TE,10,SF,9,5,2500,2.11
962,Jake Butt,DEN,TE,1,TEN,17,27,2500,2.09
963,Jeremy Sprinkle,WAS,TE,6,NYG,12,2,2500,2.08
963,Marcedes Lewis,GB,TE,6,TB,4,13,2800,2.08
963,Foster Moreau,LV,TE,11,KC,5,7,2500,2.08
963,Jesse James,DET,TE,2,GB,27,12,2700,2.08
967,Evan Baylis,ARI,TE,12,NE,12,4,null,2.07
967,Kahale Warring,HOU,TE,14,CHI,13,30,2500,2.07
969,Jason Croom,PHI,TE,10,NYG,15,10,null,2.04
969,Daniel Helm,SF,TE,8,SEA,32,3,null,2.04
969,MyCole Pruitt,TEN,TE,1,DEN,8,14,2500,2.04
969,MyCole Pruitt,TEN,TE,9,CHI,7,22,2500,2.04
973,Adam Trautman,NO,TE,14,PHI,16,23,2500,2.03
973,Josh Hill,NO,TE,10,SF,9,5,2500,2.03
973,Jacob Hollister,SEA,TE,7,ARI,10,10,2500,2.03
976,Darrell Daniels,ARI,TE,6,DAL,31,27,2500,2.02
976,Adam Shaheen,MIA,TE,6,NYJ,23,19,2500,2.02
978,Jason Croom,PHI,TE,12,SEA,32,10,null,2.01
978,Nick Vannett,DEN,TE,13,KC,11,17,2500,2.01
980,Colby Parkinson,SEA,TE,13,NYG,10,9,2500,2
980,Evan Baylis,ARI,TE,11,SEA,32,9,null,2
980,Jason Croom,PHI,TE,11,CLE,19,20,null,2
983,Evan Baylis,ARI,TE,6,DAL,31,27,null,1.99
983,Jason Croom,PHI,TE,13,GB,17,7,null,1.99
983,Pharaoh Brown,HOU,TE,7,GB,16,13,2500,1.99
986,Seth DeValve,ARI,TE,15,PHI,17,23,2500,1.98
986,Tyler Kroft,BUF,TE,16,NE,4,3,2500,1.98
986,Jordan Reed,SF,TE,8,SEA,32,3,2500,1.98
986,Adam Trautman,NO,TE,12,DEN,15,6,2500,1.98
986,Dalton Keene,NE,TE,13,LAC,20,26,2500,1.98
991,Foster Moreau,LV,TE,9,LAC,19,24,2500,1.97
992,Evan Baylis,ARI,TE,14,NYG,9,8,null,1.96
992,Ryan Griffin,NYJ,TE,15,LAR,1,14,2500,1.96
992,Pharaoh Brown,HOU,TE,11,NE,10,3,2500,1.96
995,Taysom Hill,NO,TE,4,DET,28,24,4100,1.95
995,Jaeden Graham,ATL,TE,6,MIN,29,16,2500,1.95
997,Nick Vannett,DEN,TE,8,LAC,19,23,2500,1.94
998,Foster Moreau,LV,TE,13,NYJ,27,30,2500,1.93
998,Adam Trautman,NO,TE,7,CAR,11,6,2500,1.93
1000,Foster Moreau,LV,TE,10,DEN,18,9,2500,1.92
1001,Evan Baylis,ARI,TE,10,BUF,19,28,null,1.91
1002,Evan Baylis,ARI,TE,16,SF,8,3,null,1.9
1003,Foster Moreau,LV,TE,14,IND,5,1,2500,1.89
1003,Jesse James,DET,TE,16,TB,14,23,2500,1.89
1003,Jesse James,DET,TE,15,TEN,25,20,2500,1.89
1006,Taysom Hill,NO,TE,8,CHI,5,2,4100,1.88
1006,Taysom Hill,NO,TE,9,TB,4,2,4500,1.88
1006,MyCole Pruitt,TEN,TE,16,GB,14,5,2500,1.88
1009,Taysom Hill,NO,TE,5,LAC,18,30,4100,1.87
1009,Noah Togiai,IND,TE,2,MIN,32,2,2500,1.87
1009,Evan Baylis,ARI,TE,13,LAR,1,11,2500,1.87
1012,Daniel Helm,SF,TE,14,WAS,7,20,null,1.86
1012,Daniel Helm,SF,TE,9,GB,18,6,null,1.86
1012,Donald Parham Jr.,LAC,TE,12,BUF,20,27,2500,1.86
1015,Vance McDonald,PIT,TE,14,BUF,20,27,2800,1.85
1015,Daniel Helm,SF,TE,7,NE,9,5,2500,1.85
1015,Colin Thompson,CAR,TE,14,DEN,15,9,2500,1.85
1015,MyCole Pruitt,TEN,TE,6,HOU,20,15,2500,1.85
1015,Kaden Smith,NYG,TE,13,SEA,31,16,2500,1.85
1020,Ryan Griffin,NYJ,TE,17,NE,9,3,2500,1.84
1020,Antonio Gandy-Golden,WAS,TE,5,LAR,7,6,3000,1.84
1022,Foster Moreau,LV,TE,17,DEN,19,7,2500,1.83
1022,Maxx Williams,ARI,TE,17,LAR,1,14,2500,1.83
1022,Geoff Swaim,TEN,TE,16,GB,14,5,2500,1.83
1025,Demetrius Harris,CHI,TE,1,DET,30,15,2500,1.82
1026,Cameron Brate,TB,TE,3,DEN,17,23,2500,1.81
1027,Jordan Matthews,SF,TE,16,ARI,15,19,null,1.8
1028,Kaden Smith,NYG,TE,1,PIT,5,13,3200,1.79
1028,Albert Okwuegbunam,DEN,TE,6,NE,9,7,2500,1.79
1030,Marcedes Lewis,GB,TE,2,DET,26,21,2700,1.78
1030,Nick Keizer,KC,TE,12,TB,9,16,2500,1.78
1032,Jason Croom,PHI,TE,16,DAL,28,16,null,1.77
1032,Jason Croom,PHI,TE,15,ARI,14,5,null,1.77
1034,Jason Croom,PHI,TE,14,NO,3,13,null,1.76
1034,Evan Baylis,ARI,TE,15,PHI,17,23,null,1.76
1034,Stephen Carlson,CLE,TE,7,CIN,18,24,2500,1.76
1037,Geoff Swaim,TEN,TE,17,HOU,30,17,2500,1.75
1038,Geoff Swaim,TEN,TE,14,JAX,32,26,2500,1.74
1038,Drew Sample,CIN,TE,2,CLE,29,31,2500,1.74
1038,Jake Butt,DEN,TE,4,NYJ,16,23,2500,1.74
1041,Foster Moreau,LV,TE,1,CAR,26,7,2500,1.73
1041,Nick Vannett,DEN,TE,7,KC,8,14,2600,1.73
1043,Johnny Mundt,LAR,TE,8,MIA,10,2,2500,1.72
1043,Tyler Conklin,MIN,TE,15,CHI,12,29,2500,1.72
1045,MyCole Pruitt,TEN,TE,15,DET,30,10,2500,1.71
1045,Richard Rodgers,PHI,TE,14,NO,3,13,2700,1.71
1045,Cethan Carter,CIN,TE,5,BAL,8,22,2500,1.71
1048,Virgil Green,LAC,TE,2,KC,11,27,2500,1.7
1049,MyCole Pruitt,TEN,TE,8,CIN,23,30,2500,1.69
1050,MyCole Pruitt,TEN,TE,14,JAX,32,26,2500,1.68
1050,Pharaoh Brown,HOU,TE,6,TEN,17,22,2500,1.68
1052,Jordan Matthews,SF,TE,17,SEA,21,25,3000,1.66
1052,Kahale Warring,HOU,TE,1,KC,11,22,2500,1.66
1052,Kahale Warring,HOU,TE,7,GB,16,13,2500,1.66
1052,Virgil Green,LAC,TE,15,LV,27,10,2500,1.66
1056,Nick Vannett,DEN,TE,9,ATL,28,32,2500,1.65
1056,Isaac Nauta,DET,TE,9,MIN,32,19,2500,1.65
1058,Temarrick Hemingway,WAS,TE,7,DAL,31,23,2500,1.64
1058,Tanner Hudson,TB,TE,7,LV,24,12,2500,1.64
1060,Demetrius Harris,CHI,TE,2,NYG,22,5,2500,1.63
1060,Nick Keizer,KC,TE,8,NYJ,20,21,2500,1.63
1062,Tanner Hudson,TB,TE,6,GB,16,6,2500,1.62
1062,Charlie Woerner,SF,TE,9,GB,18,6,2900,1.62
1064,Blake Bell,DAL,TE,16,PHI,17,24,2500,1.6
1065,MyCole Pruitt,TEN,TE,17,HOU,30,17,2500,1.59
1065,Evan Baylis,ARI,TE,7,SEA,29,4,null,1.59
1065,Blake Bell,DAL,TE,17,NYG,14,9,2500,1.59
1068,Nick Vannett,DEN,TE,11,MIA,11,10,2500,1.58
1069,Lee Smith,BUF,TE,13,SF,8,2,2500,1.57
1070,Evan Baylis,ARI,TE,5,NYJ,19,20,null,1.56
1070,MyCole Pruitt,TEN,TE,7,PIT,4,8,2500,1.56
1070,Blake Bell,DAL,TE,8,PHI,18,27,2500,1.56
1070,Blake Bell,DAL,TE,15,SF,7,2,2500,1.56
1074,Nick Keizer,KC,TE,14,MIA,6,5,2500,1.54
1075,Durham Smythe,MIA,TE,4,SEA,31,3,2500,1.53
1075,Jason Croom,PHI,TE,17,WAS,3,11,null,1.53
1077,Foster Moreau,LV,TE,2,NO,8,25,2500,1.52
1077,Darrell Daniels,ARI,TE,7,SEA,29,4,2700,1.52
1077,Nick Keizer,KC,TE,16,ATL,26,27,2500,1.52
1080,Taysom Hill,NO,TE,1,TB,23,23,4400,1.51
1080,Stephen Carlson,CLE,TE,3,WAS,13,26,2500,1.51
1080,Stephen Carlson,CLE,TE,13,TEN,22,25,2500,1.51
1080,Nick Keizer,KC,TE,11,LV,20,9,2500,1.51
1084,Tyler Conklin,MIN,TE,9,DET,23,12,2500,1.49
1084,Adam Trautman,NO,TE,2,LV,23,4,2500,1.49
1086,Seth DeValve,ARI,TE,13,LAR,1,11,null,1.48
1086,Blake Bell,DAL,TE,9,PIT,8,4,2500,1.48
1088,Nick Keizer,KC,TE,15,NO,3,12,2500,1.47
1089,Andrew Beck,DEN,TE,4,NYJ,16,23,2500,1.46
1089,Hunter Bryant,DET,TE,6,JAX,28,27,2500,1.46
1089,Virgil Green,LAC,TE,4,TB,3,8,2500,1.46
1089,Darrell Daniels,ARI,TE,9,MIA,9,2,2500,1.46
1089,Chris Manhertz,CAR,TE,9,KC,3,10,2500,1.46
1094,Charlie Woerner,SF,TE,8,SEA,32,3,2500,1.44
1094,Ben Ellefson,JAX,TE,7,LAC,21,25,null,1.44
1094,Blake Bell,DAL,TE,14,CIN,23,31,2600,1.44
1094,Tyler Davis,JAX,TE,3,MIA,27,11,2500,1.44
1094,Mason Schreck,CIN,TE,8,TEN,22,24,2500,1.44
1094,Kahale Warring,HOU,TE,16,CIN,20,25,2500,1.44
1100,Dalton Keene,NE,TE,17,NYJ,29,32,2500,1.43
1101,Kahale Warring,HOU,TE,6,TEN,17,22,2500,1.42
1102,Hunter Bryant,DET,TE,10,WAS,6,27,2500,1.41
1102,Trevon Wesco,NYJ,TE,8,KC,9,14,2500,1.41
1102,Dalton Keene,NE,TE,14,LAR,1,17,2500,1.41
1105,Nick Vannett,DEN,TE,4,NYJ,16,23,2500,1.4
1106,Antonio Gandy-Golden,WAS,TE,3,CLE,29,26,3200,1.38
1106,Virgil Green,LAC,TE,5,NO,25,32,2500,1.38
1108,Andrew Beck,DEN,TE,13,KC,11,17,null,1.37
1108,Nick Keizer,KC,TE,9,CAR,12,9,2500,1.37
1110,Tyler Conklin,MIN,TE,14,TB,12,21,2500,1.34
1110,Jaeden Graham,ATL,TE,13,NO,5,15,2500,1.34
1112,Juwan Johnson,NO,TE,15,KC,11,3,3000,1.33
1112,Adam Trautman,NO,TE,9,TB,4,15,2500,1.33
1112,Virgil Green,LAC,TE,1,CIN,24,12,2800,1.33
1115,Lee Smith,BUF,TE,17,MIA,6,8,2800,1.32
1115,Lee Smith,BUF,TE,10,ARI,17,11,2500,1.32
1115,Zach Ertz,PHI,TE,12,SEA,32,10,3400,1.32
1118,Levine Toilolo,NYG,TE,6,WAS,18,30,2500,1.31
1118,Adam Shaheen,MIA,TE,5,SF,2,2,2500,1.31
1118,Josh Hill,NO,TE,13,ATL,26,32,2500,1.31
1121,Kahale Warring,HOU,TE,10,CLE,23,16,2500,1.3
1121,Brycen Hopkins,LAR,TE,7,CHI,4,16,2500,1.3
1123,Chris Manhertz,CAR,TE,8,ATL,32,32,2500,1.29
1123,Demetrius Harris,CHI,TE,9,TEN,25,18,2500,1.29
1123,Chris Manhertz,CAR,TE,12,MIN,25,18,2500,1.29
1126,Charlie Woerner,SF,TE,5,MIA,21,6,2500,1.28
1126,Charlie Woerner,SF,TE,7,NE,9,5,2500,1.28
1126,Luke Stocker,ATL,TE,17,TB,10,20,2500,1.28
1126,Luke Stocker,ATL,TE,4,GB,23,6,2500,1.28
1130,Devin Asiasi,NE,TE,17,NYJ,29,32,2500,1.27
1130,Richard Rodgers,PHI,TE,15,ARI,14,5,2800,1.27
1130,Ryan Griffin,NYJ,TE,9,NE,10,2,2500,1.27
1130,Adam Trautman,NO,TE,11,ATL,31,32,2500,1.27
1134,Andrew Beck,DEN,TE,6,NE,9,7,2500,1.26
1134,Devin Asiasi,NE,TE,3,LV,23,14,3000,1.26
1134,Jesse James,DET,TE,3,ARI,6,8,2500,1.26
1134,Temarrick Hemingway,WAS,TE,9,NYG,18,13,2500,1.26
1134,Chris Manhertz,CAR,TE,3,LAC,9,22,2500,1.26
1139,Virgil Green,LAC,TE,3,CAR,19,6,2500,1.25
1139,Darrell Daniels,ARI,TE,3,DET,30,16,2500,1.25
1139,Devin Asiasi,NE,TE,4,KC,3,22,null,1.25
1139,Devin Asiasi,NE,TE,15,MIA,8,9,2500,1.25
1139,Blake Bell,DAL,TE,13,BAL,3,16,2500,1.25
1144,Josiah Deguara,GB,TE,1,MIN,10,2,2800,1.24
1144,Luke Stocker,ATL,TE,16,KC,12,22,2500,1.24
1146,Dalton Keene,NE,TE,15,MIA,8,9,2500,1.23
1146,Eric Saubert,JAX,TE,12,CLE,18,30,2500,1.23
1148,Dawson Knox,BUF,TE,8,NE,12,6,3200,1.22
1148,Marcedes Lewis,GB,TE,1,MIN,10,2,3000,1.22
1150,Donald Parham Jr.,LAC,TE,5,NO,25,32,2600,1.21
1150,Vance McDonald,PIT,TE,13,WAS,7,20,2700,1.21
1150,Kahale Warring,HOU,TE,15,IND,6,4,2500,1.21
1153,Andrew Beck,DEN,TE,3,TB,8,7,2500,1.2
1153,Stephen Carlson,CLE,TE,16,NYJ,30,32,2500,1.2
1155,Lee Smith,BUF,TE,8,NE,12,6,2500,1.18
1155,Tyler Conklin,MIN,TE,4,HOU,26,21,2500,1.18
1155,Nick Vannett,DEN,TE,12,NO,10,22,2500,1.18
1155,Geoff Swaim,TEN,TE,12,IND,3,3,2500,1.18
1159,Cole Kmet,CHI,TE,5,TB,5,11,2500,1.17
1160,Pharaoh Brown,HOU,TE,5,JAX,25,26,2500,1.16
1160,Levine Toilolo,NYG,TE,7,PHI,20,29,2500,1.16
1160,Trevon Wesco,NYJ,TE,7,BUF,23,30,2500,1.16
1160,Demetrius Harris,CHI,TE,14,HOU,27,17,2500,1.16
1164,Lee Smith,BUF,TE,16,NE,4,3,2500,1.15
1164,Lee Smith,BUF,TE,15,DEN,17,7,2500,1.15
1164,Jeremy Sprinkle,WAS,TE,1,PHI,16,6,3500,1.15
1164,Ross Dwelley,SF,TE,8,SEA,32,3,2500,1.15
1168,Lee Smith,BUF,TE,12,LAC,21,29,2500,1.14
1168,Darrell Daniels,ARI,TE,4,CAR,13,4,2500,1.14
1168,Levine Toilolo,NYG,TE,5,DAL,31,27,2500,1.14
1168,Luke Stocker,ATL,TE,12,LV,23,12,2500,1.14
1172,Jake Butt,DEN,TE,3,TB,8,7,2500,1.13
1172,Demetrius Harris,CHI,TE,12,GB,16,5,2500,1.13
1174,Vance McDonald,PIT,TE,10,CIN,24,31,2500,1.12
1174,Troy Fumagalli,DEN,TE,15,BUF,18,26,2500,1.12
1176,Trevon Wesco,NYJ,TE,6,MIA,13,5,2500,1.11
1176,Darrell Daniels,ARI,TE,5,NYJ,19,20,2500,1.11
1176,Thaddeus Moss,WAS,TE,1,PHI,16,6,2500,1.11
1179,Levine Toilolo,NYG,TE,3,SF,4,2,2500,1.1
1179,Harrison Bryant,CLE,TE,1,BAL,3,1,2700,1.1
1179,Cethan Carter,CIN,TE,11,WAS,9,25,2500,1.1
1182,Charlie Woerner,SF,TE,2,NYJ,23,9,2500,1.09
1182,Adam Trautman,NO,TE,3,GB,20,11,2500,1.09
1182,Demetrius Harris,CHI,TE,10,MIN,31,22,2500,1.09
1182,Eric Tomlinson,BAL,TE,13,DAL,31,22,2600,1.09
1186,Geoff Swaim,TEN,TE,5,BUF,18,27,2500,1.08
1187,Pharaoh Brown,HOU,TE,10,CLE,23,16,2500,1.07
1187,Cole Kmet,CHI,TE,4,IND,1,1,2500,1.07
1187,Adam Shaheen,MIA,TE,4,SEA,31,3,2500,1.07
1190,Lee Smith,BUF,TE,14,PIT,2,3,2500,1.06
1190,Colin Thompson,CAR,TE,8,ATL,32,32,2500,1.06
1192,Xavier Grimble,BAL,TE,2,HOU,28,25,null,1.05
1192,Geoff Swaim,TEN,TE,7,PIT,4,8,2500,1.05
1194,Jaeden Graham,ATL,TE,3,CHI,3,19,2500,1.04
1194,Chris Manhertz,CAR,TE,10,TB,8,19,2500,1.04
1194,Jason Croom,PHI,TE,5,PIT,6,13,null,1.04
1194,Jason Croom,PHI,TE,6,BAL,3,18,2500,1.04
1198,Charlie Woerner,SF,TE,4,PHI,19,24,2500,1.03
1198,Josiah Deguara,GB,TE,4,ATL,32,31,2500,1.03
1198,Drew Sample,CIN,TE,1,LAC,7,8,3100,1.03
1201,Cethan Carter,CIN,TE,8,TEN,22,24,2500,1.02
1201,Luke Stocker,ATL,TE,8,CAR,12,10,2500,1.02
1201,Levine Toilolo,NYG,TE,12,CIN,24,28,2500,1.02
1201,Nick Keizer,KC,TE,13,DEN,15,6,2500,1.02
1205,Jeremy Sprinkle,WAS,TE,2,ARI,19,18,3200,1.01
1205,Devin Asiasi,NE,TE,16,BUF,16,26,2500,1.01
1205,Cethan Carter,CIN,TE,10,PIT,7,3,2500,1.01
1205,Demetrius Harris,CHI,TE,13,DET,29,10,2500,1.01
1205,Hunter Bryant,DET,TE,13,CHI,9,27,2500,1.01
1205,Luke Stocker,ATL,TE,7,DET,19,3,2500,1.01
1211,Cethan Carter,CIN,TE,6,IND,1,1,2500,1
1211,Chris Manhertz,CAR,TE,11,DET,27,15,2500,1
1211,Garrett Griffin,NO,TE,7,CAR,11,6,null,1
1214,Chris Manhertz,CAR,TE,6,CHI,5,23,2500,0.99
1214,Pharaoh Brown,HOU,TE,9,JAX,29,31,2500,0.99
1214,Colin Thompson,CAR,TE,11,DET,27,15,2500,0.99
1214,Ross Dwelley,SF,TE,7,NE,9,5,2500,0.99
1218,Cethan Carter,CIN,TE,12,NYG,14,11,2500,0.98
1218,Colin Thompson,CAR,TE,12,MIN,25,18,2500,0.98
1218,Luke Stocker,ATL,TE,5,CAR,10,9,2500,0.98
1218,Durham Smythe,MIA,TE,1,NE,1,10,2700,0.98
1222,Dalton Schultz,DAL,TE,1,LAR,14,21,2500,0.97
1222,Jaeden Graham,ATL,TE,7,DET,19,3,2500,0.97
1222,Cethan Carter,CIN,TE,14,DAL,31,19,2500,0.97
1222,Luke Stocker,ATL,TE,14,LAC,19,25,2500,0.97
