name,team,pos,wk,opp,TGTS,REC,PCT,YDS,TD,LNG,Y/T,Y/R,ATT,YDS,AVG,TD,FUM,LST,FPTS/G,FPTS
 Rondale MooreF • 42 - 34 vs. NO,ARI,WR,7,NO,2,1,50,31,0,31,15.5,31,0,0,0,0,0,0,4.1,4.1
 Dante PettisF • 14 - 33 @ NE,CHI,WR,7,NE,1,1,100,2,0,2,2,2,1,29,29,0,1,0,4.1,4.1
 Christian KirkF • 3 - 31 @ HOU,JAX,WR,17,HOU,3,2,66.7,21,0,13,7,10.5,0,0,0,0,0,0,4.1,4.1
 JuJu Smith-SchusterF • 27 - 24 vs. DEN,KC,WR,17,DEN,3,2,66.7,21,0,11,7,10.5,0,0,0,0,0,0,4.1,4.1
 Cade JohnsonF/OT • 19 - 16 vs. LAR,SEA,WR,18,LAR,2,2,100,21,0,11,10.5,10.5,0,0,0,0,0,0,4.1,4.1
 Isaiah McKenzieF • 20 - 17 @ NYJ,BUF,WR,9,NYJ,3,2,66.7,12,0,9,4,6,1,9,9,0,0,0,4.1,4.1
 Jauan JenningsF • 37 - 20 vs. WAS,SF,WR,16,WAS,3,2,66.7,21,0,15,7,10.5,0,0,0,0,0,0,4.1,4.1
 Laviska Shenault Jr.F • 23 - 10 vs. DEN,CAR,WR,12,DEN,2,2,100,19,0,14,9.5,9.5,1,2,2,0,0,0,4.1,4.1
 Jameson Williams SUSF • 41 - 10 vs. CHI,DET,WR,17,CHI,3,0,0,0,0,0,0,0,1,40,40,0,0,0,4,4
 Skyy MooreF • 21 - 44 @ ARI,KC,WR,1,ARI,1,1,100,30,0,30,30,30,0,0,0,0,0,0,4,4
 David Sills VF • 16 - 23 vs. DAL,NYG,WR,3,DAL,4,2,50,20,0,14,5,10,0,0,0,0,0,0,4,4
 Laviska Shenault Jr.F • 30 - 24 @ TB,CAR,WR,17,TB,3,2,66.7,13,0,7,4.3,6.5,1,7,7,0,0,0,4,4
 Equanimeous St. BrownF • 41 - 10 @ DET,CHI,WR,17,DET,3,2,66.7,20,0,14,6.7,10,0,0,0,0,0,0,4,4
 Randall CobbF • 41 - 17 vs. MIN,GB,WR,17,MIN,2,2,100,20,0,11,10,10,0,0,0,0,0,0,4,4
 Russell GageF • 20 - 18 @ PIT,TB,WR,6,PIT,4,2,50,20,0,11,5,10,0,0,0,0,0,0,4,4
 Chris MooreF • 31 - 32 @ IND,HOU,WR,18,IND,6,2,33.3,22,0,12,3.7,11,1,-2,-2,0,0,0,4,4
 Steven SimsF • 35 - 13 @ PHI,PIT,WR,8,PHI,3,2,66.7,-1,0,2,-0.3,-0.5,2,21,10.5,0,0,0,4,4
 Marquez CallawayF • 42 - 34 @ ARI,NO,WR,7,ARI,6,2,33.3,20,0,12,3.3,10,0,0,0,0,0,0,4,4
 Cedrick Wilson Jr.F • 40 - 17 @ NYJ,MIA,WR,5,NYJ,4,2,50,20,0,11,5,10,0,0,0,0,0,0,4,4
 Jarvis LandryF • 13 - 0 @ SF,NO,WR,12,SF,4,2,50,20,0,12,5,10,0,0,0,0,0,0,4,4
 JuJu Smith-SchusterF • 27 - 24 vs. LAC,KC,WR,2,LAC,3,3,100,10,0,4,3.3,3.3,0,0,0,0,0,0,4,4
 Steven SimsF • 16 - 24 @ CAR,PIT,WR,15,CAR,2,1,50,10,0,10,5,10,2,19,9.5,0,0,0,3.9,3.9
 Dante PettisF • 13 - 29 vs. MIN,CHI,WR,18,MIN,6,2,33.3,19,0,13,3.2,9.5,0,0,0,0,0,0,3.9,3.9
 Isaiah McKenzieF • 35 - 23 vs. NE,BUF,WR,18,NE,3,2,66.7,19,0,13,6.3,9.5,0,0,0,0,0,0,3.9,3.9
 T.Y. HiltonF • 26 - 6 @ WAS,DAL,WR,18,WAS,4,2,50,19,0,11,4.8,9.5,0,0,0,0,0,0,3.9,3.9
 Olamide ZaccheausF • 17 - 20 vs. LAC,ATL,WR,9,LAC,2,2,100,19,0,15,9.5,9.5,0,0,0,0,0,0,3.9,3.9
 DeVante ParkerF • 10 - 3 vs. NYJ,NE,WR,11,NYJ,2,2,100,19,0,10,9.5,9.5,0,0,0,0,0,0,3.9,3.9
 Demarcus RobinsonF • 9 - 24 @ NYJ,BAL,WR,1,NYJ,4,2,50,19,0,11,4.8,9.5,0,0,0,0,0,0,3.9,3.9
 Brandon AiyukF • 13 - 21 @ SEA,SF,WR,15,SEA,4,2,50,19,0,16,4.8,9.5,0,0,0,0,0,0,3.9,3.9
 Parris CampbellF • 3 - 20 vs. LAC,IND,WR,16,LAC,5,2,40,19,0,12,3.8,9.5,0,0,0,0,0,0,3.9,3.9
 Kalif RaymondF • 34 - 23 vs. MIN,DET,WR,14,MIN,2,2,100,19,0,14,9.5,9.5,0,0,0,0,0,0,3.9,3.9
 Cedrick Wilson Jr.F • 23 - 17 @ LAC,MIA,WR,14,LAC,2,2,100,19,0,12,9.5,9.5,0,0,0,0,0,0,3.9,3.9
 Christian WatsonF • 27 - 10 vs. CHI,GB,WR,2,CHI,3,3,100,9,0,9,3,3,0,0,0,0,0,0,3.9,3.9
 Joshua PalmerF • 24 - 19 vs. LV,LAC,WR,1,LV,4,3,75,5,0,5,1.2,1.7,1,4,4,0,0,0,3.9,3.9
 Khalil ShakirF • 35 - 23 vs. NE,BUF,WR,18,NE,2,1,50,28,0,28,14,28,0,0,0,0,0,0,3.8,3.8
 Josh ReynoldsF • 35 - 38 vs. PHI,DET,WR,1,PHI,3,1,33.3,28,0,28,9.3,28,0,0,0,0,0,0,3.8,3.8
 Mack HollinsF • 20 - 25 vs. IND,LV,WR,10,IND,6,2,33.3,18,0,12,3,9,1,0,0,0,0,0,3.8,3.8
 Elijah MooreF • 23 - 6 @ SEA,NYJ,WR,17,SEA,2,2,100,18,0,15,9,9,0,0,0,0,0,0,3.8,3.8
 Ashton DulinF • 17 - 24 vs. TEN,IND,WR,4,TEN,3,2,66.7,18,0,10,6,9,0,0,0,0,0,0,3.8,3.8
 Treylon BurksF • 17 - 24 @ IND,TEN,WR,4,IND,3,2,66.7,14,0,8,4.7,7,1,4,4,0,0,0,3.8,3.8
 Phillip DorsettF • 14 - 27 vs. CLE,HOU,WR,13,CLE,3,2,66.7,18,0,11,6,9,0,0,0,0,0,0,3.8,3.8
 Richie JamesF • 24 - 20 vs. BAL,NYG,WR,6,BAL,2,2,100,18,0,10,9,9,0,0,0,0,0,0,3.8,3.8
 Jauan JenningsF • 28 - 14 @ ATL,SF,WR,6,ATL,3,2,66.7,18,0,9,6,9,0,0,0,0,0,0,3.8,3.8
 Michael GallupF • 26 - 17 @ PHI,DAL,WR,6,PHI,7,2,28.6,18,0,9,2.6,9,0,0,0,0,0,0,3.8,3.8
 Nelson AgholorF • 10 - 3 vs. NYJ,NE,WR,11,NYJ,3,2,66.7,18,0,11,6,9,0,0,0,0,0,0,3.8,3.8
 Phillip DorsettF • 27 - 23 @ DAL,HOU,WR,14,DAL,3,2,66.7,18,0,9,6,9,0,0,0,0,0,0,3.8,3.8
 Kendall HintonF • 11 - 10 vs. SF,DEN,WR,3,SF,1,1,100,27,0,27,27,27,0,0,0,0,0,0,3.7,3.7
 Justin WatsonF • 27 - 24 vs. DEN,KC,WR,17,DEN,2,1,50,27,0,27,13.5,27,0,0,0,0,0,0,3.7,3.7
 Chris ConleyF • 22 - 36 vs. JAX,TEN,WR,14,JAX,1,1,100,27,0,27,27,27,0,0,0,0,0,0,3.7,3.7
 Jerry JeudyF • 11 - 10 vs. SF,DEN,WR,3,SF,6,2,33.3,17,0,16,2.8,8.5,0,0,0,0,0,0,3.7,3.7
 A.J. GreenF • 20 - 19 @ ATL,ARI,WR,17,ATL,2,2,100,17,0,9,8.5,8.5,0,0,0,0,0,0,3.7,3.7
 Drake LondonF • 23 - 20 vs. CLE,ATL,WR,4,CLE,7,2,28.6,17,0,10,2.4,8.5,0,0,0,0,0,0,3.7,3.7
 Nelson AgholorF • 10 - 24 vs. BUF,NE,WR,13,BUF,3,2,66.7,17,0,11,5.7,8.5,0,0,0,0,0,0,3.7,3.7
 K.J. OsbornF • 27 - 22 vs. NYJ,MIN,WR,13,NYJ,3,2,66.7,17,0,10,5.7,8.5,0,0,0,0,0,0,3.7,3.7
 Elijah MooreF • 27 - 22 @ MIN,NYJ,WR,13,MIN,6,2,33.3,7,0,4,1.2,3.5,1,10,10,0,0,0,3.7,3.7
 Tyler LockettF • 19 - 9 vs. ARI,SEA,WR,6,ARI,5,2,40,17,0,10,3.4,8.5,0,0,0,0,0,0,3.7,3.7
 Mike WilliamsF/OT • 19 - 16 vs. DEN,LAC,WR,6,DEN,6,2,33.3,17,0,9,2.8,8.5,0,0,0,0,0,0,3.7,3.7
 Mack HollinsF • 27 - 20 @ JAX,LV,WR,9,JAX,4,2,50,17,0,13,4.2,8.5,0,0,0,0,0,0,3.7,3.7
 Chase ClaypoolF • 32 - 35 vs. MIA,CHI,WR,9,MIA,6,2,33.3,13,0,12,2.2,6.5,1,4,4,0,0,0,3.7,3.7
 Elijah MooreF • 10 - 3 @ NE,NYJ,WR,11,NE,4,2,50,17,0,13,4.2,8.5,0,0,0,0,0,0,3.7,3.7
 K.J. OsbornF • 3 - 40 vs. DAL,MIN,WR,11,DAL,3,2,66.7,17,0,12,5.7,8.5,0,0,0,0,0,0,3.7,3.7
 Rondale MooreF • 16 - 26 @ CAR,ARI,WR,4,CAR,5,3,60,11,0,7,2.2,3.7,1,-4,-4,0,0,0,3.7,3.7
 DJ MooreF • 24 - 10 @ LAR,CAR,WR,6,LAR,7,3,42.9,7,0,5,1,2.3,0,0,0,0,0,0,3.7,3.7
 Amari RodgersF • 3 - 31 vs. JAX,HOU,WR,17,JAX,2,2,100,12,0,10,6,6,1,4,4,0,0,0,3.6,3.6
 Kendrick BourneF • 14 - 17 @ PIT,NE,WR,2,PIT,3,2,66.7,16,0,10,5.3,8,0,0,0,0,0,0,3.6,3.6
 Ben SkowronekF • 31 - 27 vs. ATL,LAR,WR,2,ATL,3,2,66.7,16,0,8,5.3,8,0,0,0,0,0,0,3.6,3.6
 DeVante ParkerF • 10 - 24 vs. BUF,NE,WR,13,BUF,4,2,50,16,0,9,4,8,0,0,0,0,0,0,3.6,3.6
 Zach PascalF • 35 - 10 vs. TEN,PHI,WR,13,TEN,3,2,66.7,16,0,11,5.3,8,0,0,0,0,0,0,3.6,3.6
 Zay JonesF • 40 - 14 @ DET,JAX,WR,13,DET,7,2,28.6,16,0,10,2.3,8,0,0,0,0,0,0,3.6,3.6
 Michael Pittman Jr.F • 54 - 19 @ DAL,IND,WR,13,DAL,4,2,50,16,0,11,4,8,0,0,0,0,0,0,3.6,3.6
 Parris CampbellF • 26 - 3 @ NE,IND,WR,9,NE,5,2,40,15,0,11,3,7.5,1,1,1,0,0,0,3.6,3.6
 Dennis HoustonF • 3 - 19 vs. TB,DAL,WR,1,TB,5,2,40,16,0,11,3.2,8,0,0,0,0,0,0,3.6,3.6
 Joshua PalmerF • 3 - 20 @ IND,LAC,WR,16,IND,3,2,66.7,16,0,8,5.3,8,0,0,0,0,0,0,3.6,3.6
 Richie JamesF • 22 - 27 @ GB,NYG,WR,5,GB,2,2,100,16,0,15,8,8,0,0,0,0,0,0,3.6,3.6
 Tyler BoydF • 16 - 20 @ TEN,CIN,WR,12,TEN,4,2,50,16,0,9,4,8,0,0,0,0,0,0,3.6,3.6
 Robert WoodsF • 16 - 20 vs. CIN,TEN,WR,12,CIN,6,2,33.3,16,0,10,2.7,8,0,0,0,0,0,0,3.6,3.6
 Donovan Peoples-JonesF/OT • 23 - 17 vs. TB,CLE,WR,12,TB,4,2,50,16,0,9,4,8,0,0,0,0,0,0,3.6,3.6
 Robert WoodsF • 10 - 17 @ HOU,TEN,WR,8,HOU,2,2,100,26,0,16,13,13,0,0,0,0,1,1,3.6,3.6
 Jaelon DardenF • 12 - 14 vs. GB,TB,WR,3,GB,1,1,100,25,0,25,25,25,0,0,0,0,0,0,3.5,3.5
 Joshua PalmerF • 24 - 34 @ HOU,LAC,WR,4,HOU,1,1,100,25,0,25,25,25,0,0,0,0,0,0,3.5,3.5
 Trenton IrwinF • 42 - 21 vs. CAR,CIN,WR,9,CAR,1,1,100,14,0,14,14,14,1,11,11,0,0,0,3.5,3.5
 Khalil ShakirF • 13 - 35 @ CHI,BUF,WR,16,CHI,1,1,100,5,0,5,5,5,0,0,0,0,0,0,3.5,3.5
 Jalen ReagorF • 33 - 26 vs. NE,MIN,WR,12,NE,1,1,100,25,0,25,25,25,0,0,0,0,0,0,3.5,3.5
 Braxton BerriosF • 20 - 12 @ BUF,NYJ,WR,14,BUF,3,1,33.3,25,0,25,8.3,25,0,0,0,0,0,0,3.5,3.5
 Wan'Dale Robinson OF • 24 - 16 vs. HOU,NYG,WR,10,HOU,2,2,100,20,0,11,10,10,1,-5,-5,0,0,0,3.5,3.5
 Terrace Marshall Jr.F • 30 - 24 @ TB,CAR,WR,17,TB,3,2,66.7,15,0,14,5,7.5,0,0,0,0,2,0,3.5,3.5
 Tyler LockettF • 23 - 6 vs. NYJ,SEA,WR,17,NYJ,2,2,100,15,0,8,7.5,7.5,0,0,0,0,0,0,3.5,3.5
 Laquon TreadwellF • 23 - 6 vs. NYJ,SEA,WR,17,NYJ,2,2,100,15,0,10,7.5,7.5,0,0,0,0,0,0,3.5,3.5
 Quintez Cephus SUSF • 45 - 48 vs. SEA,DET,WR,4,SEA,3,2,66.7,15,0,9,5,7.5,0,0,0,0,0,0,3.5,3.5
 Terry McLaurinF • 25 - 10 @ DAL,WAS,WR,4,DAL,6,2,33.3,15,0,9,2.5,7.5,0,0,0,0,0,0,3.5,3.5
 Noah BrownF • 54 - 19 vs. IND,DAL,WR,13,IND,2,2,100,15,0,9,7.5,7.5,0,0,0,0,0,0,3.5,3.5
 Mack HollinsF • 13 - 31 vs. KC,LV,WR,18,KC,3,2,66.7,15,0,12,5,7.5,0,0,0,0,0,0,3.5,3.5
 Brandon PowellF • 27 - 20 @ NO,LAR,WR,11,NO,2,2,100,16,0,8,8,8,1,-1,-1,0,0,0,3.5,3.5
 Wan'Dale Robinson OF • 27 - 13 @ SEA,NYG,WR,8,SEA,3,2,66.7,15,0,9,5,7.5,0,0,0,0,0,0,3.5,3.5
 Elijah MooreF • 3 - 19 vs. JAX,NYJ,WR,16,JAX,3,2,66.7,15,0,8,5,7.5,0,0,0,0,0,0,3.5,3.5
 Davante AdamsF • 13 - 10 @ PIT,LV,WR,16,PIT,9,2,22.2,15,0,12,1.7,7.5,0,0,0,0,0,0,3.5,3.5
 Skyy MooreF • 30 - 29 vs. LV,KC,WR,5,LV,3,2,66.7,15,0,8,5,7.5,0,0,0,0,0,0,3.5,3.5
 Braxton BerriosF • 23 - 6 @ SEA,NYJ,WR,17,SEA,1,1,100,24,0,24,24,24,0,0,0,0,0,0,3.4,3.4
 Jalen ReagorF • 24 - 7 @ PHI,MIN,WR,2,PHI,2,1,50,7,0,7,3.5,7,1,17,17,0,0,0,3.4,3.4
 Jamal AgnewF • 34 - 27 @ IND,JAX,WR,6,IND,1,1,100,5,0,5,5,5,1,19,19,0,0,0,3.4,3.4
 Skyy MooreF • 20 - 24 vs. BUF,KC,WR,6,BUF,3,1,33.3,24,0,24,8,24,0,0,0,0,0,0,3.4,3.4
 Shi SmithF • 16 - 24 vs. PIT,CAR,WR,15,PIT,3,1,33.3,24,0,24,8,24,0,0,0,0,0,0,3.4,3.4
 Jake KumerowF • 21 - 19 @ MIA,BUF,WR,3,MIA,2,2,100,14,0,10,7,7,0,0,0,0,0,0,3.4,3.4
 Ben SkowronekF • 17 - 27 vs. ARI,LAR,WR,10,ARI,7,2,28.6,14,0,8,2,7,0,0,0,0,0,0,3.4,3.4
 DeAndre CarterF • 31 - 10 vs. LAR,LAC,WR,17,LAR,3,2,66.7,14,0,8,4.7,7,0,0,0,0,0,0,3.4,3.4
 Chris MooreF • 16 - 9 @ DEN,HOU,WR,2,DEN,4,2,50,14,0,9,3.5,7,0,0,0,0,0,0,3.4,3.4
 Zach PascalF • 24 - 7 vs. MIN,PHI,WR,2,MIN,2,2,100,14,0,8,7,7,0,0,0,0,0,0,3.4,3.4
 Jarvis LandryF • 17 - 16 @ TB,NO,WR,13,TB,3,2,66.7,14,0,8,4.7,7,0,0,0,0,1,0,3.4,3.4
 Courtland SuttonF/OT • 19 - 16 @ LAC,DEN,WR,6,LAC,3,2,66.7,14,0,9,4.7,7,0,0,0,0,0,0,3.4,3.4
 Quez WatkinsF • 22 - 16 vs. NYG,PHI,WR,18,NYG,4,2,50,14,0,14,3.5,7,0,0,0,0,0,0,3.4,3.4
 Randall CobbF • 23 - 7 @ MIN,GB,WR,1,MIN,3,2,66.7,14,0,8,4.7,7,0,0,0,0,0,0,3.4,3.4
 Josh ReynoldsF • 27 - 31 vs. MIA,DET,WR,8,MIA,6,2,33.3,14,0,9,2.3,7,0,0,0,0,0,0,3.4,3.4
 Nsimba WebsterF • 20 - 25 vs. PHI,CHI,WR,15,PHI,3,2,66.7,14,0,8,4.7,7,0,0,0,0,1,0,3.4,3.4
 Tom KennedyF • 24 - 6 @ DAL,DET,WR,7,DAL,3,2,66.7,14,0,9,4.7,7,0,0,0,0,0,0,3.4,3.4
 Corey DavisF • 3 - 19 vs. JAX,NYJ,WR,16,JAX,7,2,28.6,14,0,8,2,7,0,0,0,0,0,0,3.4,3.4
 Tutu AtwellF • 51 - 14 vs. DEN,LAR,WR,16,DEN,2,2,100,14,0,7,7,7,0,0,0,0,0,0,3.4,3.4
 Parris CampbellF • 17 - 24 vs. PIT,IND,WR,12,PIT,3,2,66.7,14,0,8,4.7,7,0,0,0,0,0,0,3.4,3.4
 Jamal AgnewF • 27 - 17 @ KC,JAX,WR,10,KC,4,3,75,4,0,6,1,1.3,0,0,0,0,0,0,3.4,3.4
 Julio JonesF • 30 - 24 vs. CAR,TB,WR,17,CAR,2,1,50,10,0,10,5,10,1,13,13,0,0,0,3.3,3.3
 George PickensF • 14 - 17 vs. NE,PIT,WR,2,NE,2,1,50,23,0,23,11.5,23,0,0,0,0,0,0,3.3,3.3
 Mike StrachanF • 24 - 0 @ JAX,IND,WR,2,JAX,3,1,33.3,23,0,23,7.7,23,0,0,0,0,0,0,3.3,3.3
 Alec PierceF • 26 - 3 @ NE,IND,WR,9,NE,2,1,50,23,0,23,11.5,23,0,0,0,0,0,0,3.3,3.3
 Jeff SmithF • 17 - 22 vs. NE,NYJ,WR,8,NE,1,1,100,23,0,23,23,23,0,0,0,0,0,0,3.3,3.3
 Andre BaccelliaF • 12 - 20 vs. LAR,ARI,WR,3,LAR,4,2,50,13,0,10,3.2,6.5,0,0,0,0,0,0,3.3,3.3
 Marquez Valdes-ScantlingF • 27 - 24 vs. LAC,KC,WR,2,LAC,7,2,28.6,13,0,7,1.9,6.5,0,0,0,0,0,0,3.3,3.3
 Olamide ZaccheausF • 16 - 19 vs. PIT,ATL,WR,13,PIT,5,2,40,13,0,10,2.6,6.5,0,0,0,0,0,0,3.3,3.3
 Pharoh CooperF • 38 - 13 @ SF,ARI,WR,18,SF,2,2,100,6,0,3,3,3,2,7,3.5,0,0,0,3.3,3.3
 A.J. GreenF • 21 - 44 vs. KC,ARI,WR,1,KC,4,2,50,13,0,8,3.2,6.5,0,0,0,0,0,0,3.3,3.3
 Russell GageF • 3 - 19 @ DAL,TB,WR,1,DAL,2,2,100,13,0,7,6.5,6.5,0,0,0,0,0,0,3.3,3.3
 Scotty MillerF • 22 - 27 vs. BAL,TB,WR,8,BAL,2,2,100,13,0,7,6.5,6.5,0,0,0,0,0,0,3.3,3.3
 Parris CampbellF/OT • 39 - 36 @ MIN,IND,WR,15,MIN,3,2,66.7,13,0,7,4.3,6.5,0,0,0,0,0,0,3.3,3.3
 Olamide ZaccheausF • 27 - 24 vs. CHI,ATL,WR,11,CHI,2,1,50,9,0,9,4.5,9,1,13,13,0,0,0,3.2,3.2
 Byron PringleF • 19 - 10 vs. SF,CHI,WR,1,SF,2,1,50,22,0,22,11,22,0,0,0,0,0,0,3.2,3.2
 Cody HollisterF • 20 - 21 vs. NYG,TEN,WR,1,NYG,1,1,100,22,0,22,22,22,0,0,0,0,0,0,3.2,3.2
 Amari RodgersF • 27 - 17 @ BUF,GB,WR,8,BUF,3,1,33.3,22,0,22,7.3,22,0,0,0,0,0,0,3.2,3.2
 Marvin Jones Jr.F • 22 - 36 @ TEN,JAX,WR,14,TEN,1,1,100,22,0,22,22,22,0,0,0,0,0,0,3.2,3.2
 Andre BaccelliaF/OT • 23 - 29 @ LV,ARI,WR,2,LV,2,2,100,12,0,11,6,6,0,0,0,0,0,0,3.2,3.2
 Kadarius ToneyF/OT • 20 - 17 vs. TEN,KC,WR,9,TEN,2,2,100,12,0,10,6,6,0,0,0,0,0,0,3.2,3.2
 Garrett WilsonF • 10 - 3 @ NE,NYJ,WR,11,NE,3,2,66.7,12,0,6,4,6,1,0,0,0,0,0,3.2,3.2
 Simi FehokoF • 3 - 19 vs. TB,DAL,WR,1,TB,3,2,66.7,12,0,7,4,6,0,0,0,0,0,0,3.2,3.2
 Robert WoodsF • 17 - 14 @ LAC,TEN,WR,15,LAC,4,2,50,12,0,8,3,6,0,0,0,0,0,0,3.2,3.2
 David Sills VF • 22 - 27 @ GB,NYG,WR,5,GB,2,2,100,12,0,7,6,6,0,0,0,0,0,0,3.2,3.2
 Keelan ColeF/OT • 34 - 40 @ SEA,LV,WR,12,SEA,2,2,100,12,0,9,6,6,0,0,0,0,1,0,3.2,3.2
 Treylon BurksF • 24 - 22 vs. LV,TEN,WR,3,LV,2,1,50,13,0,13,6.5,13,1,8,8,0,0,0,3.1,3.1
 Keelan ColeF/OT • 16 - 22 @ DEN,LV,WR,11,DEN,2,1,50,21,0,21,10.5,21,0,0,0,0,0,0,3.1,3.1
 Cam SimsF • 16 - 17 @ IND,WAS,WR,8,IND,2,1,50,21,0,21,10.5,21,0,0,0,0,0,0,3.1,3.1
 Cedrick Wilson Jr.F • 32 - 29 @ BUF,MIA,WR,15,BUF,2,1,50,21,0,21,10.5,21,0,0,0,0,0,0,3.1,3.1
 Tyquan ThorntonF • 30 - 24 @ LV,NE,WR,15,LV,4,1,25,21,0,21,5.2,21,0,0,0,0,0,0,3.1,3.1
 Randall CobbF • 16 - 20 vs. DET,GB,WR,18,DET,2,2,100,11,0,7,5.5,5.5,0,0,0,0,0,0,3.1,3.1
 Chase ClaypoolF • 27 - 24 @ ATL,CHI,WR,11,ATL,3,2,66.7,11,0,6,3.7,5.5,0,0,0,0,0,0,3.1,3.1
 Keenan AllenF • 23 - 37 vs. SEA,LAC,WR,7,SEA,2,2,100,11,0,10,5.5,5.5,0,0,0,0,0,0,3.1,3.1
 Kendall HintonF • 16 - 9 vs. HOU,DEN,WR,2,HOU,1,1,100,20,0,20,20,20,0,0,0,0,0,0,3,3
 Tim JonesF • 34 - 27 @ IND,JAX,WR,6,IND,1,1,100,20,0,20,20,20,0,0,0,0,0,0,3,3
 Shi SmithF • 42 - 21 @ CIN,CAR,WR,9,CIN,2,1,50,20,0,20,10,20,0,0,0,0,0,0,3,3
 Ray-Ray McCloud IIIF • 19 - 10 @ CHI,SF,WR,1,CHI,2,1,50,20,0,20,10,20,0,0,0,0,0,0,3,3
 Equanimeous St. BrownF • 20 - 25 vs. PHI,CHI,WR,15,PHI,1,1,100,20,0,20,20,20,0,0,0,0,0,0,3,3
 Marquez Valdes-ScantlingF • 28 - 34 @ DEN,KC,WR,14,DEN,3,1,33.3,20,0,20,6.7,20,0,0,0,0,0,0,3,3
 Jahan DotsonF • 8 - 24 vs. PHI,WAS,WR,3,PHI,8,2,25,10,0,7,1.2,5,0,0,0,0,0,0,3,3
 Parris CampbellF • 20 - 17 vs. KC,IND,WR,3,KC,2,2,100,10,0,8,5,5,0,0,0,0,0,0,3,3
 Robert WoodsF • 17 - 10 vs. DEN,TEN,WR,10,DEN,7,2,28.6,10,0,6,1.4,5,0,0,0,0,0,0,3,3
 Tutu AtwellF • 31 - 10 @ LAC,LAR,WR,17,LAC,5,2,40,10,0,6,2,5,0,0,0,0,0,0,3,3
 Demarcus RobinsonF • 20 - 23 vs. BUF,BAL,WR,4,BUF,3,2,66.7,10,0,7,3.3,5,0,0,0,0,0,0,3,3
 DeSean JacksonF • 10 - 9 vs. DEN,BAL,WR,13,DEN,3,2,66.7,10,0,5,3.3,5,0,0,0,0,0,0,3,3
 Mike WilliamsF • 24 - 19 vs. LV,LAC,WR,1,LV,4,2,50,10,0,6,2.5,5,0,0,0,0,0,0,3,3
 Marquise GoodwinF • 13 - 21 vs. SF,SEA,WR,15,SF,5,2,40,10,0,6,2,5,0,0,0,0,0,0,3,3
 KhaDarel HodgeF • 17 - 20 vs. LAC,ATL,WR,9,LAC,2,1,50,19,0,19,9.5,19,0,0,0,0,0,0,2.9,2.9
 David Sills VF • 17 - 23 @ JAX,NYG,WR,7,JAX,1,1,100,19,0,19,19,19,0,0,0,0,0,0,2.9,2.9
 Tyquan ThorntonF • 14 - 33 vs. CHI,NE,WR,7,CHI,5,1,20,19,0,19,3.8,19,0,0,0,0,0,0,2.9,2.9
 Quez WatkinsF • 40 - 34 @ DAL,PHI,WR,16,DAL,5,1,20,19,0,19,3.8,19,0,0,0,0,0,0,2.9,2.9
 Trent SherfieldF • 38 - 42 @ BAL,MIA,WR,2,BAL,2,2,100,9,0,12,4.5,4.5,0,0,0,0,0,0,2.9,2.9
 Braxton BerriosF • 27 - 22 @ MIN,NYJ,WR,13,MIN,3,2,66.7,9,0,8,3,4.5,0,0,0,0,0,0,2.9,2.9
 Isaiah McKenzieF • 20 - 24 @ KC,BUF,WR,6,KC,5,2,40,9,0,5,1.8,4.5,0,0,0,0,0,0,2.9,2.9
 DeAndre CarterF • 28 - 30 @ CLE,LAC,WR,5,CLE,2,2,100,9,0,7,4.5,4.5,0,0,0,0,0,0,2.9,2.9
 Steven SimsF • 17 - 24 @ IND,PIT,WR,12,IND,3,2,66.7,9,0,6,3,4.5,0,0,0,0,0,0,2.9,2.9
 Cooper KuppF • 17 - 27 vs. ARI,LAR,WR,10,ARI,5,3,60,-1,0,2,-0.2,-0.3,0,0,0,0,0,0,2.9,2.9
 Kendrick BourneF • 23 - 21 vs. MIA,NE,WR,17,MIA,2,1,50,16,0,16,8,16,1,2,2,0,0,0,2.8,2.8
 Tre'Quan SmithF • 25 - 28 vs. MIN,NO,WR,4,MIN,2,1,50,18,0,18,9,18,0,0,0,0,0,0,2.8,2.8
 Darius SlaytonF • 24 - 20 vs. BAL,NYG,WR,6,BAL,3,1,33.3,18,0,18,6,18,0,0,0,0,0,0,2.8,2.8
 Romeo DoubsF • 15 - 9 @ DET,GB,WR,9,DET,1,1,100,18,0,18,18,18,0,0,0,0,0,0,2.8,2.8
 Marquez Valdes-ScantlingF • 27 - 30 @ LAC,KC,WR,11,LAC,4,1,25,18,0,18,4.5,18,0,0,0,0,0,0,2.8,2.8
 DJ CharkF • 17 - 20 @ NYJ,DET,WR,15,NYJ,2,1,50,18,0,18,9,18,0,0,0,0,0,0,2.8,2.8
 KJ HamlerF • 9 - 16 vs. NYJ,DEN,WR,7,NYJ,4,1,25,4,0,4,1,4,1,14,14,0,0,0,2.8,2.8
 David BellF • 10 - 17 vs. NO,CLE,WR,16,NO,2,1,50,18,0,18,9,18,0,0,0,0,0,0,2.8,2.8
 Ashton DulinF/OT • 9 - 12 @ DEN,IND,WR,5,DEN,1,1,100,18,0,18,18,18,0,0,0,0,0,0,2.8,2.8
 Terrace Marshall Jr.F • 24 - 30 @ SEA,CAR,WR,14,SEA,1,1,100,18,0,18,18,18,0,0,0,0,0,0,2.8,2.8
