Name,Team,Pos,Week,Opponent,Opponent Rank,Opponent Position Rank,Salary,Projection
 Marvin Jones Jr.,JAX,WR,17,HOU,19,3,5200,5.4
 Phillip Dorsett,HOU,WR,13,CLE,24,24,4900,5.39
 Marquise Goodwin,SEA,WR,15,SF,1,23,5400,5.38
 Quez Watkins,PHI,WR,18,NYG,21,10,5000,5.38
 Isaiah Hodgins,NYG,WR,14,PHI,3,5,5500,5.38
 Randall Cobb,GB,WR,11,TEN,19,30,5000,5.38
 Robert Woods,TEN,WR,17,DAL,11,29,5400,5.38
 Bryan Edwards,ATL,WR,1,NO,3,14,5100,5.36
 David Sills V,NYG,WR,4,CHI,11,15,5200,5.36
 Tre'Quan Smith,NO,WR,7,ARI,16,4,5500,5.35
 Ben Skowronek,LAR,WR,5,DAL,6,9,5300,5.34
 Phillip Dorsett,HOU,WR,8,TEN,25,30,5300,5.33
 Randall Cobb,GB,WR,17,MIN,31,30,5400,5.33
 Jauan Jennings,SF,WR,16,WAS,7,16,5800,5.33
 Josh Reynolds,DET,WR,15,NYJ,3,2,5700,5.32
 K.J. Osborn,MIN,WR,12,NE,4,3,5300,5.32
 Chase Claypool,CHI,WR,12,NYJ,5,4,5500,5.31
 Demarcus Robinson,BAL,WR,5,CIN,9,8,5000,5.3
 Ashton Dulin,IND,WR,3,KC,25,23,5600,5.29
 Van Jefferson,LAR,WR,8,SF,6,22,5400,5.28
 Romeo Doubs,GB,WR,16,MIA,29,14,5500,5.28
 Kendrick Bourne,NE,WR,2,PIT,23,28,5000,5.27
 Kendrick Bourne,NE,WR,5,DET,32,26,5200,5.27
 Nelson Agholor,NE,WR,16,CIN,10,12,5300,5.26
 K.J. Osborn,MIN,WR,15,IND,10,2,5500,5.26
 Equanimeous St. Brown,CHI,WR,4,NYG,12,2,5400,5.25
 Olamide Zaccheaus,ATL,WR,10,CAR,24,18,5200,5.24
 Tre'Quan Smith,NO,WR,4,MIN,18,19,4600,5.24
 Garrett Wilson,NYJ,WR,1,BAL,25,30,5300,5.23
 Julio Jones,TB,WR,14,SF,1,24,5400,5.22
 Cedrick Wilson Jr.,MIA,WR,1,NE,2,4,5100,5.22
 Randall Cobb,GB,WR,5,NYG,7,2,5200,5.21
 Van Jefferson,LAR,WR,10,ARI,28,14,5100,5.21
 Jamal Agnew,JAX,WR,6,IND,13,2,5100,5.2
 Quez Watkins,PHI,WR,16,DAL,8,28,5100,5.2
 DJ Chark,DET,WR,12,BUF,8,23,5000,5.18
 Skyy Moore,KC,WR,12,LAR,12,20,5400,5.18
 Randall Cobb,GB,WR,2,CHI,3,19,4900,5.15
 Kendrick Bourne,NE,WR,18,BUF,2,23,5300,5.14
 Elijah Moore,NYJ,WR,12,CHI,14,11,5300,5.14
 Braxton Berrios,NYJ,WR,8,NE,14,10,5200,5.14
 Josh Reynolds,DET,WR,18,GB,12,11,5500,5.13
 Randall Cobb,GB,WR,18,DET,31,30,5200,5.13
 DeAndre Carter,LAC,WR,6,DEN,3,2,5100,5.12
 Olamide Zaccheaus,ATL,WR,3,SEA,21,14,5100,5.12
 K.J. Osborn,MIN,WR,13,NYJ,3,4,5400,5.12
 Christian Watson,GB,WR,10,DAL,5,16,5400,5.12
 Marquise Goodwin,SEA,WR,13,LAR,12,18,5300,5.1
 Marvin Jones Jr.,JAX,WR,16,NYJ,4,2,5300,5.09
 Richie James,NYG,WR,12,DAL,5,16,5400,5.09
 Terrace Marshall Jr.,CAR,WR,18,NO,7,12,5500,5.09
 Rashid Shaheed,NO,WR,15,ATL,29,27,5400,5.07
 Jauan Jennings,SF,WR,2,SEA,17,18,5300,5.07
 Tre'Quan Smith,NO,WR,9,BAL,23,29,5000,5.07
 Marquise Goodwin,SEA,WR,12,LV,26,14,5400,5.06
 Braxton Berrios,NYJ,WR,7,DEN,3,1,5000,5.06
 Laviska Shenault Jr.,CAR,WR,14,SEA,26,6,5200,5.06
 Nick Westbrook-Ikhine,TEN,WR,11,GB,10,11,5300,5.05
 Treylon Burks,TEN,WR,10,DEN,1,1,5000,5.04
 Ben Skowronek,LAR,WR,9,TB,13,14,5400,5.03
 Darius Slayton,NYG,WR,5,GB,5,10,5100,5.02
 Kendrick Bourne,NE,WR,6,CLE,20,20,5000,5.01
 Tyquan Thornton,NE,WR,11,NYJ,5,7,5500,5.01
 Jauan Jennings,SF,WR,18,ARI,29,6,5500,5.01
 Nelson Agholor,NE,WR,13,BUF,8,25,5400,4.99
 Tyquan Thornton,NE,WR,18,BUF,2,23,5400,4.99
 Denzel Mims,NYJ,WR,9,BUF,2,13,5200,4.97
 Equanimeous St. Brown,CHI,WR,3,HOU,23,22,5500,4.97
 Justin Watson,KC,WR,12,LAR,12,20,5000,4.97
 Chosen Anderson,ARI,WR,8,MIN,18,17,5300,4.97
 Laviska Shenault Jr.,CAR,WR,16,DET,32,31,5100,4.96
 Chris Moore,HOU,WR,11,WAS,15,24,5400,4.96
 Olamide Zaccheaus,ATL,WR,15,NO,13,19,5400,4.96
 Cedrick Wilson Jr.,MIA,WR,2,BAL,9,14,5100,4.94
 Kendall Hinton,DEN,WR,13,BAL,16,26,5400,4.94
 DeAndre Carter,LAC,WR,14,MIA,21,11,5700,4.93
 Kalif Raymond,DET,WR,5,NE,19,16,5100,4.93
 DeSean Jackson,BAL,WR,16,ATL,29,27,5000,4.92
 Noah Brown,DAL,WR,14,HOU,18,4,5100,4.91
 Ben Skowronek,LAR,WR,3,ARI,32,9,4900,4.91
 Ray-Ray McCloud III,SF,WR,8,LAR,5,23,5300,4.9
 Equanimeous St. Brown,CHI,WR,2,GB,25,29,5200,4.89
 K.J. Osborn,MIN,WR,10,BUF,3,10,5200,4.87
 Nick Westbrook-Ikhine,TEN,WR,9,KC,31,30,5200,4.86
 Kadarius Toney,KC,WR,15,HOU,17,4,6000,4.85
 Parris Campbell,IND,WR,3,KC,25,23,4900,4.84
 Randall Cobb,GB,WR,4,NE,16,5,5200,4.83
 Isaiah Hodgins,NYG,WR,13,WAS,9,21,5200,4.81
 Braxton Berrios,NYJ,WR,2,CLE,11,16,4900,4.81
 Mike Thomas,CIN,WR,8,CLE,21,16,4600,4.8
 Damiere Byrd,ATL,WR,11,CHI,14,13,5100,4.78
 Dyami Brown,WAS,WR,6,CHI,14,10,4600,4.78
 Skyy Moore,KC,WR,10,JAX,15,24,5000,4.78
 Trent Sherfield,MIA,WR,14,LAC,29,13,5500,4.78
 Trent Sherfield,MIA,WR,12,HOU,21,5,5400,4.76
 George Pickens,PIT,WR,3,CLE,26,28,4800,4.75
 Marquise Goodwin,SEA,WR,14,CAR,15,13,5200,4.74
 Russell Gage,TB,WR,13,NO,13,22,5000,4.74
 Marcus Johnson,NYG,WR,7,JAX,15,19,5000,4.74
 Richie James,NYG,WR,6,BAL,23,30,5300,4.73
 Equanimeous St. Brown,CHI,WR,5,MIN,17,17,5200,4.72
 Chris Moore,HOU,WR,4,LAC,26,23,5400,4.72
 Laviska Shenault Jr.,CAR,WR,18,NO,7,12,5100,4.71
 Jameson Williams SUS,DET,WR,13,JAX,20,25,4500,4.7
 Noah Brown,DAL,WR,16,PHI,3,7,5600,4.7
 Terrace Marshall Jr.,CAR,WR,8,ATL,31,32,5200,4.7
 Kalif Raymond,DET,WR,11,NYG,12,3,5300,4.69
 Tre'Quan Smith,NO,WR,5,SEA,31,14,4900,4.68
 Jauan Jennings,SF,WR,6,ATL,26,27,5100,4.68
 Wan'Dale Robinson O,NYG,WR,6,BAL,23,30,4900,4.68
 Equanimeous St. Brown,CHI,WR,6,WAS,23,30,5200,4.67
 Brandon Powell,LAR,WR,14,LV,29,18,5100,4.67
 Julio Jones,TB,WR,8,BAL,21,26,5200,4.65
 Olamide Zaccheaus,ATL,WR,9,LAC,27,21,5200,4.65
 Kalif Raymond,DET,WR,13,JAX,20,25,5400,4.65
 Olamide Zaccheaus,ATL,WR,2,LAR,28,32,5200,4.64
 Olamide Zaccheaus,ATL,WR,18,TB,14,24,5200,4.62
 Elijah Moore,NYJ,WR,9,BUF,2,13,5000,4.61
 Trenton Irwin,CIN,WR,12,TEN,18,30,5100,4.61
 Quez Watkins,PHI,WR,1,DET,31,19,5200,4.6
 Tyquan Thornton,NE,WR,17,MIA,28,13,5200,4.6
 Jauan Jennings,SF,WR,5,CAR,15,12,5500,4.6
 Jamison Crowder,BUF,WR,2,TEN,23,19,5400,4.6
 Jauan Jennings,SF,WR,4,LAR,16,31,5300,4.59
 Josh Reynolds,DET,WR,3,MIN,15,16,5300,4.58
 Jauan Jennings,SF,WR,14,TB,9,12,5500,4.58
 Elijah Moore,NYJ,WR,14,BUF,6,22,5400,4.57
 Nick Westbrook-Ikhine,TEN,WR,12,CIN,11,9,5400,4.56
 Laviska Shenault Jr.,CAR,WR,12,DEN,3,2,5300,4.55
 Jamison Crowder,BUF,WR,3,MIA,20,20,5400,4.55
 Sammy Watkins,GB,WR,10,DAL,5,16,5100,4.55
 Quez Watkins,PHI,WR,14,NYG,16,7,5400,4.54
 Jauan Jennings,SF,WR,1,CHI,17,27,4900,4.54
 Elijah Moore,NYJ,WR,13,MIN,30,28,5700,4.53
 Tyquan Thornton,NE,WR,15,LV,28,17,5200,4.52
 Jauan Jennings,SF,WR,11,ARI,25,12,5200,4.52
 Keelan Cole,LV,WR,10,IND,7,2,4700,4.5
 Jauan Jennings,SF,WR,10,LAC,25,13,4900,4.5
 Nick Westbrook-Ikhine,TEN,WR,5,WAS,30,32,5400,4.5
 A.J. Green,ARI,WR,5,PHI,3,15,5100,4.47
 Jauan Jennings,SF,WR,12,NO,17,22,5600,4.46
 Marquise Goodwin,SEA,WR,10,TB,12,15,5100,4.45
 Laviska Shenault Jr.,CAR,WR,17,TB,13,20,5200,4.44
 Ben Skowronek,LAR,WR,8,SF,6,22,5300,4.44
 Jauan Jennings,SF,WR,3,DEN,4,1,5100,4.43
 Olamide Zaccheaus,ATL,WR,12,WAS,10,23,5300,4.42
 Denzel Mims,NYJ,WR,15,DET,32,31,5100,4.42
 Josh Reynolds,DET,WR,1,PHI,15,2,5100,4.42
 Demarcus Robinson,BAL,WR,6,NYG,10,3,5400,4.41
 Tyquan Thornton,NE,WR,12,MIN,26,27,5300,4.4
 Dante Pettis,CHI,WR,16,BUF,5,25,4900,4.4
 Kendall Hinton,DEN,WR,17,KC,24,25,5000,4.39
 Ben Skowronek,LAR,WR,1,BUF,1,1,4600,4.38
 Nick Westbrook-Ikhine,TEN,WR,8,HOU,23,14,5300,4.38
 Marcus Johnson,NYG,WR,10,HOU,21,5,4800,4.35
 Josh Reynolds,DET,WR,13,JAX,20,25,5500,4.34
 Trent Sherfield,MIA,WR,15,BUF,5,21,5200,4.34
 Noah Brown,DAL,WR,13,IND,8,1,5100,4.34
 Breshad Perriman,TB,WR,2,NO,20,7,4700,4.32
 Darius Slayton,NYG,WR,10,HOU,21,5,5800,4.3
 Kenny Golladay,NYG,WR,4,CHI,11,15,5500,4.29
 Trent Sherfield,MIA,WR,13,SF,1,19,5100,4.28
 Equanimeous St. Brown,CHI,WR,17,DET,32,31,4900,4.26
 Kadarius Toney,KC,WR,9,TEN,18,29,4700,4.26
 Byron Pringle,CHI,WR,16,BUF,5,25,5300,4.26
 Tre'Quan Smith,NO,WR,16,CLE,18,17,4800,4.24
 Trent Sherfield,MIA,WR,16,GB,12,5,5100,4.22
 Denzel Mims,NYJ,WR,11,NE,8,5,5100,4.21
 Kadarius Toney,KC,WR,17,DEN,4,1,5700,4.2
 Laviska Shenault Jr.,CAR,WR,11,BAL,19,27,5300,4.2
 Chris Moore,HOU,WR,3,CHI,13,18,5000,4.19
 Tutu Atwell,LAR,WR,14,LV,29,18,5200,4.17
 Romeo Doubs,GB,WR,15,LAR,13,21,5200,4.17
 Skyy Moore,KC,WR,11,LAC,24,12,5100,4.16
 Demarcus Robinson,BAL,WR,3,NE,5,12,5200,4.14
 Julio Jones,TB,WR,17,CAR,17,24,5300,4.13
 Olamide Zaccheaus,ATL,WR,16,BAL,9,23,5300,4.13
 Terrace Marshall Jr.,CAR,WR,9,CIN,12,11,5400,4.13
 Dante Pettis,CHI,WR,2,GB,25,29,5300,4.12
 Kyle Philips,TEN,WR,5,WAS,30,32,5200,4.12
 Dee Eskridge,SEA,WR,9,ARI,26,12,4800,4.11
 Nick Westbrook-Ikhine,TEN,WR,4,IND,13,4,5200,4.11
 Kendrick Bourne,NE,WR,1,MIA,14,10,5100,4.1
 Hunter Renfrow,LV,WR,15,NE,6,7,5400,4.1
 Damiere Byrd,ATL,WR,12,WAS,10,23,5200,4.09
 Greg Dortch,ARI,WR,5,PHI,3,15,4900,4.09
 Richie James,NYG,WR,11,DET,32,25,5000,4.08
 Kenny Golladay,NYG,WR,10,HOU,21,5,5000,4.07
 Sammy Watkins,GB,WR,11,TEN,19,30,5100,4.07
 Shi Smith,CAR,WR,3,NO,9,8,4800,4.07
 Christian Watson,GB,WR,8,BUF,1,8,5000,4.06
 Greg Dortch,ARI,WR,14,NE,7,8,4800,4.06
 Mack Hollins,LV,WR,1,LAC,26,3,4600,4.05
 Dante Pettis,CHI,WR,15,PHI,2,8,5000,4.05
 Demarcus Robinson,BAL,WR,7,CLE,24,23,5400,4.04
 Byron Pringle,CHI,WR,15,PHI,2,8,5000,4.04
 Skyy Moore,KC,WR,14,DEN,2,1,5100,4.04
 DeSean Jackson,BAL,WR,13,DEN,2,2,5000,4.03
 Olamide Zaccheaus,ATL,WR,1,NO,3,14,5000,4.03
 Mack Hollins,LV,WR,2,ARI,32,11,4800,4.02
 James Proche II,BAL,WR,11,CAR,20,21,5100,4.02
 Julio Jones,TB,WR,16,ARI,30,9,5200,4.02
 Quez Watkins,PHI,WR,11,IND,6,2,5300,4.02
 Josh Reynolds,DET,WR,2,WAS,19,17,4900,4.01
 Amari Rodgers,HOU,WR,18,IND,18,7,5100,4.01
 Parris Campbell,IND,WR,6,JAX,6,12,5100,4.01
 Shi Smith,CAR,WR,6,LAR,12,28,5200,4
 Noah Brown,DAL,WR,15,JAX,22,26,5300,3.99
 Elijah Moore,NYJ,WR,11,NE,8,5,5000,3.99
 KJ Hamler,DEN,WR,7,NYJ,13,15,5200,3.97
 Nick Westbrook-Ikhine,TEN,WR,2,BUF,3,17,5300,3.97
 Kyle Philips,TEN,WR,4,IND,13,4,5000,3.95
 Tyquan Thornton,NE,WR,16,CIN,10,12,5200,3.94
 Brandon Powell,LAR,WR,16,DEN,2,1,4800,3.93
 Tyquan Thornton,NE,WR,6,CLE,20,20,4800,3.93
 Shi Smith,CAR,WR,7,TB,8,14,5400,3.93
 Parris Campbell,IND,WR,5,DEN,4,1,5000,3.93
 Kadarius Toney,KC,WR,16,SEA,27,3,5600,3.92
 Mike Strachan,IND,WR,2,JAX,31,31,4900,3.91
 Marcus Johnson,NYG,WR,8,SEA,29,5,4800,3.91
 Marcus Johnson,NYG,WR,6,BAL,23,30,5100,3.89
 Sammy Watkins,GB,WR,7,WAS,21,30,5000,3.89
 Kadarius Toney,NYG,WR,2,CAR,18,3,5100,3.89
 Equanimeous St. Brown,CHI,WR,1,SF,5,18,4600,3.89
 David Sills V,NYG,WR,3,DAL,11,20,5000,3.88
 Brandon Powell,LAR,WR,18,SEA,24,4,4900,3.88
 Christian Watson,GB,WR,5,NYG,7,2,5400,3.88
 Marquez Callaway,NO,WR,16,CLE,18,17,4700,3.87
 DeAndre Carter,LAC,WR,11,KC,29,28,5900,3.86
 Nick Westbrook-Ikhine,TEN,WR,18,JAX,20,19,5200,3.85
 Demarcus Robinson,BAL,WR,2,MIA,2,10,5100,3.85
 Van Jefferson,LAR,WR,9,TB,13,14,5800,3.82
 Tom Kennedy,DET,WR,10,CHI,14,12,4800,3.82
 Keelan Cole,LV,WR,4,DEN,4,1,4700,3.81
 Jamison Crowder,BUF,WR,4,BAL,32,32,5000,3.8
 Trent Sherfield,MIA,WR,17,NE,6,16,5100,3.79
 Trent Sherfield,MIA,WR,9,CHI,10,6,5100,3.79
 David Bell,CLE,WR,14,CIN,10,8,4900,3.79
 Equanimeous St. Brown,CHI,WR,18,MIN,32,31,5100,3.78
 Parris Campbell,IND,WR,4,TEN,28,30,4800,3.78
 David Bell,CLE,WR,13,HOU,21,6,5000,3.78
 Justin Watson,KC,WR,14,DEN,2,1,4900,3.77
 T.Y. Hilton,DAL,WR,18,WAS,11,21,5400,3.76
 Quez Watkins,PHI,WR,2,MIN,5,4,5300,3.76
 Shi Smith,CAR,WR,5,SF,1,6,4800,3.76
 Mike Thomas,CIN,WR,9,CAR,20,20,5100,3.74
 KJ Hamler,DEN,WR,4,LV,24,11,5500,3.74
 Trent Sherfield,MIA,WR,10,CLE,18,18,5100,3.73
 Nick Westbrook-Ikhine,TEN,WR,17,DAL,11,29,5300,3.73
 Noah Brown,DAL,WR,18,WAS,11,21,5300,3.73
 Keelan Cole,LV,WR,12,SEA,22,6,4700,3.72
 Trent Sherfield,MIA,WR,18,NYJ,3,2,5200,3.72
 Quez Watkins,PHI,WR,3,WAS,28,28,5300,3.71
 Nelson Agholor,NE,WR,17,MIA,28,13,5100,3.71
 Jauan Jennings,SF,WR,7,KC,31,29,5200,3.71
 Michael Bandy,LAC,WR,9,ATL,31,31,4600,3.71
 Tyquan Thornton,NE,WR,14,ARI,30,14,5100,3.7
 Kalif Raymond,DET,WR,18,GB,12,11,5200,3.68
 Cedrick Wilson Jr.,MIA,WR,6,MIN,16,15,5000,3.68
 Khalil Shakir,BUF,WR,6,KC,28,26,5400,3.67
 DeSean Jackson,BAL,WR,17,PIT,20,28,5100,3.67
 Nick Westbrook-Ikhine,TEN,WR,16,HOU,20,4,5300,3.67
 David Bell,CLE,WR,17,WAS,8,15,4900,3.67
 Brandon Powell,LAR,WR,12,KC,27,29,4900,3.66
 Brandon Powell,LAR,WR,17,LAC,18,6,4800,3.66
 Terrace Marshall Jr.,CAR,WR,7,TB,8,14,5100,3.66
 Tutu Atwell,LAR,WR,13,SEA,28,5,5200,3.65
 Chris Moore,HOU,WR,10,NYG,13,4,5300,3.65
 Brandon Johnson,DEN,WR,15,ARI,30,11,4700,3.64
 Nelson Agholor,NE,WR,8,NYJ,10,12,5100,3.63
 Greg Dortch,ARI,WR,1,KC,20,22,4900,3.63
 Christian Watson,GB,WR,1,MIN,30,32,5200,3.63
 Kendrick Bourne,NE,WR,13,BUF,8,25,4900,3.63
 Byron Pringle,CHI,WR,13,GB,17,11,5000,3.63
 A.J. Green,ARI,WR,7,NO,20,27,5500,3.63
 Richie James,NYG,WR,7,JAX,15,19,5300,3.63
 KhaDarel Hodge,ATL,WR,3,SEA,21,14,5200,3.62
 Chris Moore,HOU,WR,7,LV,28,21,5000,3.62
 David Sills V,NYG,WR,6,BAL,23,30,5100,3.62
 Denzel Mims,NYJ,WR,12,CHI,14,11,5200,3.61
 Damiere Byrd,ATL,WR,13,PIT,27,32,5000,3.61
 Justin Watson,KC,WR,16,SEA,27,3,4700,3.6
 Phillip Dorsett,HOU,WR,17,JAX,23,23,5200,3.6
 Dyami Brown,WAS,WR,5,TEN,28,29,4600,3.59
 Bryan Edwards,ATL,WR,2,LAR,28,32,4800,3.59
 Chosen Anderson,ARI,WR,9,SEA,25,3,5100,3.59
 A.J. Green,ARI,WR,17,ATL,27,27,5000,3.58
 Laviska Shenault Jr.,CAR,WR,7,TB,8,14,4800,3.57
 Russell Gage,TB,WR,14,SF,1,24,5300,3.57
 Cole Beasley,TB,WR,3,GB,7,10,4900,3.57
 Justin Watson,KC,WR,17,DEN,4,1,4700,3.56
 David Bell,CLE,WR,1,CAR,7,8,5000,3.56
 Cam Sims,WAS,WR,7,GB,6,6,4700,3.55
 KJ Hamler,DEN,WR,8,JAX,15,18,5100,3.54
 Byron Pringle,CHI,WR,2,GB,25,29,5000,3.54
 Equanimeous St. Brown,CHI,WR,13,GB,17,11,4900,3.54
 KhaDarel Hodge,ATL,WR,5,TB,11,11,5000,3.53
 Richie James,NYG,WR,8,SEA,29,5,5200,3.53
 Christian Watson,GB,WR,4,NE,16,5,5300,3.51
 Shi Smith,CAR,WR,2,NYG,16,8,5000,3.51
 Laviska Shenault Jr.,CAR,WR,4,ARI,29,16,4600,3.51
 Kendrick Bourne,NE,WR,16,CIN,10,12,4700,3.5
 Braxton Berrios,NYJ,WR,3,CIN,10,6,4800,3.5
 Kalif Raymond,DET,WR,7,DAL,7,16,5100,3.5
 Phillip Dorsett,HOU,WR,5,JAX,10,19,4600,3.49
 James Proche II,BAL,WR,9,NO,16,24,4800,3.49
 DeSean Jackson,BAL,WR,14,PIT,25,31,5000,3.48
 Cedrick Wilson Jr.,MIA,WR,3,BUF,1,4,4900,3.48
 Nick Westbrook-Ikhine,TEN,WR,10,DEN,1,1,5300,3.47
 Nelson Agholor,NE,WR,12,MIN,26,27,5100,3.46
 Samori Toure,GB,WR,10,DAL,5,16,5000,3.46
 Shi Smith,CAR,WR,12,DEN,3,2,5000,3.46
 Marquise Goodwin,SEA,WR,4,DET,30,26,4800,3.45
 Trent Sherfield,MIA,WR,8,DET,32,20,5300,3.45
 DeSean Jackson,BAL,WR,15,CLE,20,25,5100,3.43
 Velus Jones Jr.,CHI,WR,16,BUF,5,25,4700,3.43
 Marcus Johnson,NYG,WR,11,DET,32,25,4700,3.43
 Richie James,NYG,WR,10,HOU,21,5,5100,3.42
 Marquez Callaway,NO,WR,9,BAL,23,29,4900,3.42
 Shi Smith,CAR,WR,4,ARI,29,16,5000,3.42
 Amari Rodgers,HOU,WR,14,DAL,5,16,4600,3.41
 Shi Smith,CAR,WR,8,ATL,31,32,5100,3.41
 Skyy Moore,KC,WR,2,LAC,16,20,4600,3.4
 Chosen Anderson,CAR,WR,7,TB,8,14,5000,3.4
 Kenny Golladay,NYG,WR,12,DAL,5,16,5300,3.4
 KJ Hamler,DEN,WR,6,LAC,26,23,5200,3.38
 James Proche II,BAL,WR,1,NYJ,32,16,4900,3.37
 Chris Moore,HOU,WR,2,DEN,8,1,5000,3.37
 David Bell,CLE,WR,12,TB,9,15,4900,3.37
 Steven Sims,PIT,WR,14,BAL,12,25,5100,3.36
 Skyy Moore,KC,WR,7,SF,1,4,5100,3.36
 Steven Sims,PIT,WR,16,LV,25,12,5200,3.36
 Jamison Crowder,BUF,WR,1,LAR,10,17,5300,3.36
 Damiere Byrd,ATL,WR,15,NO,13,19,5100,3.35
 Kalif Raymond,DET,WR,17,CHI,21,21,5100,3.35
 Isaiah Hodgins,NYG,WR,12,DAL,5,16,5100,3.35
 Ray-Ray McCloud III,SF,WR,15,SEA,25,5,5200,3.34
 Kalif Raymond,DET,WR,16,CAR,15,21,5300,3.34
 Jameson Williams SUS,DET,WR,15,NYJ,3,2,5200,3.33
 Ashton Dulin,IND,WR,5,DEN,4,1,5100,3.32
 Phillip Dorsett,HOU,WR,10,NYG,13,4,5200,3.32
 Kyle Philips,TEN,WR,1,NYG,19,13,4600,3.32
 Steven Sims,PIT,WR,15,CAR,15,23,5200,3.31
 KhaDarel Hodge,ATL,WR,6,SF,1,8,5100,3.3
 Scotty Miller,TB,WR,18,ATL,27,25,5000,3.3
 Phillip Dorsett,HOU,WR,16,TEN,26,32,5000,3.29
