Name,Team,Pos,Week,Opponent,Opponent Rank,Opponent Position Rank,Salary,Projection
 Ke'Shawn Vaughn,TB,RB,17,NYJ,32,32,5600,5.14
 Jeremy McNichols,TEN,RB,17,MIA,12,4,5100,5.12
 Samaje Perine,CIN,RB,16,BAL,19,9,6200,5.12
 Mark Ingram II,HOU,RB,1,JAX,31,30,4700,5.11
 Latavius Murray,BAL,RB,1,LV,26,29,5300,5.1
 Kyle Juszczyk,SF,FB,7,IND,21,3,4500,5.1
 Mark Ingram II,NO,RB,15,TB,13,4,5600,5.09
 Salvon Ahmed,MIA,RB,8,BUF,1,3,5100,5.09
 Devontae Booker,NYG,RB,15,DAL,15,3,5400,5.08
 Michael Carter,NYJ,RB,1,CAR,18,22,5300,5.07
 Sony Michel,LAR,RB,8,HOU,26,26,5200,5.06
 David Johnson,HOU,RB,2,CLE,26,6,5300,5.06
 Trey Sermon,SF,RB,2,PHI,2,18,5500,5.05
 Jaret Patterson,WAS,RB,18,NYG,21,25,6600,5.01
 Jeremy McNichols,TEN,RB,16,SF,9,16,5200,5
 Brandon Bolden,NE,RB,18,MIA,14,8,4900,4.99
 Carlos Hyde,JAX,RB,1,HOU,30,31,4800,4.98
 Kenyan Drake,LV,RB,6,DEN,2,3,5300,4.98
 Ronald Jones,TB,RB,6,PHI,11,20,5200,4.97
 DeeJay Dallas,SEA,RB,17,DET,28,30,4900,4.97
 Damien Williams,CHI,RB,3,CLE,20,8,4900,4.97
 David Johnson,HOU,RB,18,TEN,11,1,5100,4.96
 Kenneth Gainwell,PHI,RB,10,DEN,3,11,5100,4.96
 Peyton Barber,LV,RB,4,LAC,8,26,6500,4.95
 Godwin Igwebuike,DET,RB,15,ARI,5,6,5000,4.95
 Rashaad Penny,SEA,RB,1,IND,7,9,4800,4.91
 Joshua Kelley,LAC,RB,16,HOU,27,29,4900,4.89
 Rashaad Penny,SEA,RB,7,NO,4,10,5000,4.88
 Jeff Wilson Jr.,SF,RB,13,SEA,23,31,5300,4.88
 Alexander Mattison,MIN,RB,11,GB,5,11,5500,4.88
 David Johnson,HOU,RB,7,ARI,2,5,5000,4.88
 Derrick Gore,KC,RB,18,DEN,3,14,5200,4.87
 DeeJay Dallas,SEA,RB,7,NO,4,10,5100,4.87
 Jeremy McNichols,TEN,RB,5,JAX,29,25,5100,4.86
 Samaje Perine,CIN,RB,13,LAC,19,29,5000,4.85
 Jeff Wilson Jr.,SF,RB,9,ARI,2,6,4800,4.82
 Alexander Mattison,MIN,RB,10,LAC,13,30,6100,4.82
 Brandon Bolden,NE,RB,13,BUF,1,8,4900,4.8
 Le'Veon Bell,BAL,RB,9,MIN,17,14,5000,4.79
 Jordan Howard,PHI,RB,9,LAC,16,30,5700,4.77
 Malcolm Brown,MIA,RB,6,JAX,28,28,5000,4.77
 Damien Williams,CHI,RB,8,SF,14,14,5500,4.77
 Devontae Booker,NYG,RB,1,DEN,22,21,5300,4.76
 Cordarrelle Patterson,ATL,RB,2,TB,28,7,5200,4.76
 Darrel Williams,KC,RB,1,CLE,20,8,5100,4.75
 Alexander Mattison,MIN,RB,9,BAL,25,26,6500,4.75
 JaMycal Hasty,SF,RB,8,CHI,18,15,5000,4.73
 Latavius Murray,BAL,RB,14,CLE,10,15,5300,4.72
 Sony Michel,LAR,RB,2,IND,21,12,5300,4.72
 Khalil Herbert,CHI,RB,12,DET,28,31,4900,4.7
 Royce Freeman,HOU,RB,15,JAX,21,22,5200,4.7
 Samaje Perine,CIN,RB,11,LV,22,25,5100,4.69
 Rex Burkhead,HOU,RB,9,MIA,31,22,5000,4.67
 JaMycal Hasty,SF,RB,1,DET,32,32,4500,4.66
 JaMycal Hasty,SF,RB,15,ATL,28,23,4900,4.66
 Tevin Coleman,NYJ,RB,15,MIA,19,8,5500,4.64
 Rhamondre Stevenson,NE,RB,9,CAR,4,2,4900,4.64
 Ty Johnson,NYJ,RB,4,TEN,23,19,4700,4.62
 Kyle Juszczyk,SF,FB,5,ARI,9,11,4500,4.62
 Carlos Hyde,JAX,RB,3,ARI,11,12,5100,4.61
 Damien Williams,CHI,RB,4,DET,28,29,4600,4.61
 Ty Johnson,NYJ,RB,2,NE,6,14,4700,4.6
 Adrian Peterson,SEA,RB,13,SF,7,19,,4.56
 Brandon Bolden,NE,RB,4,TB,31,9,4700,4.55
 Jordan Howard,PHI,RB,11,NO,7,2,5900,4.5
 Rhamondre Stevenson,NE,RB,1,MIA,12,12,4600,4.5
 Chris Evans,CIN,RB,18,CLE,13,16,4900,4.5
 Ke'Shawn Vaughn,TB,RB,16,CAR,4,8,4700,4.47
 Jonathan Williams,WAS,RB,17,PHI,8,19,5000,4.47
 Matt Breida,BUF,RB,14,TB,9,5,5400,4.46
 Ty Johnson,NYJ,RB,7,NE,7,11,5100,4.44
 Zack Moss,BUF,RB,2,MIA,11,16,5200,4.43
 Ronald Jones,TB,RB,12,IND,16,1,5600,4.42
 Salvon Ahmed,MIA,RB,3,LV,12,22,4900,4.4
 Jerick McKinnon,KC,RB,8,NYG,22,23,4900,4.39
 DeeJay Dallas,SEA,RB,14,HOU,27,29,4800,4.39
 Samaje Perine,CIN,RB,15,DEN,3,12,5200,4.38
 Ty Johnson,NYJ,RB,17,TB,7,1,4700,4.37
 Travis Homer,SEA,RB,5,LAR,20,19,4800,4.37
 Giovani Bernard,TB,RB,6,PHI,11,20,4900,4.36
 Mike Boone,DEN,RB,13,KC,18,12,4500,4.35
 Salvon Ahmed,MIA,RB,10,BAL,24,24,5100,4.35
 Malcolm Brown,MIA,RB,7,ATL,23,21,5200,4.34
 DeeJay Dallas,SEA,RB,16,CHI,21,20,4800,4.34
 Ronald Jones,TB,RB,10,WAS,31,20,5000,4.33
 Darrel Williams,KC,RB,4,PHI,8,21,4900,4.33
 Jerick McKinnon,KC,RB,7,TEN,25,12,5000,4.33
 Samaje Perine,CIN,RB,9,CLE,10,9,5300,4.32
 Rashaad Penny,SEA,RB,10,GB,6,14,5200,4.31
 Ty'Son Williams,BAL,RB,5,IND,15,8,5700,4.31
 D'Ernest Johnson,CLE,RB,16,GB,10,7,5900,4.31
 Ronald Jones,TB,RB,7,CHI,9,14,5100,4.3
 Justin Jackson,LAC,RB,15,KC,11,17,5800,4.3
 Kyle Juszczyk,SF,FB,11,JAX,17,19,4600,4.3
 Giovani Bernard,TB,RB,11,NYG,20,26,4900,4.3
 Darrel Williams,KC,RB,3,LAC,7,28,5000,4.29
 Phillip Lindsay,HOU,RB,3,CAR,2,1,5100,4.26
 Austin Walter,NYJ,RB,13,PHI,11,21,5400,4.25
 Phillip Lindsay,HOU,RB,4,BUF,3,7,4900,4.24
 Matt Breida,BUF,RB,1,PIT,2,6,4900,4.23
 Mark Ingram II,NO,RB,8,TB,9,2,5300,4.22
 Salvon Ahmed,MIA,RB,7,ATL,23,21,5100,4.2
 Ty'Son Williams,BAL,RB,7,CIN,4,10,5500,4.15
 Brandon Bolden,NE,RB,7,NYJ,19,31,5000,4.15
 Jeremy McNichols,TEN,RB,6,BUF,1,1,5200,4.15
 Salvon Ahmed,MIA,RB,2,BUF,7,2,4800,4.14
 Samaje Perine,CIN,RB,12,PIT,17,21,5000,4.13
 Jaret Patterson,WAS,RB,16,DAL,10,4,4900,4.12
 Cam Akers,LAR,RB,18,SF,7,9,5500,4.11
 Michael Carter,NYJ,RB,2,NE,6,14,4900,4.09
 Boston Scott,PHI,RB,1,ATL,29,5,4600,4.08
 Giovani Bernard,TB,RB,10,WAS,31,20,4900,4.06
 Giovani Bernard,TB,RB,5,MIA,23,29,4600,4.06
 Carlos Hyde,JAX,RB,14,TEN,24,4,5800,4.05
 Tony Jones Jr.,NO,RB,3,NE,4,11,4800,4.04
 Ty Johnson,NYJ,RB,5,ATL,28,20,4900,4.04
 Latavius Murray,BAL,RB,15,GB,6,10,5100,4.02
 Malcolm Brown,MIA,RB,5,TB,28,7,5000,4.02
 Elijah Mitchell,SF,RB,1,DET,32,32,4500,4.01
 Peyton Barber,LV,RB,2,PIT,10,8,5000,4
 Phillip Lindsay,HOU,RB,11,TEN,25,8,5400,4
 Ronald Jones,TB,RB,15,NO,8,1,4900,4
 Ty'Son Williams,BAL,RB,9,MIN,17,14,5300,3.99
 Salvon Ahmed,MIA,RB,15,NYJ,32,32,5400,3.98
 Giovani Bernard,TB,RB,7,CHI,9,14,4900,3.98
 Ronald Jones,TB,RB,14,BUF,1,14,4800,3.97
 Malcolm Brown,MIA,RB,2,BUF,7,2,4700,3.97
 Kenneth Gainwell,PHI,RB,15,WAS,27,12,5100,3.97
 Jeff Wilson Jr.,SF,RB,10,LAR,8,16,4700,3.95
 Samaje Perine,CIN,RB,17,KC,15,17,5100,3.95
 Tony Jones Jr.,NO,RB,4,NYG,17,22,4700,3.94
 Phillip Lindsay,HOU,RB,9,MIA,31,22,5100,3.93
 Malcolm Brown,MIA,RB,4,IND,21,17,5100,3.92
 Larry Rountree III,LAC,RB,5,CLE,4,2,5500,3.92
 Malcolm Brown,MIA,RB,3,LV,12,22,4800,3.91
 Kenneth Gainwell,PHI,RB,17,WAS,31,16,5400,3.91
 Giovani Bernard,TB,RB,8,NO,3,4,4900,3.91
 Eno Benjamin,ARI,RB,11,SEA,20,30,5100,3.89
 Justin Jackson,LAC,RB,3,KC,26,30,4600,3.88
 Jacques Patrick,SF,RB,3,GB,18,16,4500,3.86
 Tevin Coleman,NYJ,RB,18,BUF,1,20,5000,3.86
 J.J. Taylor,NE,RB,10,CLE,9,10,4800,3.86
 Devontae Booker,NYG,RB,14,LAC,20,28,5300,3.86
 Jake Funk,LAR,RB,3,TB,24,17,5000,3.85
 Khalil Herbert,CHI,RB,11,BAL,23,21,5300,3.85
 Royce Freeman,HOU,RB,17,SF,11,11,4900,3.85
 Salvon Ahmed,MIA,RB,6,JAX,28,28,4900,3.85
 D'Ernest Johnson,CLE,RB,18,CIN,18,14,6200,3.84
 DeeJay Dallas,SEA,RB,15,LAR,12,16,4700,3.83
 Kyle Juszczyk,SF,FB,8,CHI,18,15,4500,3.83
 Alexander Mattison,MIN,RB,17,GB,13,12,7500,3.81
 Devontae Booker,NYG,RB,11,TB,13,7,6300,3.8
 Phillip Lindsay,MIA,RB,17,TEN,17,3,5200,3.78
 Carlos Hyde,JAX,RB,10,IND,24,3,5700,3.78
 Phillip Lindsay,HOU,RB,2,CLE,26,6,4900,3.77
 Ryquell Armstead,JAX,RB,18,IND,15,6,4700,3.76
 Malcolm Brown,MIA,RB,1,NE,8,18,5000,3.75
 Derrick Gore,KC,RB,10,LV,10,22,5000,3.74
 Carlos Hyde,JAX,RB,6,MIA,30,31,5400,3.72
 Devontae Booker,NYG,RB,13,MIA,24,8,6000,3.72
 Jeremy McNichols,TEN,RB,7,KC,30,19,5500,3.72
 Jeremy McNichols,TEN,RB,4,NYJ,10,28,4900,3.7
 Alexander Mattison,MIN,RB,12,SF,7,17,5400,3.69
