Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
663,Eric Ebron,PIT,TE,1,BUF,2,1,50,19,0,19,9.5,19,0,0,0,0,0,0,2.9,2.9
663,Marcedes Lewis,GB,TE,1,NO,1,1,100,19,0,19,19,19,0,0,0,0,0,0,2.9,2.9
663,Josiah Deguara,GB,TE,10,SEA,3,2,66.7,9,0,5,3,4.5,0,0,0,0,0,0,2.9,2.9
663,Tyler Davis,GB,TE,17,MIN,2,2,100,9,0,9,4.5,4.5,0,0,0,0,0,0,2.9,2.9
663,Drew Sample,CIN,TE,16,BAL,2,2,100,9,0,5,4.5,4.5,0,0,0,0,0,0,2.9,2.9
663,Drew Sample,CIN,TE,5,GB,4,2,50,9,0,6,2.2,4.5,0,0,0,0,0,0,2.9,2.9
663,C.J. Uzomah,CIN,TE,11,LV,3,2,66.7,9,0,7,3,4.5,0,0,0,0,0,0,2.9,2.9
663,Brevin Jordan,HOU,TE,9,MIA,2,2,100,9,0,5,4.5,4.5,0,0,0,0,0,0,2.9,2.9
663,Jimmy Graham,CHI,TE,14,GB,3,2,66.7,9,0,6,3,4.5,0,0,0,0,0,0,2.9,2.9
663,Stephen Anderson,LAC,TE,2,DAL,2,2,100,9,0,7,4.5,4.5,0,0,0,0,0,0,2.9,2.9
663,Anthony Firkser,TEN,TE,15,PIT,2,2,100,19,0,11,9.5,9.5,0,0,0,0,1,1,2.9,2.9
678,Mo Alie-Cox,IND,TE,2,LAR,2,1,50,18,0,18,9,18,0,0,0,0,0,0,2.8,2.8
678,Ethan Wolf,NO,TE,16,MIA,2,2,100,8,0,4,4,4,0,0,0,0,0,0,2.8,2.8
678,Noah Fant,DEN,TE,8,WAS,4,2,50,8,0,7,2,4,0,0,0,0,0,0,2.8,2.8
678,Kyle Pitts,ATL,TE,18,NO,5,2,40,8,0,7,1.6,4,0,0,0,0,0,0,2.8,2.8
678,Robert Tonyan,GB,TE,4,PIT,7,2,28.6,8,0,6,1.1,4,0,0,0,0,0,0,2.8,2.8
678,Eric Ebron,PIT,TE,4,GB,2,2,100,8,0,4,4,4,0,0,0,0,0,0,2.8,2.8
678,Pharaoh Brown,HOU,TE,6,IND,3,2,66.7,8,0,5,2.7,4,0,0,0,0,0,0,2.8,2.8
678,Kyle Rudolph,NYG,TE,7,CAR,2,2,100,8,0,7,4,4,0,0,0,0,0,0,2.8,2.8
678,Kyle Rudolph,NYG,TE,1,DEN,5,2,40,8,0,6,1.6,4,0,0,0,0,0,0,2.8,2.8
678,Robert Tonyan,GB,TE,1,NO,4,2,50,8,0,5,2,4,0,0,0,0,0,0,2.8,2.8
688,Dawson Knox,BUF,TE,10,NYJ,1,1,100,17,0,17,17,17,0,0,0,0,0,0,2.7,2.7
688,Donald Parham Jr.,LAC,TE,10,MIN,2,1,50,17,0,17,8.5,17,0,0,0,0,0,0,2.7,2.7
688,Jonnu Smith,NE,TE,11,ATL,2,1,50,17,0,17,8.5,17,0,0,0,0,0,0,2.7,2.7
688,Zach Gentry,PIT,TE,15,TEN,1,1,100,17,0,17,17,17,0,0,0,0,0,0,2.7,2.7
688,Chris Herndon,MIN,TE,14,PIT,1,1,100,17,0,17,17,17,0,0,0,0,0,0,2.7,2.7
688,Ian Thomas,CAR,TE,1,NYJ,2,1,50,17,0,17,8.5,17,0,0,0,0,0,0,2.7,2.7
688,Harrison Bryant,CLE,TE,1,KC,2,1,50,17,0,17,8.5,17,0,0,0,0,0,0,2.7,2.7
688,Jordan Akins,HOU,TE,2,CLE,2,1,50,17,0,17,8.5,17,0,0,0,0,0,0,2.7,2.7
688,Pat Freiermuth,PIT,TE,5,DEN,2,2,100,7,0,4,3.5,3.5,0,0,0,0,0,0,2.7,2.7
688,Demetrius Harris,ARI,TE,13,CHI,2,2,100,7,0,7,3.5,3.5,0,0,0,0,0,0,2.7,2.7
688,Brevin Jordan,HOU,TE,13,IND,4,2,50,7,0,5,1.8,3.5,0,0,0,0,0,0,2.7,2.7
688,Will Dissly,SEA,TE,13,SF,2,2,100,7,0,5,3.5,3.5,0,0,0,0,0,0,2.7,2.7
688,Gerald Everett,SEA,TE,13,SF,6,4,66.7,7,0,5,1.2,1.8,0,0,0,0,2,2,2.7,2.7
701,Noah Fant,DEN,TE,18,KC,2,1,50,16,0,16,8,16,0,0,0,0,0,0,2.6,2.6
701,Will Dissly,SEA,TE,11,ARI,3,1,33.3,16,0,16,5.3,16,0,0,0,0,0,0,2.6,2.6
701,Shane Zylstra,DET,TE,15,ARI,1,1,100,16,0,16,16,16,0,0,0,0,0,0,2.6,2.6
701,Jack Stoll,PHI,TE,10,DEN,3,2,66.7,6,0,4,2,3,0,0,0,0,0,0,2.6,2.6
701,Tyler Conklin,MIN,TE,18,CHI,4,2,50,6,0,9,1.5,3,0,0,0,0,0,0,2.6,2.6
701,Hayden Hurst,ATL,TE,15,SF,2,2,100,6,0,4,3,3,0,0,0,0,0,0,2.6,2.6
701,Durham Smythe,MIA,TE,4,IND,2,2,100,6,0,4,3,3,0,0,0,0,0,0,2.6,2.6
701,Dan Arnold,CAR,TE,1,NYJ,3,2,66.7,6,0,5,2,3,0,0,0,0,0,0,2.6,2.6
709,Kylen Granson,IND,TE,10,JAX,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
709,John Bates,WAS,TE,12,SEA,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
709,Juwan Johnson,NO,TE,14,NYJ,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2.5,2.5
709,Harrison Bryant,CLE,TE,7,DEN,2,1,50,15,0,15,7.5,15,0,0,0,0,0,0,2.5,2.5
709,Ryan Griffin,NYJ,TE,7,NE,2,1,50,15,0,15,7.5,15,0,0,0,0,0,0,2.5,2.5
709,Albert Okwuegbunam,DEN,TE,17,LAC,2,2,100,5,0,6,2.5,2.5,0,0,0,0,0,0,2.5,2.5
709,Josiah Deguara,GB,TE,16,CLE,3,2,66.7,5,0,4,1.7,2.5,0,0,0,0,0,0,2.5,2.5
709,Pharaoh Brown,HOU,TE,15,JAX,2,2,100,5,0,3,2.5,2.5,0,0,0,0,0,0,2.5,2.5
709,Will Dissly,SEA,TE,4,SF,2,2,100,5,0,3,2.5,2.5,0,0,0,0,1,0,2.5,2.5
718,Dalton Schultz,DAL,TE,10,ATL,2,1,50,14,0,14,7,14,0,0,0,0,0,0,2.4,2.4
718,Chris Herndon,MIN,TE,10,LAC,2,1,50,14,0,14,7,14,0,0,0,0,0,0,2.4,2.4
718,Maxx Williams,ARI,TE,5,SF,1,1,100,14,0,14,14,14,0,0,0,0,0,0,2.4,2.4
718,Kyle Rudolph,NYG,TE,5,DAL,1,1,100,14,0,14,14,14,0,0,0,0,0,0,2.4,2.4
718,Tommy Hudson,TEN,TE,4,NYJ,1,1,100,14,0,14,14,14,0,0,0,0,0,0,2.4,2.4
718,Drew Sample,CIN,TE,14,SF,1,1,100,14,0,14,14,14,0,0,0,0,0,0,2.4,2.4
718,Tommy Hudson,TEN,TE,2,SEA,2,1,50,14,0,14,7,14,0,0,0,0,0,0,2.4,2.4
718,Marcedes Lewis,GB,TE,12,LAR,3,2,66.7,4,0,2,1.3,2,0,0,0,0,1,0,2.4,2.4
718,Hayden Hurst,ATL,TE,8,CAR,3,2,66.7,4,0,7,1.3,2,0,0,0,0,0,0,2.4,2.4
718,Adam Trautman,NO,TE,8,TB,6,2,33.3,4,0,5,0.7,2,0,0,0,0,0,0,2.4,2.4
718,C.J. Uzomah,CIN,TE,2,CHI,2,2,100,4,0,3,2,2,0,0,0,0,0,0,2.4,2.4
729,George Kittle,SF,TE,12,MIN,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
729,Anthony Firkser,TEN,TE,16,SF,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
729,Zach Gentry,PIT,TE,5,DEN,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
729,Luke Farrell,JAX,TE,5,TEN,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
729,Jimmy Graham,CHI,TE,15,MIN,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
729,Jack Doyle,IND,TE,13,HOU,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
729,Donald Parham Jr.,LAC,TE,13,CIN,4,2,50,3,0,6,0.8,1.5,0,0,0,0,0,0,2.3,2.3
736,Evan Engram,NYG,TE,17,CHI,2,1,50,12,0,12,6,12,0,0,0,0,0,0,2.2,2.2
736,Colby Parkinson,SEA,TE,17,DET,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
736,Albert Okwuegbunam,DEN,TE,12,LAC,2,1,50,12,0,12,6,12,0,0,0,0,0,0,2.2,2.2
736,Tre' McKitty,LAC,TE,16,HOU,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
736,Cameron Brate,TB,TE,5,MIA,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
736,Brock Wright,DET,TE,11,CLE,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
736,Cole Kmet,CHI,TE,11,BAL,2,1,50,12,0,12,6,12,0,0,0,0,0,0,2.2,2.2
736,Stephen Anderson,LAC,TE,15,KC,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
736,Lee Smith,ATL,TE,14,CAR,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
736,Marcedes Lewis,GB,TE,16,CLE,3,2,66.7,2,0,1,0.7,1,0,0,0,0,0,0,2.2,2.2
736,Tommy Sweeney,BUF,TE,3,WAS,2,2,100,2,0,1,1,1,0,0,0,0,0,0,2.2,2.2
747,David Njoku,CLE,TE,10,NE,4,1,25,11,0,11,2.8,11,0,0,0,0,0,0,2.1,2.1
747,Chris Manhertz,JAX,TE,12,ATL,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
747,Charlie Woerner,SF,TE,12,MIN,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
747,Blake Bell,KC,TE,16,PIT,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
747,Cole Kmet,CHI,TE,3,CLE,4,1,25,11,0,11,2.8,11,0,0,0,0,0,0,2.1,2.1
747,O.J. Howard,TB,TE,3,LAR,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
747,Jack Doyle,IND,TE,18,JAX,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
747,Taysom Hill,NO,TE,5,WAS,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
747,Chris Manhertz,JAX,TE,15,HOU,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
747,Austin Hooper,CLE,TE,4,MIN,5,1,20,11,0,11,2.2,11,0,0,0,0,0,0,2.1,2.1
747,Albert Okwuegbunam,DEN,TE,4,BAL,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
747,Pat Freiermuth,PIT,TE,4,GB,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
747,Adam Shaheen,MIA,TE,9,HOU,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
747,Jonnu Smith,NE,TE,13,BUF,1,1,100,12,0,12,12,12,1,-1,-1,0,0,0,2.1,2.1
747,Stephen Anderson,LAC,TE,14,NYG,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
747,Chris Manhertz,JAX,TE,6,MIA,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
747,Foster Moreau,LV,TE,6,DEN,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
747,Anthony Firkser,TEN,TE,6,BUF,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
747,Jimmy Graham,CHI,TE,1,LAR,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
747,Jody Fortson,KC,TE,2,BAL,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
767,Austin Hooper,CLE,TE,5,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
767,Tommy Tremble,CAR,TE,6,MIN,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
767,Jared Cook,LAC,TE,10,MIN,3,1,33.3,10,0,10,3.3,10,0,0,0,0,0,0,2,2
767,Zach Gentry,PIT,TE,12,CIN,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
767,MyCole Pruitt,TEN,TE,12,NE,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
767,Jack Doyle,IND,TE,3,TEN,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
767,Ian Thomas,CAR,TE,8,ATL,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
767,Jeremy Sprinkle,DAL,TE,18,PHI,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
767,Nick Vannett,NO,TE,18,ATL,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
767,O.J. Howard,TB,TE,11,NYG,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
767,Zach Gentry,PIT,TE,4,GB,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
767,Zach Ertz,ARI,TE,13,CHI,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
779,Foster Moreau,LV,TE,17,IND,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
779,Pharaoh Brown,HOU,TE,17,SF,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
779,Brevin Jordan,HOU,TE,17,SF,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
779,Dan Arnold,JAX,TE,12,ATL,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
779,Hunter Henry,NE,TE,16,BUF,6,1,16.7,9,0,9,1.5,9,0,0,0,0,0,0,1.9,1.9
779,Kaden Smith,NYG,TE,3,ATL,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
779,Jack Stoll,PHI,TE,8,DET,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
779,Harrison Bryant,CLE,TE,18,CIN,3,1,33.3,9,0,9,3,9,0,0,0,0,0,0,1.9,1.9
779,Kyle Rudolph,NYG,TE,15,DAL,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
779,Brycen Hopkins,LAR,TE,15,SEA,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
779,Johnny Mundt,LAR,TE,4,ARI,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
779,Ian Thomas,CAR,TE,9,NE,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
779,Chris Manhertz,JAX,TE,9,BUF,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
779,Garrett Griffin,NO,TE,13,DAL,1,1,100,9,0,9,9,9,0,0,0,0,1,0,1.9,1.9
779,Jonnu Smith,NE,TE,6,DAL,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
779,Anthony Firkser,TEN,TE,7,KC,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
779,O.J. Howard,TB,TE,7,CHI,3,1,33.3,9,0,9,3,9,0,0,0,0,0,0,1.9,1.9
779,Durham Smythe,MIA,TE,1,NE,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
779,Lee Smith,ATL,TE,2,TB,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
779,Josh Oliver,BAL,TE,2,KC,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
799,Ricky Seals-Jones,WAS,TE,17,PHI,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
799,Stephen Anderson,LAC,TE,17,DEN,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
799,Will Dissly,SEA,TE,17,DET,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
799,Mo Alie-Cox,IND,TE,12,TB,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
799,Geoff Swaim,TEN,TE,12,NE,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
799,Foster Moreau,LV,TE,3,MIA,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
799,Adam Shaheen,MIA,TE,8,BUF,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
799,Anthony Firkser,TEN,TE,8,IND,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
799,Drew Sample,CIN,TE,18,CLE,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
799,Robert Tonyan,GB,TE,5,CIN,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
799,Kylen Granson,IND,TE,11,BUF,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
799,Dominique Dafney,GB,TE,11,MIN,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
799,Blake Bell,KC,TE,11,DAL,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
799,Noah Gray,KC,TE,11,DAL,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
799,Tommy Tremble,CAR,TE,15,BUF,4,1,25,8,0,8,2,8,0,0,0,0,0,0,1.8,1.8
799,Ryan Griffin,NYJ,TE,4,TEN,4,1,25,8,0,8,2,8,0,0,0,0,0,0,1.8,1.8
799,Jonnu Smith,NE,TE,9,CAR,2,1,50,4,0,4,2,4,1,4,4,0,0,0,1.8,1.8
799,Hunter Long,MIA,TE,13,NYG,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
799,Ricky Seals-Jones,WAS,TE,14,DAL,4,1,25,8,0,8,2,8,0,0,0,0,0,0,1.8,1.8
799,Evan Engram,NYG,TE,14,LAC,4,1,25,8,0,8,2,8,0,0,0,0,0,0,1.8,1.8
799,Cethan Carter,MIA,TE,6,JAX,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
799,Geoff Swaim,TEN,TE,6,BUF,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
799,Geoff Swaim,TEN,TE,7,KC,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
799,Juwan Johnson,NO,TE,7,SEA,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
799,Cethan Carter,MIA,TE,2,BUF,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
799,Tyler Higbee,LAR,TE,2,IND,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
799,Tyler Kroft,NYJ,TE,2,NE,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
799,Cameron Brate,TB,TE,2,ATL,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
827,Taysom Hill,NO,TE,9,ATL,0,0,0,0,0,0,0,0,1,4,4,0,0,0,1.7,1.72
828,Luke Farrell,JAX,TE,17,NE,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
828,Anthony Firkser,TEN,TE,12,NE,1,1,100,7,0,7,7,7,0,0,0,0,1,0,1.7,1.7
828,Parker Hesse,ATL,TE,12,JAX,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
828,Kevin Rader,PIT,TE,16,KC,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
828,MyCole Pruitt,TEN,TE,3,IND,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
828,Charlie Woerner,SF,TE,8,CHI,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
828,Ryan Griffin,NYJ,TE,8,CIN,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
828,Luke Stocker,MIN,TE,8,DAL,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
828,Chris Herndon,MIN,TE,8,DAL,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
828,Antony Auclair,HOU,TE,18,TEN,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
828,Zach Ertz,PHI,TE,5,CAR,6,1,16.7,7,0,7,1.2,7,0,0,0,0,0,0,1.7,1.7
828,Ian Thomas,CAR,TE,11,WAS,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
828,Brevin Jordan,HOU,TE,11,TEN,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,1.7,1.7
828,Tre' McKitty,LAC,TE,11,PIT,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
828,Tyler Conklin,MIN,TE,15,CHI,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,1.7,1.7
828,Jack Stoll,PHI,TE,15,WAS,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
828,Chris Manhertz,JAX,TE,4,CIN,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
828,Luke Farrell,JAX,TE,4,CIN,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
828,Marcedes Lewis,GB,TE,4,PIT,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
828,Eric Tomlinson,BAL,TE,9,MIN,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
828,Anthony Firkser,TEN,TE,9,LAR,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
828,John Bates,WAS,TE,6,KC,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
828,Lee Smith,ATL,TE,7,MIA,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
828,Eric Saubert,DEN,TE,1,NYG,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
828,Eric Saubert,DEN,TE,2,JAX,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
828,Ian Thomas,CAR,TE,2,NO,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
828,Jordan Akins,HOU,TE,9,MIA,3,2,66.7,7,0,4,2.3,3.5,0,0,0,0,1,1,1.7,1.7
855,Taysom Hill,NO,TE,2,CAR,0,0,0,0,0,0,0,0,2,16,8,0,0,0,1.6,1.6
855,Mo Alie-Cox,IND,TE,10,JAX,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
855,Noah Gray,KC,TE,17,CIN,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
855,Kylen Granson,IND,TE,16,ARI,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
855,Chris Myarick,NYG,TE,16,PHI,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
855,Josh Oliver,BAL,TE,3,DET,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
855,Blake Bell,KC,TE,3,LAC,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
855,Albert Okwuegbunam,DEN,TE,3,NYJ,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
855,Robert Tonyan,GB,TE,3,SF,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
855,Blake Jarwin,DAL,TE,18,PHI,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
855,Colby Parkinson,SEA,TE,11,ARI,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
855,Pharaoh Brown,HOU,TE,4,BUF,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
855,Cole Kmet,CHI,TE,4,DET,3,1,33.3,6,0,6,2,6,0,0,0,0,0,0,1.6,1.6
855,Eric Saubert,DEN,TE,9,DAL,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
855,Tommy Tremble,CAR,TE,9,NE,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
855,Kylen Granson,IND,TE,13,HOU,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
855,Kendall Blanton,LAR,TE,13,JAX,2,1,50,6,0,6,3,6,0,0,0,0,1,0,1.6,1.6
855,Josh Oliver,BAL,TE,14,CLE,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
855,Antony Auclair,HOU,TE,14,SEA,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
855,Jordan Akins,HOU,TE,14,SEA,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
855,David Njoku,CLE,TE,6,ARI,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
855,Darren Fells,DET,TE,7,LAR,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
855,Luke Farrell,JAX,TE,2,DEN,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
855,Zach Ertz,PHI,TE,2,SF,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
855,Hayden Hurst,ATL,TE,2,TB,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
880,Donald Parham Jr.,LAC,TE,12,DEN,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
880,Noah Gray,KC,TE,3,LAC,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
880,Ryan Griffin,NYJ,TE,3,DEN,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
880,John Bates,WAS,TE,18,NYG,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
880,Tyler Kroft,NYJ,TE,18,BUF,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1.5,1.5
880,Parker Hesse,ATL,TE,11,NE,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
880,Jonnu Smith,NE,TE,15,IND,3,1,33.3,3,0,3,1,3,1,2,2,0,0,0,1.5,1.5
880,Ian Thomas,CAR,TE,15,BUF,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
880,Geoff Swaim,TEN,TE,15,PIT,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
880,Jacob Hollister,JAX,TE,4,CIN,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
880,Luke Stocker,MIN,TE,9,BAL,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
880,MyCole Pruitt,TEN,TE,14,JAX,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1.5,1.5
880,Ross Dwelley,SF,TE,7,IND,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
880,Blake Bell,KC,TE,1,CLE,1,1,100,3,0,3,3,3,1,2,2,0,0,0,1.5,1.5
894,Tyler Davis,GB,TE,10,SEA,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
894,Jesse James,CHI,TE,17,NYG,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
894,Juwan Johnson,NO,TE,17,CAR,2,1,50,4,0,4,2,4,0,0,0,0,0,0,1.4,1.4
