Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1788,Antoine Wesley,ARI,WR,8,GB,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,1.7,1.7
1788,Noah Brown,DAL,WR,8,MIN,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
1788,Michael Pittman Jr.,IND,WR,15,NE,5,1,20,7,0,7,1.4,7,0,0,0,0,0,0,1.7,1.7
1788,Odell Beckham Jr.,LAR,WR,15,SEA,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,1.7,1.7
1788,Collin Johnson,NYG,WR,7,CAR,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
1788,Demarcus Robinson,KC,WR,7,TEN,4,1,25,7,0,7,1.8,7,0,0,0,0,0,0,1.7,1.7
1788,Tajae Sharpe,ATL,WR,14,CAR,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
1788,John Ross,NYG,WR,14,LAC,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
1788,Tom Kennedy,DET,WR,14,DEN,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
1788,Malik Turner,DAL,WR,10,ATL,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
1788,Brandon Zylstra,CAR,WR,11,WAS,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
1788,Dede Westbrook,MIN,WR,11,GB,2,1,50,7,0,7,3.5,7,0,0,0,0,1,0,1.7,1.7
1788,Josh Gordon,KC,WR,11,DAL,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
1788,Laviska Shenault Jr.,JAX,WR,2,DEN,7,2,28.6,-3,0,5,-0.4,-1.5,1,0,0,0,0,0,1.7,1.7
1820,John Ross,NYG,WR,11,TB,0,0,0,0,0,0,0,0,1,16,16,0,0,0,1.6,1.6
1820,Tajae Sharpe,ATL,WR,3,NYG,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
1820,Braxton Berrios,NYJ,WR,5,ATL,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
1820,Dax Milne,WAS,WR,5,NO,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
1820,Zay Jones,LV,WR,5,CHI,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
1820,Terrace Marshall Jr.,CAR,WR,16,TB,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
1820,Van Jefferson,LAR,WR,16,MIN,6,1,16.7,6,0,6,1,6,0,0,0,0,0,0,1.6,1.6
1820,Willie Snead IV,CAR,WR,9,NE,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
1820,DeAndre Carter,WAS,WR,13,LV,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
1820,Dyami Brown,WAS,WR,13,LV,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
1820,Tyron Johnson,JAX,WR,1,HOU,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
1820,C.J. Board,NYG,WR,1,DEN,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
1820,Byron Pringle,KC,WR,1,CLE,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
1820,Devin Duvernay,BAL,WR,1,LV,2,1,50,6,0,6,3,6,0,0,0,0,1,0,1.6,1.6
1820,William Fuller V,MIA,WR,4,IND,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
1820,DeSean Jackson,LAR,WR,4,ARI,3,1,33.3,6,0,6,2,6,0,0,0,0,0,0,1.6,1.6
1820,DeSean Jackson,LAR,WR,6,NYG,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
1820,Miles Boykin,BAL,WR,6,LAC,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
1820,Odell Beckham Jr.,CLE,WR,8,PIT,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
1820,Ihmir Smith-Marsette,MIN,WR,8,DAL,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
1820,Malik Turner,DAL,WR,15,NYG,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
1820,Keelan Cole,NYJ,WR,7,NE,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
1820,Denzel Mims,NYJ,WR,7,NE,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
1820,Penny Hart,SEA,WR,17,DET,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
1820,Cody Hollister,TEN,WR,14,JAX,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
1820,Pharoh Cooper,NYG,WR,14,LAC,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
1820,Brandon Aiyuk,SF,WR,2,PHI,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
1820,Nick Westbrook-Ikhine,TEN,WR,2,SEA,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
1820,Allen Lazard,GB,WR,10,SEA,4,1,25,6,0,6,1.5,6,0,0,0,0,0,0,1.6,1.6
1820,Freddie Swain,SEA,WR,6,PIT,3,2,66.7,-4,0,0,-1.3,-2,0,0,0,0,0,0,1.6,1.6
1850,Cameron Batson,TEN,WR,5,JAX,0,0,0,0,0,0,0,0,2,15,7.5,0,0,0,1.5,1.5
1850,Amari Rodgers,GB,WR,18,DET,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1.5,1.5
1850,Cole Beasley,BUF,WR,5,KC,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
1850,Donovan Peoples-Jones,CLE,WR,16,GB,6,1,16.7,5,0,5,0.8,5,0,0,0,0,0,0,1.5,1.5
1850,David Sills V,NYG,WR,16,PHI,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
1850,Christian Blake,ATL,WR,16,DET,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
1850,Mohamed Sanu,SF,WR,9,ARI,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1.5,1.5
1850,Breshad Perriman,TB,WR,13,ATL,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1.5,1.5
1850,Tyler Johnson,TB,WR,13,ATL,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
1850,Mike Thomas,CIN,WR,1,MIN,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1.5,1.5
1850,Ty Montgomery,NO,WR,1,GB,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
1850,Christian Kirk,ARI,WR,4,LAR,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
1850,Zay Jones,LV,WR,4,LAC,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
1850,Jamison Crowder,NYJ,WR,12,HOU,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
1850,Olamide Zaccheaus,ATL,WR,12,JAX,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
1850,K.J. Osborn,MIN,WR,12,SF,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
1850,Trent Sherfield,SF,WR,12,MIN,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
1850,Tavon Austin,JAX,WR,8,SEA,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1.5,1.5
1850,Cody Hollister,TEN,WR,15,PIT,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
1850,Tylan Wallace,BAL,WR,15,GB,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
1850,Rashod Bateman,BAL,WR,15,GB,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
1850,Preston Williams,MIA,WR,7,ATL,4,1,25,5,0,5,1.2,5,0,0,0,0,0,0,1.5,1.5
1850,Keke Coutee,IND,WR,7,SF,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
1850,DeSean Jackson,LV,WR,17,IND,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1.5,1.5
1850,Josh Gordon,KC,WR,17,CIN,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
1850,Easop Winston Jr.,NO,WR,14,NYJ,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
1850,Isaiah McKenzie,BUF,WR,14,TB,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
1850,KJ Hamler,DEN,WR,2,JAX,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1.5,1.5
1850,Tyler Johnson,TB,WR,2,ATL,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
1850,T.Y. Hilton,IND,WR,10,JAX,5,1,20,5,0,5,1,5,0,0,0,0,0,0,1.5,1.5
1850,Adam Humphries,WAS,WR,10,TB,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
1850,Dax Milne,WAS,WR,11,CAR,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
1882,Kenny Stills,NO,WR,16,MIA,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
1882,Chris Moore,HOU,WR,9,MIA,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
1882,Christian Kirk,ARI,WR,13,CHI,3,1,33.3,4,0,4,1.3,4,0,0,0,0,0,0,1.4,1.4
1882,Denzel Mims,NYJ,WR,13,PHI,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
1882,Donovan Peoples-Jones,CLE,WR,1,KC,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
1882,Bryan Edwards,LV,WR,4,LAC,4,1,25,4,0,4,1,4,0,0,0,0,0,0,1.4,1.4
1882,Preston Williams,MIA,WR,12,CAR,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
1882,James Washington,PIT,WR,8,CLE,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
1882,Ty Montgomery,NO,WR,8,TB,2,1,50,4,0,4,2,4,0,0,0,0,0,0,1.4,1.4
1882,Dede Westbrook,MIN,WR,17,GB,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
1882,A.J. Green,ARI,WR,10,CAR,5,1,20,4,0,4,0.8,4,0,0,0,0,0,0,1.4,1.4
1882,Jalen Reagor,PHI,WR,10,DEN,2,1,50,12,0,12,6,12,1,-8,-8,0,0,0,1.4,1.4
1882,Jauan Jennings,SF,WR,11,JAX,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
1882,Donovan Peoples-Jones,CLE,WR,2,HOU,1,1,100,14,0,14,14,14,0,0,0,0,1,1,1.4,1.4
1896,Equanimeous St. Brown,GB,WR,7,WAS,1,0,0,0,0,0,0,0,1,13,13,0,0,0,1.3,1.3
1896,Adam Humphries,WAS,WR,18,NYG,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
1896,Isaiah Ford,MIA,WR,5,TB,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
1896,Willie Snead IV,LV,WR,5,CHI,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
1896,Chester Rogers,TEN,WR,16,SF,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
1896,Anthony Miller,HOU,WR,4,BUF,5,1,20,3,0,3,0.6,3,0,0,0,0,0,0,1.3,1.3
1896,Phillip Dorsett,SEA,WR,6,PIT,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
1896,James Washington,PIT,WR,12,CIN,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
1896,Ja'Marr Chase,CIN,WR,15,DEN,4,1,25,3,0,3,0.8,3,0,0,0,0,0,0,1.3,1.3
1896,KhaDarel Hodge,DET,WR,7,LAR,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
1896,Marquez Valdes-Scantling,GB,WR,17,MIN,3,1,33.3,3,0,3,1,3,0,0,0,0,0,0,1.3,1.3
1896,Ty Montgomery,NO,WR,2,CAR,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
1896,Jauan Jennings,SF,WR,10,LAR,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
1896,Damiere Byrd,CHI,WR,11,BAL,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
1896,Stanley Morgan,CIN,WR,11,LV,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
1896,Jaelon Darden,TB,WR,11,NYG,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
1912,Greg Ward,PHI,WR,18,DAL,2,1,50,2,0,2,1,2,0,0,0,0,0,0,1.3,1.28
1913,Amon-Ra St. Brown,DET,WR,3,BAL,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
1913,Tyreek Hill,KC,WR,18,DEN,3,1,33.3,2,0,2,0.7,2,0,0,0,0,0,0,1.2,1.2
1913,Jeff Smith,NYJ,WR,18,BUF,3,1,33.3,2,0,2,0.7,2,0,0,0,0,0,0,1.2,1.2
1913,Chosen Anderson,CAR,WR,9,NE,3,1,33.3,2,0,2,0.7,2,0,0,0,0,0,0,1.2,1.2
1913,Demarcus Robinson,KC,WR,9,GB,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
1913,Terrace Marshall Jr.,CAR,WR,4,DAL,3,1,33.3,2,0,2,0.7,2,0,0,0,0,0,0,1.2,1.2
1913,Ray-Ray McCloud III,PIT,WR,4,GB,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
1913,Anthony Miller,PIT,WR,12,CIN,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
1913,Chester Rogers,TEN,WR,12,NE,3,1,33.3,2,0,2,0.7,2,0,0,0,0,0,0,1.2,1.2
1913,Preston Williams,MIA,WR,2,BUF,3,1,33.3,2,0,2,0.7,2,0,0,0,0,0,0,1.2,1.2
1913,Ray-Ray McCloud III,PIT,WR,9,CHI,1,1,100,12,0,12,12,12,0,0,0,0,1,1,1.2,1.2
1924,DeAndre Carter,WAS,WR,18,NYG,1,0,0,0,0,0,0,0,1,11,11,0,0,0,1.1,1.1
1924,Jaelon Darden,TB,WR,7,CHI,1,0,0,0,0,0,0,0,1,11,11,0,0,0,1.1,1.1
1924,Ty Montgomery,NO,WR,18,ATL,2,1,50,1,0,1,0.5,1,0,0,0,0,0,0,1.1,1.1
1924,Ray-Ray McCloud III,PIT,WR,5,DEN,2,1,50,1,0,1,0.5,1,0,0,0,0,0,0,1.1,1.1
1924,Chris Conley,HOU,WR,17,SF,2,1,50,-2,0,-2,-1,-2,1,3,3,0,0,0,1.1,1.1
1924,Isaiah McKenzie,BUF,WR,2,MIA,2,1,50,1,0,1,0.5,1,0,0,0,0,0,0,1.1,1.1
1930,Ray-Ray McCloud III,PIT,WR,8,CLE,0,0,0,0,0,0,0,0,1,10,10,0,1,0,1,1
1930,Jaelon Darden,TB,WR,3,LAR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
1930,Adam Thielen,MIN,WR,13,DET,2,1,50,0,0,0,0,0,0,0,0,0,0,0,1,1
1930,Mike Thomas,CIN,WR,4,JAX,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
1930,Ray-Ray McCloud III,PIT,WR,15,TEN,3,1,33.3,0,0,0,0,0,0,0,0,0,0,0,1,1
1930,Isaiah Ford,MIA,WR,17,TEN,2,1,50,0,0,0,0,0,0,0,0,0,0,0,1,1
1930,Equanimeous St. Brown,GB,WR,2,DET,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
1930,Tajae Sharpe,ATL,WR,10,DAL,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
1930,Dez Fitzpatrick,TEN,WR,10,NO,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
1939,Gunner Olszewski,NE,WR,16,BUF,0,0,0,0,0,0,0,0,1,9,9,0,0,0,0.9,0.9
1939,Andre Roberts,LAC,WR,9,PHI,0,0,0,0,0,0,0,0,1,9,9,0,0,0,0.9,0.9
1939,Zach Pascal,IND,WR,11,BUF,1,0,0,0,0,0,0,0,1,9,9,0,0,0,0.9,0.9
1939,Penny Hart,SEA,WR,13,SF,1,1,100,-1,0,-1,-1,-1,0,0,0,0,0,0,0.9,0.9
1939,Jalen Reagor,PHI,WR,11,NO,3,1,33.3,-1,0,-1,-0.3,-1,0,0,0,0,0,0,0.9,0.9
1944,Isaiah McKenzie,BUF,WR,3,WAS,0,0,0,0,0,0,0,0,1,8,8,0,0,0,0.8,0.8
1944,Curtis Samuel,WAS,WR,5,NO,1,0,0,0,0,0,0,0,1,8,8,0,0,0,0.8,0.8
1944,Dede Westbrook,MIN,WR,13,DET,2,1,50,-2,0,-2,-1,-2,0,0,0,0,0,0,0.8,0.8
1944,Curtis Samuel,WAS,WR,13,LV,1,1,100,-1,0,-1,-1,-1,2,-1,-0.5,0,0,0,0.8,0.8
1944,Dyami Brown,WAS,WR,1,LAC,4,1,25,-2,0,-2,-0.5,-2,0,0,0,0,0,0,0.8,0.8
1944,Shi Smith,CAR,WR,8,ATL,1,1,100,-2,0,-2,-2,-2,0,0,0,0,0,0,0.8,0.8
1944,Dax Milne,WAS,WR,15,PHI,1,1,100,-2,0,-2,-2,-2,0,0,0,0,0,0,0.8,0.8
1944,Rashard Higgins,CLE,WR,7,DEN,2,1,50,-2,0,-2,-1,-2,0,0,0,0,0,0,0.8,0.8
1952,Diontae Spencer,DEN,WR,3,NYJ,1,1,100,-3,0,-3,-3,-3,0,0,0,0,0,0,0.7,0.7
1952,Elijah Moore,NYJ,WR,1,CAR,4,1,25,-3,0,-3,-0.8,-3,0,0,0,0,0,0,0.7,0.7
1952,Sammy Watkins,BAL,WR,10,MIA,3,1,33.3,7,0,7,2.3,7,0,0,0,0,1,1,0.7,0.7
1955,JuJu Smith-Schuster,PIT,WR,5,DEN,1,0,0,0,0,0,0,0,2,6,3,0,0,0,0.6,0.6
1955,Nelson Agholor,NE,WR,13,BUF,1,0,0,0,0,0,0,0,1,6,6,0,0,0,0.6,0.6
1955,Andre Roberts,LAC,WR,15,KC,0,0,0,0,0,0,0,0,1,6,6,0,0,0,0.6,0.6
1955,DeAndre Carter,WAS,WR,17,PHI,0,0,0,0,0,0,0,0,1,6,6,0,0,0,0.6,0.6
1955,C.J. Board,NYG,WR,2,WAS,0,0,0,0,0,0,0,0,1,6,6,0,0,0,0.6,0.6
1955,Adam Humphries,WAS,WR,6,KC,2,1,50,-4,0,-4,-2,-4,0,0,0,0,0,0,0.6,0.6
1955,Chris Moore,HOU,WR,12,NYJ,1,1,100,-4,0,-4,-4,-4,0,0,0,0,0,0,0.6,0.6
1955,Dee Eskridge,SEA,WR,10,GB,2,1,50,-4,0,-4,-2,-4,0,0,0,0,0,0,0.6,0.6
1963,Freddie Swain,SEA,WR,1,IND,1,0,0,0,0,0,0,0,1,5,5,0,0,0,0.5,0.5
1963,Marcus Johnson,TEN,WR,7,KC,1,0,0,0,0,0,0,0,1,5,5,0,0,0,0.5,0.5
1965,Ty Montgomery,NO,WR,7,SEA,1,0,0,0,0,0,0,0,1,4,4,0,0,0,0.4,0.4
1965,DeSean Jackson,LV,WR,11,CIN,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0.4,0.4
1965,Andre Roberts,LAC,WR,11,PIT,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0.4,0.4
1965,Jalen Reagor,PHI,WR,9,LAC,1,1,100,-6,0,-6,-6,-6,0,0,0,0,0,0,0.4,0.4
1969,Jalen Guyton,LAC,WR,3,KC,1,0,0,0,0,0,0,0,1,3,3,0,1,0,0.3,0.3
1969,A.J. Brown,TEN,WR,3,IND,2,0,0,0,0,0,0,0,1,3,3,0,0,0,0.3,0.3
1969,Maurice Ffrench,LAC,WR,16,HOU,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0.3,0.3
1969,Kendrick Bourne,NE,WR,13,BUF,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0.3,0.3
1969,Freddie Swain,SEA,WR,14,HOU,1,0,0,0,0,0,0,0,1,3,3,0,0,0,0.3,0.3
1974,Devin Duvernay,BAL,WR,18,PIT,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0.2,0.2
1974,DeAndre Carter,WAS,WR,2,NYG,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0.2,0.2
1974,Ty Montgomery,NO,WR,10,TEN,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0.2,0.2
1977,Marquise Goodwin,CHI,WR,4,DET,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0.1,0.1
1977,Dax Milne,WAS,WR,17,PHI,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0.1,0.1
1979,Brandon Zylstra,CAR,WR,3,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Andre Roberts,HOU,WR,3,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1979,Chris Conley,HOU,WR,3,CAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Chris Moore,HOU,WR,3,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Marquise Goodwin,CHI,WR,3,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Damiere Byrd,CHI,WR,3,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Nsimba Webster,CHI,WR,3,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1979,Anthony Schwartz,CLE,WR,3,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Jake Kumerow,BUF,WR,3,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,DeAndre Carter,WAS,WR,3,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Dax Milne,WAS,WR,3,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Tylan Wallace,BAL,WR,3,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Trinity Benson,DET,WR,3,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Antoine Wesley,ARI,WR,3,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Phillip Dorsett,JAX,WR,3,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Jamal Agnew,JAX,WR,3,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Tyron Johnson,JAX,WR,3,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Stanley Morgan,CIN,WR,3,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Trenton Irwin,CIN,WR,3,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Marcus Kemp,KC,WR,3,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,KJ Hill Jr.,LAC,WR,3,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Joshua Palmer,LAC,WR,3,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,DeMichael Harris,IND,WR,3,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Racey McMath,TEN,WR,3,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Matthew Slater,NE,WR,3,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Gunner Olszewski,NE,WR,3,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Chris Hogan,NO,WR,3,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Ty Montgomery,NO,WR,3,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Christian Blake,ATL,WR,3,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Kendall Hinton,DEN,WR,3,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Willie Snead IV,LV,WR,3,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Jakeem Grant Sr.,MIA,WR,3,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Mack Hollins,MIA,WR,3,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Ben Skowronek,LAR,WR,3,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Tutu Atwell,LAR,WR,3,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Jacob Harris,LAR,WR,3,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Dede Westbrook,MIN,WR,3,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Ihmir Smith-Marsette,MIN,WR,3,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Cody Thompson,SEA,WR,3,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Randall Cobb,GB,WR,3,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Malik Taylor,GB,WR,3,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Amari Rodgers,GB,WR,3,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Trent Sherfield,SF,WR,3,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Jauan Jennings,SF,WR,3,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Simi Fehoko,DAL,WR,3,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,J.J. Arcega-Whiteside,PHI,WR,3,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Tyrie Cleveland,DEN,WR,18,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Kendall Hinton,DEN,WR,18,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Seth Williams,DEN,WR,18,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Josh Gordon,KC,WR,18,DEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Marcus Kemp,KC,WR,18,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Noah Brown,DAL,WR,18,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Malik Turner,DAL,WR,18,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,J.J. Arcega-Whiteside,PHI,WR,18,DAL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Mike Thomas,CIN,WR,18,CLE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
