Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1308,Trey Sermon,SF,RB,5,ARI,1,7,7,0,0,0,0,0,0,0,0.7,0.7
1308,Carlos Hyde,JAX,RB,2,DEN,2,7,3.5,0,2,0,0,0,0,0,0.7,0.7
1308,Tony Jones Jr.,NO,RB,2,CAR,3,7,2.3,0,0,0,0,0,0,0,0.7,0.7
1308,Khalil Herbert,CHI,RB,4,DET,3,7,2.3,0,0,0,0,0,0,0,0.7,0.7
1308,Damarea Crockett,DEN,RB,3,NYJ,3,7,2.3,0,0,0,0,0,0,0,0.7,0.7
1308,Jaret Patterson,WAS,RB,10,TB,4,7,1.8,0,0,0,0,0,0,0,0.7,0.7
1308,Patrick Taylor,GB,RB,10,SEA,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
1320,Chuba Hubbard,CAR,RB,12,MIA,2,6,3,0,1,0,0,0,0,0,0.6,0.6
1320,Ameer Abdullah,CAR,RB,11,WAS,1,6,6,0,0,0,0,0,0,0,0.6,0.6
1320,DeeJay Dallas,SEA,RB,8,JAX,1,6,6,0,0,0,0,0,0,0,0.6,0.6
1320,Tony Jones Jr.,NO,RB,16,MIA,2,6,3,0,0,0,0,0,0,0,0.6,0.6
1320,Tevin Coleman,NYJ,RB,18,BUF,5,6,1.2,0,1,0,0,0,0,0,0.6,0.6
1320,Salvon Ahmed,MIA,RB,9,HOU,4,6,1.5,0,0,0,0,0,0,0,0.6,0.6
1320,Benny Snell Jr.,PIT,RB,9,CHI,2,6,3,0,0,0,0,0,0,0,0.6,0.6
1320,James White,NE,RB,3,NO,1,6,6,0,1,0,0,0,0,0,0.6,0.6
1320,Elijhaa Penny,NYG,RB,3,ATL,2,6,3,0,0,0,0,0,0,0,0.6,0.6
1320,Jake Funk,LAR,RB,3,TB,1,6,6,0,0,0,0,0,0,0,0.6,0.6
1320,Joshua Kelley,LAC,RB,10,MIN,1,6,6,0,0,0,0,0,0,0,0.6,0.6
1320,Godwin Igwebuike,DET,RB,11,CLE,0,0,0,0,1,1,-4,0,0,0,0.6,0.6
1332,Benny Snell Jr.,PIT,RB,12,CIN,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
1332,Zack Moss,BUF,RB,11,IND,3,5,1.7,0,1,0,0,0,0,0,0.5,0.5
1332,Alexander Mattison,MIN,RB,11,GB,3,5,1.7,0,1,0,0,0,0,0,0.5,0.5
1332,Larry Rountree III,LAC,RB,11,PIT,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
1332,Mekhi Sargent,LAR,RB,13,JAX,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
1332,Elijhaa Penny,NYG,RB,2,WAS,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
1332,Jonathan Williams,WAS,RB,15,PHI,1,5,5,0,0,0,0,0,0,0,0.5,0.5
1332,Brandon Bolden,NE,RB,1,MIA,1,5,5,0,0,0,0,0,0,0,0.5,0.5
1332,Trenton Cannon,BAL,RB,1,LV,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
1332,Michael Burton,KC,FB,4,PHI,1,5,5,0,0,0,0,0,0,0,0.5,0.5
1332,Travis Homer,SEA,RB,4,SF,1,5,5,0,0,0,0,0,0,0,0.5,0.5
1332,Phillip Lindsay,HOU,RB,3,CAR,7,5,0.7,0,0,0,0,0,0,0,0.5,0.5
1332,Alex Armah,NO,FB,3,NE,1,5,5,0,0,0,0,0,0,0,0.5,0.5
1332,Keith Smith,ATL,FB,10,DAL,1,5,5,0,0,0,0,0,0,0,0.5,0.5
1346,Travis Homer,SEA,RB,11,ARI,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1346,Ke'Shawn Vaughn,TB,RB,11,NYG,3,4,1.3,0,0,0,0,0,0,0,0.4,0.4
1346,Sony Michel,LAR,RB,7,DET,2,4,2,0,0,0,0,0,0,0,0.4,0.4
1346,Marlon Mack,IND,RB,7,SF,3,4,1.3,0,0,0,0,0,0,0,0.4,0.4
1346,James Robinson,JAX,RB,14,TEN,6,4,0.7,0,0,0,0,0,0,0,0.4,0.4
1346,Kenneth Gainwell,PHI,RB,17,WAS,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1346,Ryan Nall,CHI,RB,8,SF,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1346,Elijhaa Penny,NYG,RB,5,DAL,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1346,Ty'Son Williams,BAL,RB,18,PIT,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1346,Kene Nwangwu,MIN,RB,18,CHI,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1346,Gabe Nabers,LAC,FB,15,KC,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1346,Matt Breida,BUF,RB,1,PIT,4,4,1,0,0,0,0,0,0,0,0.4,0.4
1346,Darrel Williams,KC,RB,1,CLE,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1346,Devonta Freeman,BAL,RB,4,DEN,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1346,Gary Brightwell,NYG,RB,3,ATL,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1346,Benny Snell Jr.,PIT,RB,10,DET,1,4,4,0,0,0,0,0,0,0,0.4,0.4
1346,Ronald Jones,TB,RB,1,DAL,4,14,3.5,0,0,0,0,0,1,1,0.4,0.4
1363,Royce Freeman,CAR,RB,6,MIN,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1363,Peyton Barber,LV,RB,11,CIN,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1363,Kalen Ballage,PIT,RB,11,LAC,1,3,3,0,1,0,0,0,0,0,0.3,0.3
1363,JaQuan Hardy,DAL,RB,14,WAS,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1363,Michael Burton,KC,FB,14,LV,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1363,Khalil Herbert,CHI,RB,14,GB,1,3,3,0,0,0,0,0,1,0,0.3,0.3
1363,Eno Benjamin,ARI,RB,17,DAL,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
1363,La'Mical Perine,NYJ,RB,8,CIN,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1363,Jonathan Ward,ARI,RB,16,IND,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1363,Nathan Cottrell,JAX,RB,16,NYJ,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1363,Michael Burton,KC,FB,13,DEN,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1363,J.J. Taylor,NE,RB,2,NYJ,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
1363,Keith Smith,ATL,FB,2,TB,2,3,1.5,0,1,0,0,0,0,0,0.3,0.3
1363,Chase Edmonds,ARI,RB,9,SF,1,3,3,0,0,0,0,0,0,0,0.3,0.3
1363,Dare Ogunbowale,JAX,RB,4,CIN,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
1363,Myles Gaskin,MIA,RB,4,IND,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
1363,Larry Rountree III,LAC,RB,3,KC,4,3,0.8,0,1,0,0,0,0,0,0.3,0.3
1380,Demetric Felton Jr.,CLE,RB,11,DET,3,2,0.7,0,0,0,0,0,1,0,0.2,0.2
1380,Tony Jones Jr.,NO,RB,11,PHI,3,2,0.7,0,0,0,0,0,0,0,0.2,0.2
1380,Patrick Ricard,BAL,FB,11,CHI,1,2,2,0,1,0,0,0,0,0,0.2,0.2
1380,Justin Jackson,LAC,RB,11,PIT,1,2,2,0,1,0,0,0,0,0,0.2,0.2
1380,Wayne Gallman,ATL,RB,7,MIA,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Kylin Hill,GB,RB,7,WAS,3,2,0.7,0,1,0,0,0,0,0,0.2,0.2
1380,Alex Armah,NO,FB,7,SEA,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Michael Burton,KC,FB,17,CIN,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Gabe Nabers,LAC,FB,17,DEN,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Benny Snell Jr.,PIT,RB,17,CLE,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Wayne Gallman,ATL,RB,5,NYJ,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Ameer Abdullah,MIN,RB,5,DET,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Michael Burton,KC,FB,5,BUF,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Michael Burton,KC,FB,16,PIT,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Adam Prentice,NO,FB,16,MIA,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Jaylen Samuels,HOU,RB,13,IND,2,2,1,0,1,0,0,0,0,0,0.2,0.2
1380,Jaret Patterson,WAS,RB,13,LV,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Mekhi Sargent,JAX,RB,18,IND,1,2,2,0,1,0,0,0,0,0,0.2,0.2
1380,Craig Reynolds,DET,RB,18,GB,3,2,0.7,0,0,0,0,0,0,0,0.2,0.2
1380,Reggie Gilliam,BUF,FB,2,MIA,2,2,1,0,0,0,0,0,0,0,0.2,0.2
1380,Patrick Ricard,BAL,FB,2,KC,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Scottie Phillips,HOU,RB,9,MIA,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Mekhi Sargent,TEN,RB,1,ARI,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Gabe Nabers,LAC,FB,1,WAS,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Michael Burton,KC,FB,1,CLE,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Sony Michel,LAR,RB,1,CHI,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Alex Armah,NO,FB,4,NYG,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Keith Smith,ATL,FB,4,WAS,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Kenyan Drake,LV,RB,4,LAC,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,Mekhi Sargent,TEN,RB,3,IND,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1380,C.J. Ham,MIN,FB,3,SEA,2,2,1,0,0,0,0,0,0,0,0.2,0.2
1380,Jason Cabinda,DET,FB,10,PIT,1,2,2,0,0,0,0,0,0,0,0.2,0.2
1412,Ty'Son Williams,BAL,RB,12,CLE,1,1,1,0,1,0,0,0,0,0,0.1,0.1
1412,DeeJay Dallas,SEA,RB,17,DET,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1412,Derek Watt,PIT,FB,17,CLE,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1412,Anthony McFarland Jr.,PIT,RB,8,CLE,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1412,Chris Evans,CIN,RB,16,BAL,1,1,1,0,1,0,0,0,0,0,0.1,0.1
1412,DeeJay Dallas,SEA,RB,18,ARI,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1412,Benny Snell Jr.,PIT,RB,2,LV,2,1,0.5,0,0,0,0,0,0,0,0.1,0.1
1412,Matt Breida,BUF,RB,15,CAR,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1412,Larry Rountree III,LAC,RB,9,PHI,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1412,C.J. Ham,MIN,FB,4,CLE,1,1,1,0,0,0,0,0,0,0,0.1,0.1
1412,Le'Veon Bell,BAL,RB,10,MIA,3,1,0.3,0,0,0,0,0,0,0,0.1,0.1
1412,Sony Michel,LAR,RB,4,ARI,3,11,3.7,0,0,0,0,0,1,1,0.1,0.1
1424,Avery Williams,ATL,RB,4,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1424,Avery Williams,ATL,RB,17,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Avery Williams,ATL,RB,13,TB,0,0,0,0,0,0,0,0,1,0,0,0
1424,Avery Williams,ATL,RB,9,NO,0,0,0,0,0,0,0,0,0,0,0,0
1424,Avery Williams,ATL,RB,8,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Avery Williams,ATL,RB,10,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Avery Williams,ATL,RB,18,NO,0,0,0,0,0,0,0,0,0,0,0,0
1424,Avery Williams,ATL,RB,3,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1424,Avery Williams,ATL,RB,12,JAX,0,0,0,0,0,0,0,0,0,0,0,0
1424,Avery Williams,ATL,RB,14,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Avery Williams,ATL,RB,16,DET,0,0,0,0,0,0,0,0,0,0,0,0
1424,Avery Williams,ATL,RB,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Ryan Nall,CHI,RB,12,DET,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jason Cabinda,DET,FB,12,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jermar Jefferson,DET,RB,12,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Corey Clement,DAL,RB,12,LV,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jalen Richard,LV,RB,12,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Sutton Smith,LV,FB,12,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Taiwan Jones,BUF,RB,12,NO,0,0,0,0,0,0,0,0,0,0,0,0
1424,Reggie Gilliam,BUF,FB,12,NO,0,0,0,0,0,0,0,0,0,0,0,0
1424,Dwayne Washington,NO,RB,12,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Deon Jackson,IND,RB,12,TB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Giovani Bernard,TB,RB,12,IND,0,0,0,0,0,0,0,0,0,0,0,0
1424,Derek Watt,PIT,FB,12,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Patrick Laird,MIA,RB,12,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Royce Freeman,HOU,RB,12,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1424,Nick Bawden,NYJ,FB,12,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jakob Johnson,NE,FB,12,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Tory Carter,TEN,FB,12,NE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Elijhaa Penny,NYG,RB,12,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Gary Brightwell,NYG,RB,12,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Dare Ogunbowale,JAX,RB,12,ATL,0,0,0,0,1,0,0,0,0,0,0,0
1424,Mike Boone,DEN,RB,12,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Justin Jackson,LAC,RB,12,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Darius Bradwell,LAC,RB,12,DEN,0,0,0,0,1,0,0,0,0,0,0,0
1424,Buddy Howell,LAR,RB,12,GB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Trenton Cannon,SF,RB,12,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Trey Sermon,SF,RB,12,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,D'Ernest Johnson,CLE,RB,12,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Demetric Felton Jr.,CLE,RB,12,BAL,0,0,0,0,1,0,0,0,0,0,0,0
1424,Josh Johnson,SEA,RB,12,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jaret Patterson,WAS,RB,12,SEA,1,0,0,0,0,0,0,0,0,0,0,0
1424,Boston Scott,PHI,RB,6,TB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Ke'Shawn Vaughn,TB,RB,6,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Carlos Hyde,JAX,RB,6,MIA,0,0,0,0,1,0,0,0,0,0,0,0
1424,Dare Ogunbowale,JAX,RB,6,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Michael Burton,KC,FB,6,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1424,Derrick Gore,KC,RB,6,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jason Cabinda,DET,FB,6,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Godwin Igwebuike,DET,RB,6,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jermar Jefferson,DET,RB,6,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Ryan Nall,CHI,RB,6,GB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Artavis Pierce,CHI,RB,6,GB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kylin Hill,GB,RB,6,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Rex Burkhead,HOU,RB,6,IND,0,0,0,0,1,0,0,0,0,0,0,0
1424,Jake Funk,LAR,RB,6,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1424,Gary Brightwell,NYG,RB,6,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Ameer Abdullah,MIN,RB,6,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Patrick Ricard,BAL,FB,6,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Corey Clement,DAL,RB,6,NE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Nick Ralston,DAL,FB,6,NE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jakob Johnson,NE,FB,6,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Damarea Crockett,DEN,RB,6,LV,0,0,0,0,0,0,0,0,0,0,0,0
1424,Alec Ingold,LV,FB,6,DEN,0,0,0,0,1,0,0,0,0,0,0,0
1424,Derek Watt,PIT,FB,6,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Benny Snell Jr.,PIT,RB,6,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Taiwan Jones,BUF,RB,6,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Reggie Gilliam,BUF,FB,6,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jeremy McNichols,TEN,RB,6,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Khari Blasingame,TEN,FB,6,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Tory Carter,TEN,FB,6,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Avery Williams,ATL,RB,11,NE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jakob Johnson,NE,FB,11,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Andy Janovich,CLE,FB,11,DET,0,0,0,0,0,0,0,0,0,0,0,0
1424,Alex Armah,NO,FB,11,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Chuba Hubbard,CAR,RB,11,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1424,Carlos Hyde,JAX,RB,11,SF,0,0,0,0,1,0,0,0,0,0,0,0
1424,Dare Ogunbowale,JAX,RB,11,SF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Trenton Cannon,SF,RB,11,JAX,0,0,0,0,0,0,0,0,0,0,0,0
1424,Taiwan Jones,BUF,RB,11,IND,0,0,0,0,0,0,0,0,0,0,0,0
1424,Tory Carter,TEN,FB,11,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1424,Ty'Son Williams,BAL,RB,11,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Ryan Nall,CHI,RB,11,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Khalil Herbert,CHI,RB,11,BAL,1,0,0,0,0,0,0,0,0,0,0,0
1424,C.J. Ham,MIN,FB,11,GB,1,0,0,0,0,0,0,0,0,0,0,0
1424,Kene Nwangwu,MIN,RB,11,GB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Sutton Smith,LV,FB,11,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Tavien Feaster,ARI,RB,11,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Corey Clement,DAL,RB,11,KC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jerick McKinnon,KC,RB,11,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Michael Burton,KC,FB,11,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Derek Watt,PIT,FB,11,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Elijhaa Penny,NYG,RB,11,TB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Gary Brightwell,NYG,RB,11,TB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Damarea Crockett,DEN,RB,7,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Ameer Abdullah,CAR,RB,7,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1424,Gary Brightwell,NYG,RB,7,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Khari Blasingame,TEN,FB,7,KC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Patrick Ricard,BAL,FB,7,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Chris Evans,CIN,RB,7,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jaret Patterson,WAS,RB,7,GB,0,0,0,0,0,0,0,0,0,0,0,0
1424,La'Mical Perine,NYJ,RB,7,NE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Godwin Igwebuike,DET,RB,7,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Buddy Howell,LAR,RB,7,DET,0,0,0,0,0,0,0,0,0,0,0,0
1424,Rex Burkhead,HOU,RB,7,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kyle Juszczyk,SF,FB,7,IND,0,0,0,0,0,0,0,0,0,0,0,0
1424,Trenton Cannon,SF,RB,7,IND,0,0,0,0,0,0,0,0,0,0,0,0
1424,Trey Sermon,SF,RB,7,IND,0,0,0,0,0,0,0,0,0,0,0,0
1424,DeeJay Dallas,SEA,RB,7,NO,0,0,0,0,0,0,0,0,0,0,0,0
1424,C.J. Ham,MIN,FB,14,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kene Nwangwu,MIN,RB,14,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1424,Derek Watt,PIT,FB,14,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kalen Ballage,PIT,RB,14,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Ty'Son Williams,BAL,RB,14,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Demetric Felton Jr.,CLE,RB,14,BAL,0,0,0,0,0,0,0,0,2,0,0,0
1424,Dwayne Washington,NO,RB,14,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1424,Adam Prentice,NO,FB,14,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1424,Nick Bawden,NYJ,FB,14,NO,0,0,0,0,0,0,0,0,0,0,0,0
1424,Keith Smith,ATL,FB,14,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Reggie Bonnafon,CAR,RB,14,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Sutton Smith,LV,FB,14,KC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Tory Carter,TEN,FB,14,JAX,0,0,0,0,0,0,0,0,0,0,0,0
1424,Gabe Nabers,LAC,FB,14,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1424,Gary Brightwell,NYG,RB,14,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Damarea Crockett,DEN,RB,14,DET,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jason Cabinda,DET,FB,14,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jermar Jefferson,DET,RB,14,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Taiwan Jones,BUF,RB,14,TB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Reggie Gilliam,BUF,FB,14,TB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Giovani Bernard,TB,RB,14,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Ke'Shawn Vaughn,TB,RB,14,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Trayveon Williams,CIN,RB,14,SF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Brian Hill,SF,RB,14,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Patrick Taylor,GB,RB,14,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Eno Benjamin,ARI,RB,14,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jonathan Ward,ARI,RB,14,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Mekhi Sargent,LAR,RB,14,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Khari Blasingame,TEN,FB,17,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Nathan Cottrell,JAX,RB,17,NE,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jakob Johnson,NE,FB,17,JAX,0,0,0,0,0,0,0,0,0,0,0,0
1424,Deon Jackson,IND,RB,17,LV,1,0,0,0,0,0,0,0,0,0,0,0
1424,Sutton Smith,LV,FB,17,IND,0,0,0,0,0,0,0,0,0,0,0,0
1424,Patrick Ricard,BAL,FB,17,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Ty'Son Williams,BAL,RB,17,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Buddy Howell,LAR,RB,17,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jake Funk,LAR,RB,17,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Nick Bawden,NYJ,FB,17,TB,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kenjon Barner,TB,RB,17,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1424,Keith Smith,ATL,FB,17,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1424,Taiwan Jones,BUF,RB,17,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Reggie Gilliam,BUF,FB,17,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1424,Damien Williams,CHI,RB,17,NYG,0,0,0,0,1,0,0,0,0,0,0,0
1424,Ryan Nall,CHI,RB,17,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1424,Elijhaa Penny,NYG,RB,17,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1424,Chris Evans,CIN,RB,17,KC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jerick McKinnon,KC,RB,17,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Jeff Wilson Jr.,SF,RB,17,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1424,Mike Boone,DEN,RB,17,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Damarea Crockett,DEN,RB,17,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1424,Joshua Kelley,LAC,RB,17,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Larry Rountree III,LAC,RB,17,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1424,Godwin Igwebuike,DET,RB,17,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1424,Spencer Brown,CAR,RB,17,NO,0,0,0,0,0,0,0,0,0,0,0,0
1424,Dwayne Washington,NO,RB,17,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1424,Corey Clement,DAL,RB,17,ARI,0,0,0,0,0,0,0,0,0,0,0,0
