Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1417,Patrick Taylor,GB,RB,7,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1417,Alex Armah,WAS,FB,7,GB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Keith Smith,ATL,FB,7,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Trayveon Williams,CIN,RB,7,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Chris Evans,CIN,RB,7,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1417,D'Ernest Johnson,CLE,RB,7,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Demetric Felton Jr.,CLE,RB,7,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,James Robinson,JAX,RB,7,NYG,0,0,0,0,1,0,0,0,0,0,0,0
1417,Gary Brightwell,NYG,RB,7,JAX,0,0,0,0,0,0,0,0,0,0,0,0
1417,Ke'Shawn Vaughn,TB,RB,7,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Troy Hairston,HOU,FB,7,LV,0,0,0,0,0,0,0,0,0,0,0,0
1417,Brandon Bolden,LV,RB,7,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jakob Johnson,LV,FB,7,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1417,Michael Burton,KC,FB,7,SF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Tevin Coleman,SF,RB,7,KC,0,0,0,0,0,0,0,0,0,0,0,0
1417,Zander Horvath,LAC,FB,7,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Tony Jones Jr.,SEA,RB,7,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1417,Alec Ingold,MIA,FB,7,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1417,Salvon Ahmed,MIA,RB,7,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1417,Derek Watt,PIT,FB,7,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Benny Snell Jr.,PIT,RB,7,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Khari Blasingame,CHI,FB,7,NE,0,0,0,0,0,0,0,0,0,0,0,0
1417,Pierre Strong Jr.,NE,RB,7,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Godwin Igwebuike,SEA,RB,15,SF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kyle Juszczyk,SF,FB,15,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kene Nwangwu,MIN,RB,15,IND,0,0,0,0,0,0,0,0,0,0,0,0
1417,Patrick Ricard,BAL,FB,15,CLE,1,0,0,0,0,0,0,0,0,0,0,0
1417,D'Ernest Johnson,CLE,RB,15,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jerome Ford,CLE,RB,15,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Taiwan Jones,BUF,RB,15,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Reggie Gilliam,BUF,FB,15,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Myles Gaskin,MIA,RB,15,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Khari Blasingame,CHI,FB,15,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Trestan Ebner,CHI,RB,15,PHI,0,0,0,0,1,0,0,0,0,0,0,0
1417,Boston Scott,PHI,RB,15,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Raheem Blackshear,CAR,RB,15,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1417,Benny Snell Jr.,PIT,RB,15,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Malik Davis,DAL,RB,15,JAX,0,0,0,0,0,0,0,0,0,0,0,0
1417,Keith Smith,ATL,FB,15,NO,0,0,0,0,0,0,0,0,0,0,0,0
1417,Troy Hairston,HOU,FB,15,KC,0,0,0,0,0,0,0,0,0,0,0,0
1417,Michael Burton,KC,FB,15,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jason Cabinda,DET,FB,15,NYJ,0,0,0,0,1,0,0,0,0,0,0,0
1417,Ty Johnson,NYJ,RB,15,DET,0,0,0,0,0,0,0,0,0,0,0,0
1417,Corey Clement,ARI,RB,15,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Keaontay Ingram,ARI,RB,15,DEN,1,0,0,0,0,0,0,0,0,0,0,0
1417,Brandon Bolden,LV,RB,15,NE,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jakob Johnson,LV,FB,15,NE,0,0,0,0,0,0,0,0,0,0,0,0
1417,Brittain Brown,LV,RB,15,NE,0,0,0,0,0,0,0,0,0,0,0,0
1417,Damien Harris,NE,RB,15,LV,0,0,0,0,0,0,0,0,0,0,0,0
1417,Trayveon Williams,CIN,RB,15,TB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Chris Evans,CIN,RB,15,TB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Giovani Bernard,TB,RB,15,CIN,1,0,0,0,0,0,0,0,1,0,0,0
1417,Ke'Shawn Vaughn,TB,RB,15,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Zander Horvath,LAC,FB,15,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Julius Chestnut,TEN,RB,15,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1417,Gary Brightwell,NYG,RB,15,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jonathan Williams,WAS,RB,15,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1417,Malcolm Brown,LAR,RB,15,GB,0,0,0,0,1,0,0,0,0,0,0,0
1417,Ronnie Rivers,LAR,RB,15,GB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Patrick Taylor,GB,RB,5,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1417,D'Ernest Johnson,CLE,RB,5,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1417,Sony Michel,LAC,RB,5,CLE,1,0,0,0,0,0,0,0,0,0,0,0
1417,Dare Ogunbowale,HOU,RB,5,JAX,0,0,0,0,0,0,0,0,0,0,0,0
1417,Troy Hairston,HOU,FB,5,JAX,0,0,0,0,0,0,0,0,0,0,0,0
1417,Alec Ingold,MIA,FB,5,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1417,Ty Johnson,NYJ,RB,5,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Khari Blasingame,CHI,FB,5,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Trestan Ebner,CHI,RB,5,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,C.J. Ham,MIN,FB,5,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Ty Chandler,MIN,RB,5,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kene Nwangwu,MIN,RB,5,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Taiwan Jones,BUF,RB,5,PIT,0,0,0,0,0,0,0,0,1,0,0,0
1417,Reggie Gilliam,BUF,FB,5,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1417,Benny Snell Jr.,PIT,RB,5,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Dwayne Washington,NO,RB,5,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Keith Smith,ATL,FB,5,TB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Ke'Shawn Vaughn,TB,RB,5,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Tory Carter,TEN,FB,5,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1417,Hassan Haskins,TEN,RB,5,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jonathan Williams,WAS,RB,5,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Chuba Hubbard,CAR,RB,5,SF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Raheem Blackshear,CAR,RB,5,SF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jordan Mason,SF,RB,5,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Rico Dowdle,DAL,RB,5,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Malcolm Brown,LAR,RB,5,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jake Funk,LAR,RB,5,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jonathan Ward,ARI,RB,5,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Trey Sermon,PHI,RB,5,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Patrick Ricard,BAL,FB,5,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Chris Evans,CIN,RB,5,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Michael Burton,KC,FB,5,LV,0,0,0,0,0,0,0,0,0,0,0,0
1417,Isiah Pacheco,KC,RB,5,LV,1,0,0,0,0,0,0,0,0,0,0,0
1417,Ameer Abdullah,LV,RB,5,KC,0,0,0,0,0,0,0,0,0,0,0,0
1417,Brandon Bolden,LV,RB,14,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Brittain Brown,LV,RB,14,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,D'Ernest Johnson,CLE,RB,14,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Demetric Felton Jr.,CLE,RB,14,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jerome Ford,CLE,RB,14,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Taiwan Jones,BUF,RB,14,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1417,Ty Johnson,NYJ,RB,14,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Malik Davis,DAL,RB,14,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1417,Justice Hill,BAL,RB,14,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1417,Derek Watt,PIT,FB,14,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jason Cabinda,DET,FB,14,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kene Nwangwu,MIN,RB,14,DET,0,0,0,0,0,0,0,0,0,0,0,0
1417,Dontrell Hilliard,TEN,RB,14,JAX,0,0,0,0,0,0,0,0,0,0,0,0
1417,Michael Burton,KC,FB,14,DEN,1,0,0,0,0,0,0,0,0,0,0,0
1417,Tevin Coleman,SF,RB,14,TB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Giovani Bernard,TB,RB,14,SF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Ke'Shawn Vaughn,TB,RB,14,SF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Godwin Igwebuike,SEA,RB,14,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Isaiah Spiller,LAC,RB,14,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Zander Horvath,LAC,FB,14,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Alec Ingold,MIA,FB,14,LAC,0,0,0,0,1,0,0,0,0,0,0,0
1417,Michael Burton,KC,FB,18,LV,0,0,0,0,0,0,0,0,0,0,0,0
1417,Brandon Bolden,LV,RB,18,KC,0,0,0,0,0,0,0,0,0,0,0,0
1417,Snoop Conner,JAX,RB,18,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Julius Chestnut,TEN,RB,18,JAX,0,0,0,0,0,0,0,0,0,0,0,0
1417,Keith Smith,ATL,FB,18,TB,0,0,0,0,0,0,0,0,0,0,0,0
1417,D'Ernest Johnson,CLE,RB,18,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jerome Ford,CLE,RB,18,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1417,Benny Snell Jr.,PIT,RB,18,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1417,Adam Prentice,NO,FB,18,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Patrick Ricard,BAL,FB,18,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Trayveon Williams,CIN,RB,18,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Khari Blasingame,CHI,FB,18,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Trestan Ebner,CHI,RB,18,MIN,0,0,0,0,2,0,0,0,0,0,0,0
1417,Alec Ingold,MIA,FB,18,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1417,Troy Hairston,HOU,FB,18,IND,0,0,0,0,1,0,0,0,0,0,0,0
1417,Jake Funk,IND,RB,18,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1417,Reggie Gilliam,BUF,FB,18,NE,0,0,0,0,0,0,0,0,0,0,0,0
1417,Pierre Strong Jr.,NE,RB,18,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Malcolm Brown,LAR,RB,18,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Ronnie Rivers,LAR,RB,18,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kyren Williams,LAR,RB,18,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Godwin Igwebuike,SEA,RB,18,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jason Cabinda,DET,FB,18,GB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Patrick Taylor,GB,RB,18,DET,0,0,0,0,0,0,0,0,0,0,0,0
1417,D'Ernest Johnson,CLE,RB,3,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jerome Ford,CLE,RB,3,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1417,Derek Watt,PIT,FB,3,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1417,Benny Snell Jr.,PIT,RB,3,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1417,Taiwan Jones,BUF,RB,3,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Alec Ingold,MIA,FB,3,BUF,1,0,0,0,1,0,0,0,0,0,0,0
1417,Boston Scott,PHI,RB,3,WAS,2,0,0,0,0,0,0,0,0,0,0,0
1417,Khari Blasingame,CHI,FB,3,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1417,Dare Ogunbowale,HOU,RB,3,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Troy Hairston,HOU,FB,3,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Ty Johnson,NYJ,RB,3,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Ameer Abdullah,LV,RB,3,TEN,0,0,0,0,0,0,0,0,1,0,0,0
1417,Jakob Johnson,LV,FB,3,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Zamir White,LV,RB,3,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Tory Carter,TEN,FB,3,LV,0,0,0,0,0,0,0,0,0,0,0,0
1417,Hassan Haskins,TEN,RB,3,LV,0,0,0,0,0,0,0,0,0,0,0,0
1417,Justin Jackson,DET,RB,3,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kene Nwangwu,MIN,RB,3,DET,0,0,0,0,0,0,0,0,0,0,0,0
1417,Mike Davis,BAL,RB,3,NE,0,0,0,0,0,0,0,0,0,0,0,0
1417,Pierre Strong Jr.,NE,RB,3,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Deon Jackson,IND,RB,3,KC,0,0,0,0,0,0,0,0,0,0,0,0
1417,D'Onta Foreman,CAR,RB,3,NO,0,0,0,0,0,0,0,0,0,0,0,0
1417,Dwayne Washington,NO,RB,3,CAR,0,0,0,0,0,0,0,0,1,0,0,0
1417,Adam Prentice,NO,FB,3,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,JaMycal Hasty,JAX,RB,3,LAC,0,0,0,0,1,0,0,0,0,0,0,0
1417,Zander Horvath,LAC,FB,3,JAX,0,0,0,0,1,0,0,0,0,0,0,0
1417,Patrick Taylor,GB,RB,3,TB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Ke'Shawn Vaughn,TB,RB,3,GB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Rachaad White,TB,RB,3,GB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jonathan Ward,ARI,RB,3,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jake Funk,LAR,RB,3,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Keith Smith,ATL,FB,3,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Mike Boone,DEN,RB,3,SF,0,0,0,0,1,0,0,0,0,0,0,0
1417,Marlon Mack,SF,RB,3,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Rico Dowdle,DAL,RB,3,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1417,Antonio Williams,NYG,RB,3,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Gary Brightwell,NYG,RB,3,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Qadree Ollison,DAL,RB,17,TEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Giovani Bernard,TB,RB,17,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Ke'Shawn Vaughn,TB,RB,17,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Khari Blasingame,CHI,FB,17,DET,0,0,0,0,0,0,0,0,0,0,0,0
1417,Trestan Ebner,CHI,RB,17,DET,0,0,0,0,0,0,0,0,0,0,0,0
1417,Craig Reynolds,DET,RB,17,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,John Kelly Jr.,CLE,RB,17,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1417,D'Ernest Johnson,CLE,RB,17,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jaret Patterson,WAS,RB,17,CLE,0,0,0,0,0,0,0,0,0,0,0,0
1417,Keaontay Ingram,ARI,RB,17,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Keith Smith,ATL,FB,17,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1417,David Johnson,NO,RB,17,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Alec Ingold,MIA,FB,17,NE,0,0,0,0,1,0,0,0,0,0,0,0
1417,Pierre Strong Jr.,NE,RB,17,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Marlon Mack,DEN,RB,17,KC,0,0,0,0,0,0,0,0,0,0,0,0
1417,Michael Burton,KC,FB,17,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Ameer Abdullah,LV,RB,17,SF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jakob Johnson,LV,FB,17,SF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Brittain Brown,LV,RB,17,SF,0,0,0,0,0,0,0,0,0,0,0,0
1417,C.J. Ham,MIN,FB,17,GB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kene Nwangwu,MIN,RB,17,GB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Patrick Ricard,BAL,FB,17,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1417,Justice Hill,BAL,RB,17,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1417,Benny Snell Jr.,PIT,RB,17,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Trayveon Williams,CIN,RB,17,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Patrick Ricard,BAL,FB,8,TB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Ke'Shawn Vaughn,TB,RB,8,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Devine Ozigbo,DEN,RB,8,JAX,0,0,0,0,0,0,0,0,0,0,0,0
1417,Snoop Conner,JAX,RB,8,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Benny Snell Jr.,PIT,RB,8,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Keaontay Ingram,ARI,RB,8,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,C.J. Ham,MIN,FB,8,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kene Nwangwu,MIN,RB,8,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Brandon Bolden,LV,RB,8,NO,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jakob Johnson,LV,FB,8,NO,0,0,0,0,0,0,0,0,0,0,0,0
1417,Zamir White,LV,RB,8,NO,0,0,0,0,0,0,0,0,0,0,0,0
1417,Justin Jackson,DET,RB,8,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Keith Smith,ATL,FB,8,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Khari Blasingame,CHI,FB,8,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Qadree Ollison,DAL,RB,8,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Pierre Strong Jr.,NE,RB,8,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1417,Hassan Haskins,TEN,RB,8,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1417,Alex Armah,WAS,FB,8,IND,0,0,0,0,0,0,0,0,0,0,0,0
1417,Gary Brightwell,NYG,RB,8,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1417,DeeJay Dallas,SEA,RB,8,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jordan Mason,SF,RB,8,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Taiwan Jones,BUF,RB,8,GB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Reggie Gilliam,BUF,FB,8,GB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Patrick Taylor,GB,RB,8,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Demetric Felton Jr.,CLE,RB,8,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Keith Smith,ATL,FB,10,CAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Travis Homer,SEA,RB,10,TB,0,0,0,0,0,0,0,0,0,0,0,0
1417,DeeJay Dallas,SEA,RB,10,TB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Dwayne Washington,NO,RB,10,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1417,Adam Prentice,NO,FB,10,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1417,Benny Snell Jr.,PIT,RB,10,NO,0,0,0,0,0,0,0,0,0,0,0,0
1417,Khari Blasingame,CHI,FB,10,DET,0,0,0,0,0,0,0,0,0,0,0,0
1417,Trestan Ebner,CHI,RB,10,DET,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jason Cabinda,DET,FB,10,CHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Taiwan Jones,BUF,RB,10,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Reggie Gilliam,BUF,FB,10,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kene Nwangwu,MIN,RB,10,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jerome Ford,CLE,RB,10,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Troy Hairston,HOU,FB,10,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1417,Gary Brightwell,NYG,RB,10,HOU,0,0,0,0,0,0,0,0,0,0,0,0
1417,Clyde Edwards-Helaire,KC,RB,10,JAX,0,0,0,0,2,0,0,0,0,0,0,0
1417,Tory Carter,TEN,FB,10,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Hassan Haskins,TEN,RB,10,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Brandon Bolden,LV,RB,10,IND,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jakob Johnson,LV,FB,10,IND,0,0,0,0,0,0,0,0,0,0,0,0
1417,Brittain Brown,LV,RB,10,IND,0,0,0,0,0,0,0,0,0,0,0,0
1417,Eno Benjamin,ARI,RB,10,LAR,0,0,0,0,0,0,0,0,1,0,0,0
1417,Qadree Ollison,DAL,RB,10,GB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kylin Hill,GB,RB,10,DAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Larry Rountree III,LAC,RB,10,SF,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kyle Juszczyk,SF,FB,10,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jordan Mason,SF,RB,10,LAC,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jaret Patterson,WAS,RB,10,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Khari Blasingame,CHI,FB,6,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1417,Trestan Ebner,CHI,RB,6,WAS,0,0,0,0,0,0,0,0,0,0,0,0
1417,Mike Davis,BAL,RB,6,NYG,0,0,0,0,0,0,0,0,0,0,0,0
1417,Patrick Ricard,BAL,FB,6,NYG,0,0,0,0,1,0,0,0,0,0,0,0
1417,Gary Brightwell,NYG,RB,6,BAL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Patrick Taylor,GB,RB,6,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1417,Ty Johnson,NYJ,RB,6,GB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Chris Evans,CIN,RB,6,NO,0,0,0,0,0,0,0,0,0,0,0,0
1417,Dwayne Washington,NO,RB,6,CIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,D'Vonte Price,IND,RB,6,JAX,0,0,0,0,0,0,0,0,0,0,0,0
1417,Tyrion Davis-Price,SF,RB,6,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Jordan Mason,SF,RB,6,ATL,0,0,0,0,0,0,0,0,0,0,0,0
1417,Salvon Ahmed,MIA,RB,6,MIN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kene Nwangwu,MIN,RB,6,MIA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Derek Watt,PIT,FB,6,TB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Benny Snell Jr.,PIT,RB,6,TB,0,0,0,0,0,0,0,0,0,0,0,0
1417,Ke'Shawn Vaughn,TB,RB,6,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1417,Raheem Blackshear,CAR,RB,6,LAR,0,0,0,0,0,0,0,0,0,0,0,0
1417,Corey Clement,ARI,RB,6,SEA,0,0,0,0,0,0,0,0,0,0,0,0
1417,Tony Jones Jr.,SEA,RB,6,ARI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Taiwan Jones,BUF,RB,6,KC,0,0,0,0,0,0,0,0,0,0,0,0
1417,Michael Burton,KC,FB,6,BUF,0,0,0,0,1,0,0,0,0,0,0,0
1417,Malik Davis,DAL,RB,6,PHI,0,0,0,0,0,0,0,0,0,0,0,0
1417,Joshua Kelley,LAC,RB,6,DEN,0,0,0,0,0,0,0,0,0,0,0,0
1417,Taiwan Jones,BUF,RB,13,NE,0,0,0,0,0,0,0,0,0,0,0,0
1417,Reggie Gilliam,BUF,FB,13,NE,0,0,0,0,0,0,0,0,0,0,0,0
1417,Pierre Strong Jr.,NE,RB,13,BUF,0,0,0,0,0,0,0,0,0,0,0,0
1417,C.J. Ham,MIN,FB,13,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kene Nwangwu,MIN,RB,13,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
1417,Keith Smith,ATL,FB,13,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1417,Avery Williams,ATL,RB,13,PIT,0,0,0,0,0,0,0,0,0,0,0,0
1417,Trestan Ebner,CHI,RB,13,GB,0,0,0,0,0,0,0,0,0,0,0,0
