Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
979,Giovanni Ricci,CAR,TE,14,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stephen Sullivan,CAR,TE,14,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tommy Tremble,CAR,TE,14,SEA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Noah Fant,SEA,TE,14,CAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyler Kroft,SF,TE,14,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Charlie Woerner,SF,TE,14,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Mike Gesicki,MIA,TE,14,LAC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Durham Smythe,MIA,TE,14,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tanner Conner,MIA,TE,14,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Maxx Williams,ARI,TE,14,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jonnu Smith,NE,TE,14,ARI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Parker Hesse,ATL,TE,10,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ian Thomas,CAR,TE,10,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stephen Sullivan,CAR,TE,10,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tommy Tremble,CAR,TE,10,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ko Kieft,TB,TE,10,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Zach Gentry,PIT,TE,10,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ryan Griffin,CHI,TE,10,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Trevon Wesco,CHI,TE,10,DET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Shane Zylstra,DET,TE,10,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Quintin Morris,BUF,TE,10,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Johnny Mundt,MIN,TE,10,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Nick Muse,MIN,TE,10,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Miller Forristall,CLE,TE,10,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Durham Smythe,MIA,TE,10,CLE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
979,Tanner Conner,MIA,TE,10,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,O.J. Howard,HOU,TE,10,NYG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Teagan Quitoriano,HOU,TE,10,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Chris Myarick,NYG,TE,10,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Chris Manhertz,JAX,TE,10,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Luke Farrell,JAX,TE,10,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Eric Tomlinson,DEN,TE,10,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Geoff Swaim,TEN,TE,10,DEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Kevin Rader,TEN,TE,10,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Mo Alie-Cox,IND,TE,10,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Nikola Kalinic,IND,TE,10,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jacob Hollister,LV,TE,10,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jesper Horsted,LV,TE,10,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stephen Anderson,ARI,TE,10,LAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jared Pinkney,LAR,TE,10,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Peyton Hendershot,DAL,TE,10,GB,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
979,Jake Ferguson,DAL,TE,10,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Josiah Deguara,GB,TE,10,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyler Davis,GB,TE,10,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyler Kroft,SF,TE,10,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ross Dwelley,SF,TE,10,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Charlie Woerner,SF,TE,10,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Grant Calcaterra,PHI,TE,10,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,John Bates,WAS,TE,10,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Armani Rogers,WAS,TE,10,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Harrison Bryant,CLE,TE,3,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Miller Forristall,CLE,TE,3,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Zach Gentry,PIT,TE,3,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Connor Heyward,PIT,TE,3,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tanner Conner,MIA,TE,3,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,John Bates,WAS,TE,3,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Armani Rogers,WAS,TE,3,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Trevon Wesco,CHI,TE,3,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jake Tonges,CHI,TE,3,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,O.J. Howard,HOU,TE,3,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Devin Asiasi,CIN,TE,3,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jeremy Ruckert,NYJ,TE,3,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jesper Horsted,LV,TE,3,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Kevin Rader,TEN,TE,3,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Chigoziem Okonkwo,TEN,TE,3,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Brock Wright,DET,TE,3,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Shane Zylstra,DET,TE,3,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jody Fortson,KC,TE,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stephen Sullivan,CAR,TE,3,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Juwan Johnson,NO,TE,3,CAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Chris Manhertz,JAX,TE,3,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Dan Arnold,JAX,TE,3,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Luke Farrell,JAX,TE,3,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Richard Rodgers,LAC,TE,3,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tre' McKitty,LAC,TE,3,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Marcedes Lewis,GB,TE,3,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Josiah Deguara,GB,TE,3,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ko Kieft,TB,TE,3,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Maxx Williams,ARI,TE,3,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stephen Anderson,ARI,TE,3,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Trey McBride,ARI,TE,3,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Feleipe Franks,ATL,TE,3,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Parker Hesse,ATL,TE,3,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Eric Tomlinson,DEN,TE,3,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Eric Saubert,DEN,TE,3,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Andrew Beck,DEN,TE,3,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ross Dwelley,SF,TE,3,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Charlie Woerner,SF,TE,3,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Sean McKeon,DAL,TE,3,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tanner Hudson,NYG,TE,3,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Sean McKeon,DAL,TE,17,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Peyton Hendershot,DAL,TE,17,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Kevin Rader,TEN,TE,17,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stephen Sullivan,CAR,TE,17,TB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Kyle Rudolph,TB,TE,17,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ko Kieft,TB,TE,17,CAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ryan Griffin,CHI,TE,17,DET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Trevon Wesco,CHI,TE,17,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Pharaoh Brown,CLE,TE,17,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Cole Turner,WAS,TE,17,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,John Bates,WAS,TE,17,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Maxx Williams,ARI,TE,17,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Anthony Firkser,ATL,TE,17,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Parker Hesse,ATL,TE,17,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jack Stoll,PHI,TE,17,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Grant Calcaterra,PHI,TE,17,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Hunter Long,MIA,TE,17,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Matt Sokol,NE,TE,17,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Mo Alie-Cox,IND,TE,17,NYG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Nikola Kalinic,IND,TE,17,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Nick Vannett,NYG,TE,17,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Chris Myarick,NYG,TE,17,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Chris Manhertz,JAX,TE,17,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Dan Arnold,JAX,TE,17,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Luke Farrell,JAX,TE,17,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Eric Tomlinson,DEN,TE,17,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jesper Horsted,LV,TE,17,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyler Kroft,SF,TE,17,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Charlie Woerner,SF,TE,17,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Kenny Yeboah,NYJ,TE,17,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tre' McKitty,LAC,TE,17,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stone Smartt,LAC,TE,17,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jared Pinkney,LAR,TE,17,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Marcedes Lewis,GB,TE,17,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyler Davis,GB,TE,17,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Johnny Mundt,MIN,TE,17,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Nick Muse,MIN,TE,17,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Josh Oliver,BAL,TE,17,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Charlie Kolar,BAL,TE,17,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Zach Gentry,PIT,TE,17,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Connor Heyward,PIT,TE,17,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Chris Manhertz,JAX,TE,16,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Luke Farrell,JAX,TE,16,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Kenny Yeboah,NYJ,TE,16,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Nick Muse,MIN,TE,16,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Nick Vannett,NYG,TE,16,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Chris Myarick,NYG,TE,16,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Hunter Henry,NE,TE,16,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Scotty Washington,NE,TE,16,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Quintin Morris,BUF,TE,16,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Chase Allen,CHI,TE,16,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,MyCole Pruitt,ATL,TE,16,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Feleipe Franks,ATL,TE,16,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Giovanni Ricci,CAR,TE,16,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stephen Sullivan,CAR,TE,16,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Garrett Griffin,DET,TE,16,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Pharaoh Brown,CLE,TE,16,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Harrison Bryant,CLE,TE,16,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Adam Trautman,NO,TE,16,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Blake Bell,KC,TE,16,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Teagan Quitoriano,HOU,TE,16,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Kevin Rader,TEN,TE,16,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyler Kroft,SF,TE,16,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Charlie Woerner,SF,TE,16,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Cole Turner,WAS,TE,16,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,John Bates,WAS,TE,16,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Sean McKeon,DAL,TE,16,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Peyton Hendershot,DAL,TE,16,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jack Stoll,PHI,TE,16,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Grant Calcaterra,PHI,TE,16,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jesper Horsted,LV,TE,16,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyler Davis,GB,TE,16,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Hunter Long,MIA,TE,16,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Eric Tomlinson,DEN,TE,16,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Eric Saubert,DEN,TE,16,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Andrew Beck,DEN,TE,16,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Maxx Williams,ARI,TE,16,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stephen Anderson,ARI,TE,16,TB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Kyle Rudolph,TB,TE,16,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Cameron Brate,TB,TE,16,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ko Kieft,TB,TE,16,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Nikola Kalinic,IND,TE,16,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Gerald Everett,LAC,TE,16,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stone Smartt,LAC,TE,16,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Colby Parkinson,SEA,TE,15,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ross Dwelley,SF,TE,15,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Charlie Woerner,SF,TE,15,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Mo Alie-Cox,IND,TE,15,MIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Nikola Kalinic,IND,TE,15,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Nick Muse,MIN,TE,15,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Pharaoh Brown,CLE,TE,15,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Hunter Long,MIA,TE,15,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tanner Conner,MIA,TE,15,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ryan Griffin,CHI,TE,15,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jake Tonges,CHI,TE,15,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyree Jackson,PHI,TE,15,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Grant Calcaterra,PHI,TE,15,CHI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ian Thomas,CAR,TE,15,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Giovanni Ricci,CAR,TE,15,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stephen Sullivan,CAR,TE,15,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Pat Freiermuth,PIT,TE,15,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Connor Heyward,PIT,TE,15,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Sean McKeon,DAL,TE,15,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Chris Manhertz,JAX,TE,15,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Dan Arnold,JAX,TE,15,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Luke Farrell,JAX,TE,15,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Anthony Firkser,ATL,TE,15,NO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Feleipe Franks,ATL,TE,15,NO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
979,Parker Hesse,ATL,TE,15,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Adam Trautman,NO,TE,15,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Mason Schreck,HOU,TE,15,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jody Fortson,KC,TE,15,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Kenny Yeboah,NYJ,TE,15,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stephen Anderson,ARI,TE,15,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jesper Horsted,LV,TE,15,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Devin Asiasi,CIN,TE,15,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ko Kieft,TB,TE,15,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tre' McKitty,LAC,TE,15,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Geoff Swaim,TEN,TE,15,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Kevin Rader,TEN,TE,15,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Chris Myarick,NYG,TE,15,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Lawrence Cager,NYG,TE,15,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Cole Turner,WAS,TE,15,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,John Bates,WAS,TE,15,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Josiah Deguara,GB,TE,15,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyler Davis,GB,TE,15,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Brycen Hopkins,LAR,TE,15,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Eric Tomlinson,DEN,TE,5,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Andrew Beck,DEN,TE,5,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jelani Woods,IND,TE,5,DEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tanner Hudson,NYG,TE,5,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Pharaoh Brown,CLE,TE,5,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Harrison Bryant,CLE,TE,5,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Donald Parham Jr.,LAC,TE,5,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tre' McKitty,LAC,TE,5,CLE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,O.J. Howard,HOU,TE,5,JAX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Luke Farrell,JAX,TE,5,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tanner Conner,MIA,TE,5,NYJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyler Conklin,NYJ,TE,5,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jeremy Ruckert,NYJ,TE,5,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Trevon Wesco,CHI,TE,5,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Nick Muse,MIN,TE,5,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tommy Sweeney,BUF,TE,5,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,James Mitchell,DET,TE,5,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Brock Wright,DET,TE,5,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Matt Sokol,NE,TE,5,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,J.P. Holtz,NO,TE,5,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Colby Parkinson,SEA,TE,5,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,MyCole Pruitt,ATL,TE,5,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Feleipe Franks,ATL,TE,5,TB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Kyle Rudolph,TB,TE,5,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ko Kieft,TB,TE,5,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Kevin Rader,TEN,TE,5,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Chigoziem Okonkwo,TEN,TE,5,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Cole Turner,WAS,TE,5,TEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Armani Rogers,WAS,TE,5,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tommy Tremble,CAR,TE,5,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ross Dwelley,SF,TE,5,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Charlie Woerner,SF,TE,5,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Dalton Schultz,DAL,TE,5,LAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
