Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
817,MyCole Pruitt,ATL,TE,15,NO,13,4,2600,2.76
819,Johnny Mundt,MIN,TE,6,MIA,27,23,2500,2.75
820,MyCole Pruitt,ATL,TE,17,ARI,30,31,2500,2.74
820,Tommy Tremble,CAR,TE,7,TB,8,23,2500,2.74
822,Brycen Hopkins,LAR,TE,18,SEA,24,32,2500,2.73
822,Anthony Firkser,ATL,TE,13,PIT,27,11,2500,2.73
822,Giovanni Ricci,CAR,TE,8,ATL,31,25,2500,2.73
825,Ryan Griffin,CHI,TE,1,SF,5,8,2700,2.72
825,Teagan Quitoriano,HOU,TE,15,KC,25,13,2500,2.72
825,Peyton Hendershot,DAL,TE,10,GB,6,7,2600,2.72
828,Tommy Tremble,CAR,TE,15,PIT,21,10,2500,2.71
829,Jelani Woods,IND,TE,12,PIT,31,8,2500,2.7
829,Teagan Quitoriano,HOU,TE,14,DAL,5,1,2500,2.7
829,Peyton Hendershot,DAL,TE,11,MIN,23,26,2500,2.7
829,Zach Gentry,PIT,TE,11,CIN,10,11,2500,2.7
833,Anthony Firkser,ATL,TE,15,NO,13,4,2500,2.69
833,Ryan Griffin,CHI,TE,6,WAS,23,9,2500,2.69
833,Chigoziem Okonkwo,TEN,TE,8,HOU,23,16,2500,2.69
833,Zach Gentry,PIT,TE,14,BAL,12,15,2500,2.69
833,Parker Hesse,ATL,TE,13,PIT,27,11,2600,2.69
838,Tre' McKitty,LAC,TE,11,KC,29,24,2900,2.68
839,Brock Wright,DET,TE,5,NE,19,29,2500,2.67
839,Adam Trautman,NO,TE,17,PHI,5,6,2500,2.67
841,Josh Oliver,BAL,TE,9,NO,16,1,2500,2.66
841,Durham Smythe,MIA,TE,17,NE,6,21,2500,2.66
843,Jake Ferguson,DAL,TE,14,HOU,18,20,2800,2.65
843,Adam Trautman,NO,TE,18,CAR,22,8,2500,2.65
845,Durham Smythe,MIA,TE,12,HOU,21,20,2500,2.64
845,Jesper Horsted,LV,TE,7,HOU,18,19,2700,2.64
847,Colby Parkinson,SEA,TE,15,SF,1,5,2500,2.63
847,Jelani Woods,IND,TE,1,HOU,29,28,2500,2.63
849,John Bates,WAS,TE,12,ATL,29,19,2600,2.62
849,Jake Ferguson,DAL,TE,4,WAS,31,20,2500,2.62
851,Parker Hesse,ATL,TE,12,WAS,10,1,2500,2.61
851,Durham Smythe,MIA,TE,13,SF,1,5,2600,2.61
851,Josh Oliver,BAL,TE,16,ATL,29,28,2500,2.61
854,Jake Ferguson,DAL,TE,13,IND,8,19,2700,2.6
855,Tommy Tremble,CAR,TE,4,ARI,29,32,2500,2.59
855,Durham Smythe,MIA,TE,16,GB,12,13,2500,2.59
855,James Mitchell,DET,TE,12,BUF,8,4,2700,2.59
858,Lawrence Cager,NYG,TE,11,DET,32,30,2500,2.58
858,Parker Hesse,ATL,TE,3,SEA,21,26,2500,2.58
860,Greg Dulcich,DEN,TE,6,LAC,26,13,2500,2.57
860,Noah Gray,KC,TE,9,TEN,18,19,2800,2.57
860,Jake Ferguson,DAL,TE,17,TEN,26,26,2500,2.57
863,Noah Gray,KC,TE,5,LV,22,21,2500,2.56
863,Brevin Jordan,HOU,TE,16,TEN,26,26,2500,2.56
865,Albert Okwuegbunam,DEN,TE,17,KC,24,20,2500,2.55
865,Durham Smythe,MIA,TE,15,BUF,5,2,2500,2.55
865,Brycen Hopkins,LAR,TE,13,SEA,28,32,2500,2.55
865,Zach Gentry,PIT,TE,16,LV,25,23,2500,2.55
869,Charlie Woerner,SF,TE,1,CHI,17,6,2500,2.54
869,Johnny Mundt,MIN,TE,2,PHI,28,10,2500,2.54
871,Ian Thomas,CAR,TE,11,BAL,19,21,2500,2.53
872,Donald Parham Jr.,LAC,TE,15,TEN,27,27,2500,2.52
872,Tanner Hudson,NYG,TE,12,DAL,5,3,2500,2.52
872,Tre' McKitty,LAC,TE,1,LV,22,30,2500,2.52
875,Ryan Griffin,CHI,TE,5,MIN,17,22,2500,2.51
875,Zach Gentry,PIT,TE,8,PHI,3,13,2500,2.51
877,Colby Parkinson,SEA,TE,9,ARI,26,31,2500,2.5
877,Durham Smythe,MIA,TE,10,CLE,18,11,2500,2.5
877,Josiah Deguara,GB,TE,11,TEN,19,18,2600,2.5
880,Jelani Woods,IND,TE,9,NE,15,29,2500,2.47
880,Cade Otton,TB,TE,1,DAL,11,21,2500,2.47
880,Noah Gray,KC,TE,7,SF,1,7,2900,2.47
880,Noah Gray,KC,TE,4,TB,3,16,2500,2.47
884,Nick Vannett,NYG,TE,18,PHI,4,11,2500,2.46
885,Grant Calcaterra,PHI,TE,12,GB,13,16,2500,2.45
885,Jesper Horsted,LV,TE,4,DEN,4,24,2500,2.45
885,Adam Trautman,NO,TE,16,CLE,18,9,2500,2.45
888,Kyle Rudolph,TB,TE,5,ATL,26,30,2600,2.44
888,Chris Myarick,NYG,TE,10,HOU,21,32,2700,2.44
888,Adam Trautman,NO,TE,2,TB,1,20,3000,2.44
891,O.J. Howard,HOU,TE,14,DAL,5,1,2500,2.43
891,Durham Smythe,MIA,TE,18,NYJ,3,19,2500,2.43
891,Zach Gentry,PIT,TE,15,CAR,15,9,2500,2.43
891,Tre' McKitty,LAC,TE,12,ARI,30,31,2800,2.43
891,Jake Ferguson,DAL,TE,10,GB,6,7,2800,2.43
896,Josiah Deguara,GB,TE,12,PHI,2,9,2600,2.42
897,Ko Kieft,TB,TE,5,ATL,26,30,2500,2.41
897,Charlie Kolar,BAL,TE,18,CIN,10,10,2500,2.41
897,Trey McBride,ARI,TE,6,SEA,32,32,2500,2.41
897,Peyton Hendershot,DAL,TE,3,NYG,10,7,2500,2.41
897,Cade Otton,TB,TE,2,NO,20,10,2500,2.41
897,Noah Gray,KC,TE,3,IND,17,28,2500,2.41
903,Parker Hesse,ATL,TE,17,ARI,30,31,2500,2.4
903,Colby Parkinson,SEA,TE,10,TB,12,24,2500,2.4
903,Jody Fortson,KC,TE,2,LAC,16,24,2500,2.4
906,Noah Gray,KC,TE,6,BUF,2,4,2900,2.39
906,Grant Calcaterra,PHI,TE,13,TEN,19,16,2700,2.39
906,Johnny Mundt,MIN,TE,14,DET,32,30,2500,2.39
906,Johnny Mundt,MIN,TE,13,NYJ,3,10,2500,2.39
906,Geoff Swaim,TEN,TE,10,DEN,1,17,2600,2.39
911,Dan Arnold,JAX,TE,10,KC,27,27,2500,2.38
911,Adam Trautman,NO,TE,4,MIN,18,22,2800,2.38
913,Andrew Beck,DEN,TE,12,CAR,20,10,2500,2.37
913,Parker Hesse,ATL,TE,18,TB,14,26,2500,2.37
913,Cameron Brate,TB,TE,18,ATL,27,29,2700,2.37
913,Eric Saubert,DEN,TE,12,CAR,20,10,2500,2.37
913,Brock Wright,DET,TE,1,PHI,15,31,2500,2.37
913,John Bates,WAS,TE,16,SF,1,6,2500,2.37
919,Dan Arnold,JAX,TE,9,LV,28,30,2500,2.36
919,Eric Tomlinson,DEN,TE,16,LAR,14,14,2600,2.36
919,Jake Ferguson,DAL,TE,8,CHI,7,5,2700,2.36
919,Tyler Kroft,SF,TE,8,LAR,5,1,2500,2.36
923,Peyton Hendershot,DAL,TE,15,JAX,22,26,2500,2.35
924,Peyton Hendershot,DAL,TE,12,NYG,13,18,2500,2.34
925,John Bates,WAS,TE,9,MIN,22,27,2700,2.33
925,Parker Hesse,ATL,TE,4,CLE,19,10,2500,2.33
927,Jody Fortson,KC,TE,15,HOU,17,19,2500,2.32
927,Peyton Hendershot,DAL,TE,14,HOU,18,20,2700,2.32
927,Maxx Williams,ARI,TE,12,LAC,25,28,2500,2.32
927,C.J. Uzomah,NYJ,TE,3,CIN,10,14,2800,2.32
931,Anthony Firkser,ATL,TE,18,TB,14,26,2500,2.31
931,Teagan Quitoriano,HOU,TE,12,MIA,23,30,2500,2.31
931,Parker Hesse,ATL,TE,16,BAL,9,14,2500,2.31
934,Jody Fortson,KC,TE,13,CIN,11,12,2500,2.3
934,Anthony Firkser,ATL,TE,16,BAL,9,14,2500,2.3
934,John Bates,WAS,TE,2,DET,27,19,2800,2.3
937,Johnny Mundt,MIN,TE,9,WAS,17,2,2800,2.29
937,Parker Hesse,ATL,TE,6,SF,1,2,2500,2.29
939,Josiah Deguara,GB,TE,4,NE,16,29,2500,2.28
940,Peyton Hendershot,DAL,TE,4,WAS,31,20,2500,2.27
940,Jake Ferguson,DAL,TE,18,WAS,11,4,2500,2.27
940,Josiah Deguara,GB,TE,6,NYJ,15,16,2500,2.27
940,Tre' McKitty,LAC,TE,9,ATL,31,24,2500,2.27
940,Parker Hesse,ATL,TE,7,CIN,11,18,2500,2.27
940,Shane Zylstra,DET,TE,16,CAR,15,7,2500,2.27
940,John Bates,WAS,TE,10,PHI,2,15,2600,2.27
947,Andrew Beck,DEN,TE,5,IND,13,30,2500,2.26
947,Maxx Williams,ARI,TE,1,KC,20,16,2700,2.26
949,Colby Parkinson,SEA,TE,2,SF,6,1,2500,2.24
950,Grant Calcaterra,PHI,TE,14,NYG,16,26,2500,2.23
950,Johnny Mundt,MIN,TE,16,NYG,19,19,2500,2.23
952,Mason Schreck,HOU,TE,5,JAX,10,9,2500,2.22
952,James Mitchell,DET,TE,18,GB,12,12,2500,2.22
952,Cade Otton,TB,TE,4,KC,21,26,2500,2.22
952,James Mitchell,DET,TE,13,JAX,20,22,2600,2.22
952,Josh Oliver,BAL,TE,11,CAR,20,12,2500,2.22
957,Josiah Deguara,GB,TE,9,DET,32,28,2500,2.21
957,Eric Saubert,DEN,TE,15,ARI,30,31,2500,2.21
957,Josiah Deguara,GB,TE,13,CHI,18,6,2500,2.21
957,Colby Parkinson,SEA,TE,3,ATL,27,30,2500,2.21
957,Eric Saubert,DEN,TE,8,JAX,15,9,2500,2.21
957,Peyton Hendershot,DAL,TE,8,CHI,7,5,2600,2.21
957,Zach Gentry,PIT,TE,17,BAL,7,13,2500,2.21
964,Ryan Griffin,CHI,TE,9,MIA,24,23,2500,2.2
964,Johnny Mundt,MIN,TE,18,CHI,25,6,2500,2.2
966,Andrew Beck,DEN,TE,18,LAC,15,16,2500,2.19
966,James Mitchell,DET,TE,14,MIN,30,25,2600,2.19
966,Albert Okwuegbunam,DEN,TE,14,KC,24,17,2500,2.19
966,Peyton Hendershot,DAL,TE,13,IND,8,19,2600,2.19
966,Jake Ferguson,DAL,TE,1,TB,6,15,2500,2.19
966,Jody Fortson,KC,TE,12,LAR,12,11,2500,2.19
966,Andrew Beck,DEN,TE,2,HOU,26,14,2500,2.19
973,Jody Fortson,KC,TE,5,LV,22,21,2500,2.18
973,Chigoziem Okonkwo,TEN,TE,10,DEN,1,17,2500,2.18
975,Tanner Hudson,NYG,TE,6,BAL,23,18,2500,2.17
975,Cole Turner,WAS,TE,6,CHI,14,10,2500,2.17
975,Brycen Hopkins,LAR,TE,11,NO,16,1,2500,2.17
978,Jake Ferguson,DAL,TE,12,NYG,13,18,2500,2.16
978,Kendall Blanton,LAR,TE,4,SF,1,1,2500,2.16
978,Eric Saubert,DEN,TE,16,LAR,14,14,2500,2.16
978,Geoff Swaim,TEN,TE,12,CIN,11,13,2500,2.16
982,James Mitchell,DET,TE,17,CHI,21,5,2500,2.15
982,Tyler Davis,GB,TE,6,NYJ,15,16,2500,2.15
984,O.J. Howard,HOU,TE,17,JAX,23,25,2500,2.14
984,Eric Saubert,DEN,TE,7,NYJ,13,15,2500,2.14
984,Eric Saubert,DEN,TE,4,LV,24,27,2500,2.14
984,Jody Fortson,KC,TE,3,IND,17,28,2500,2.14
984,Johnny Mundt,MIN,TE,15,IND,10,17,2500,2.14
989,Eric Saubert,DEN,TE,13,BAL,16,15,2500,2.13
989,Jake Ferguson,DAL,TE,11,MIN,23,26,2500,2.13
989,Connor Heyward,PIT,TE,6,TB,8,26,2500,2.13
992,Ross Dwelley,SF,TE,15,SEA,25,31,2500,2.12
992,Jody Fortson,KC,TE,14,DEN,2,14,2500,2.12
992,Eric Saubert,DEN,TE,10,TEN,24,23,2500,2.12
995,Peyton Hendershot,DAL,TE,7,DET,32,26,2500,2.11
995,Parker Hesse,ATL,TE,2,LAR,28,3,2500,2.11
997,Andrew Beck,DEN,TE,4,LV,24,27,2500,2.1
998,Kendall Blanton,LAR,TE,5,DAL,6,5,2500,2.09
998,Andrew Beck,DEN,TE,7,NYJ,13,15,2600,2.09
998,Jody Fortson,KC,TE,4,TB,3,16,2500,2.09
1001,Geoff Swaim,TEN,TE,11,GB,10,9,2500,2.08
1002,Andrew Beck,DEN,TE,16,LAR,14,14,2500,2.07
1002,Tommy Sweeney,BUF,TE,5,PIT,20,16,2500,2.07
1002,Jody Fortson,KC,TE,6,BUF,2,4,2500,2.07
1002,Parker Hesse,ATL,TE,8,CAR,16,11,2500,2.07
1006,O.J. Howard,HOU,TE,1,IND,16,25,2500,2.06
1006,Eric Saubert,DEN,TE,11,LV,30,29,2500,2.06
1006,Johnny Mundt,MIN,TE,17,GB,12,11,2500,2.06
1006,Chris Myarick,NYG,TE,4,CHI,11,25,2500,2.06
1006,Johnny Mundt,MIN,TE,11,DAL,7,2,2500,2.06
1011,Jody Fortson,KC,TE,10,JAX,15,9,2500,2.05
1011,Geoff Swaim,TEN,TE,14,JAX,23,21,2500,2.05
1013,Josh Oliver,BAL,TE,14,PIT,25,13,2500,2.04
1013,Blake Bell,KC,TE,16,SEA,27,32,2500,2.04
1013,Quintin Morris,BUF,TE,8,GB,8,3,2700,2.04
1013,Noah Gray,KC,TE,1,ARI,9,2,2500,2.04
1017,Kyle Rudolph,TB,TE,9,LAR,7,3,2500,2.03
1017,Chris Myarick,NYG,TE,6,BAL,23,10,2500,2.03
1017,Johnny Mundt,MIN,TE,12,NE,4,25,2500,2.03
1020,Ross Dwelley,SF,TE,4,LAR,16,2,2800,2.02
1020,Eric Saubert,DEN,TE,14,KC,24,17,2500,2.02
1020,Josh Oliver,BAL,TE,15,CLE,20,7,2500,2.02
1020,Josiah Deguara,GB,TE,15,LAR,13,17,2500,2.02
1020,Brycen Hopkins,LAR,TE,15,GB,15,11,2500,2.02
1020,Juwan Johnson,NO,TE,1,ATL,28,19,2500,2.02
1020,Kendall Blanton,LAR,TE,3,ARI,32,32,2500,2.02
1027,Andrew Beck,DEN,TE,15,ARI,30,31,2500,2
1027,Chris Manhertz,JAX,TE,5,HOU,23,20,2500,2
1027,Kyle Rudolph,TB,TE,8,BAL,21,20,2700,2
1027,Zach Gentry,PIT,TE,4,NYJ,23,12,2500,2
1031,Ross Dwelley,SF,TE,12,NO,17,3,2500,1.99
1031,Connor Heyward,PIT,TE,14,BAL,12,15,2500,1.99
1031,Andrew Beck,DEN,TE,17,KC,24,20,2500,1.99
1031,Peyton Hendershot,DAL,TE,16,PHI,3,8,2500,1.99
1031,Chris Myarick,NYG,TE,5,GB,5,14,2500,1.99
1036,Ross Dwelley,SF,TE,11,ARI,25,31,2500,1.98
1036,James Mitchell,DET,TE,15,NYJ,3,11,2500,1.98
1036,Marcedes Lewis,GB,TE,6,NYJ,15,16,2700,1.98
1039,Dan Arnold,JAX,TE,7,NYG,10,20,2500,1.97
1039,Shane Zylstra,DET,TE,15,NYJ,3,11,2500,1.97
1039,Jody Fortson,KC,TE,7,SF,1,7,2500,1.97
1039,Jody Fortson,KC,TE,1,ARI,9,2,2500,1.97
1043,MyCole Pruitt,ATL,TE,9,LAC,27,19,2500,1.96
1043,Ross Dwelley,SF,TE,3,DEN,4,29,2800,1.96
1043,Trey McBride,ARI,TE,5,PHI,3,11,2500,1.96
1043,Zach Gentry,PIT,TE,7,MIA,26,21,2800,1.96
1047,Shane Zylstra,DET,TE,13,JAX,20,22,2500,1.94
1048,Tyree Jackson,PHI,TE,12,GB,13,16,2500,1.93
1048,Richard Rodgers,LAC,TE,1,LV,22,30,2500,1.93
1048,Eric Saubert,DEN,TE,3,SF,1,1,2500,1.93
1048,Shane Zylstra,DET,TE,11,NYG,12,19,2500,1.93
1048,Jesper Horsted,LV,TE,8,NO,22,2,2500,1.93
1053,Quintin Morris,BUF,TE,3,MIA,20,31,2500,1.92
1053,Albert Okwuegbunam,DEN,TE,10,TEN,24,23,2600,1.92
1055,Connor Heyward,PIT,TE,15,CAR,15,9,2500,1.91
1055,Jody Fortson,KC,TE,11,LAC,24,14,2500,1.91
1055,Durham Smythe,MIA,TE,9,CHI,10,9,2500,1.91
1058,Tre' McKitty,LAC,TE,5,CLE,16,8,2500,1.9
1059,Devin Asiasi,CIN,TE,14,CLE,20,7,2500,1.89
1059,Chris Myarick,NYG,TE,7,JAX,15,25,2500,1.89
1061,Tyree Jackson,PHI,TE,13,TEN,19,16,2500,1.88
1061,Pharaoh Brown,CLE,TE,17,WAS,8,7,2500,1.88
1063,Ross Dwelley,SF,TE,6,ATL,26,28,2500,1.87
1063,Ross Dwelley,SF,TE,7,KC,31,22,2500,1.87
1063,Tyler Davis,GB,TE,4,NE,16,29,2500,1.87
1066,Geoff Swaim,TEN,TE,15,LAC,23,20,2500,1.86
1067,Josiah Deguara,GB,TE,18,DET,31,28,2500,1.85
1067,Teagan Quitoriano,HOU,TE,9,PHI,3,14,2500,1.85
1069,Quintin Morris,BUF,TE,4,BAL,32,21,2600,1.83
1069,Geoff Swaim,TEN,TE,13,PHI,4,7,2500,1.83
1071,Ross Dwelley,SF,TE,8,LAR,5,1,2500,1.82
1071,Marcedes Lewis,GB,TE,17,MIN,31,17,2800,1.82
1071,Josiah Deguara,GB,TE,17,MIN,31,17,2600,1.82
1071,Chris Myarick,NYG,TE,1,TEN,12,1,2500,1.82
1075,James Mitchell,DET,TE,16,CAR,15,7,2500,1.81
1075,Brock Wright,DET,TE,2,WAS,19,9,2500,1.81
1075,Mitchell Wilcox,CIN,TE,17,BUF,2,1,3000,1.81
1078,Eric Tomlinson,DEN,TE,5,IND,13,30,2500,1.8
1078,Josh Oliver,BAL,TE,8,TB,12,24,2500,1.8
1080,John Bates,WAS,TE,4,DAL,10,2,2500,1.79
1080,Marcedes Lewis,GB,TE,1,MIN,30,11,2500,1.79
1082,Quintin Morris,BUF,TE,9,NYJ,8,14,2600,1.78
1082,James Mitchell,DET,TE,5,NE,19,29,2500,1.78
1082,Chigoziem Okonkwo,TEN,TE,1,NYG,19,10,2500,1.78
1082,Quintin Morris,BUF,TE,10,MIN,20,25,2500,1.78
1082,Teagan Quitoriano,HOU,TE,10,NYG,13,20,2500,1.78
1082,Zach Gentry,PIT,TE,5,BUF,2,3,2500,1.78
1088,Jordan Akins,HOU,TE,1,IND,16,25,2500,1.77
1088,Shane Zylstra,DET,TE,14,MIN,30,25,2500,1.77
1088,Josh Oliver,BAL,TE,7,CLE,24,12,2500,1.77
1088,Noah Gray,KC,TE,2,LAC,16,24,2500,1.77
1092,Eric Tomlinson,DEN,TE,18,LAC,15,16,2500,1.76
1092,Josh Oliver,BAL,TE,4,BUF,2,5,2500,1.76
1092,Drew Sample,CIN,TE,1,PIT,21,9,3000,1.76
1095,Parker Hesse,ATL,TE,9,LAC,27,19,2500,1.74
1095,Trey McBride,ARI,TE,9,SEA,25,32,2500,1.74
1097,Brycen Hopkins,LAR,TE,16,DEN,2,15,2600,1.73
1098,Blake Bell,KC,TE,18,LV,30,21,2500,1.72
1098,Eric Saubert,DEN,TE,2,HOU,26,14,2500,1.72
1100,Devin Asiasi,CIN,TE,3,NYJ,24,17,2500,1.71
1101,Mitchell Wilcox,CIN,TE,18,BAL,null,null,2900,1.7
1102,Mitchell Wilcox,CIN,TE,7,ATL,25,28,2500,1.69
1102,Richard Rodgers,LAC,TE,11,KC,29,24,2500,1.69
1104,Ko Kieft,TB,TE,17,CAR,17,12,2500,1.68
1104,Josh Oliver,BAL,TE,5,CIN,9,14,2500,1.68
1104,Jake Ferguson,DAL,TE,6,PHI,4,11,2500,1.68
1107,Marcedes Lewis,GB,TE,18,DET,31,28,2500,1.67
1108,Anthony Firkser,ATL,TE,1,NO,3,7,3200,1.66
1108,Ross Dwelley,SF,TE,10,LAC,25,16,2600,1.66
1108,Eric Saubert,DEN,TE,1,SEA,24,24,2500,1.66
1108,John Bates,WAS,TE,3,PHI,12,22,2800,1.66
1108,Tommy Tremble,CAR,TE,3,NO,9,6,2500,1.66
1113,Devin Asiasi,CIN,TE,15,TB,11,28,2500,1.64
1114,Peyton Hendershot,DAL,TE,17,TEN,26,26,2500,1.63
1114,Quintin Morris,BUF,TE,12,DET,32,30,2500,1.63
1114,Ko Kieft,TB,TE,4,KC,21,26,2500,1.63
1117,Richard Rodgers,LAC,TE,10,SF,4,8,2500,1.62
1118,James Mitchell,DET,TE,4,SEA,22,25,2500,1.61
1118,Nick Vannett,NO,TE,3,CAR,14,16,2500,1.61
1118,Zach Gentry,PIT,TE,2,NE,10,5,2900,1.61
1121,Quintin Morris,BUF,TE,14,NYJ,4,10,2500,1.6
1121,Tyler Kroft,SF,TE,17,LV,25,22,2500,1.6
1121,Shane Zylstra,DET,TE,10,CHI,14,5,2700,1.6
1121,Eric Tomlinson,DEN,TE,8,JAX,15,9,2500,1.6
1121,Johnny Mundt,MIN,TE,10,BUF,3,3,2600,1.6
1126,Cole Turner,WAS,TE,5,TEN,28,24,2500,1.59
1126,Jesper Horsted,LV,TE,5,KC,23,27,2500,1.59
1126,Quintin Morris,BUF,TE,17,CIN,10,10,2500,1.59
1126,Quintin Morris,BUF,TE,18,NE,null,null,2500,1.59
1126,Quintin Morris,BUF,TE,16,CHI,17,5,2500,1.59
1126,Nick Vannett,NO,TE,8,LV,28,30,2500,1.59
1132,Grant Calcaterra,PHI,TE,4,JAX,5,8,2500,1.58
1133,Grant Calcaterra,PHI,TE,5,ARI,21,31,2500,1.57
1133,Trey McBride,ARI,TE,4,CAR,14,11,2500,1.57
1135,Devin Asiasi,CIN,TE,5,BAL,30,16,2500,1.56
1135,Charlie Kolar,BAL,TE,7,CLE,24,12,2500,1.56
1135,MyCole Pruitt,ATL,TE,11,CHI,14,6,2500,1.56
1135,Quintin Morris,BUF,TE,2,TEN,23,1,2500,1.56
1135,Pharaoh Brown,CLE,TE,11,BUF,4,4,2500,1.56
1140,Jake Tonges,CHI,TE,3,HOU,23,17,2500,1.55
1140,Quintin Morris,BUF,TE,15,MIA,21,29,2500,1.55
1140,Tommy Sweeney,BUF,TE,6,KC,28,21,2500,1.55
1140,Dan Arnold,JAX,TE,6,IND,13,29,2600,1.55
1140,Trey McBride,ARI,TE,7,NO,20,2,2500,1.55
1140,Tre' McKitty,LAC,TE,4,HOU,17,16,2500,1.55
1146,Zach Gentry,PIT,TE,18,CLE,13,7,2500,1.53
1147,Anthony Firkser,ATL,TE,4,CLE,19,10,2500,1.52
1147,Zach Gentry,PIT,TE,1,CIN,18,26,2800,1.52
1147,Jack Stoll,PHI,TE,16,DAL,8,2,2700,1.52
1150,Dan Arnold,JAX,TE,2,IND,13,29,2800,1.51
1151,Teagan Quitoriano,HOU,TE,8,TEN,25,20,2500,1.49
1151,Tanner Hudson,NYG,TE,7,JAX,15,11,2500,1.49
1153,MyCole Pruitt,ATL,TE,8,CAR,16,11,2500,1.48
1153,Connor Heyward,PIT,TE,10,NO,16,2,2500,1.48
1153,Dan Arnold,JAX,TE,8,DEN,2,13,2500,1.48
1153,Drew Sample,CIN,TE,2,DAL,12,4,2600,1.48
1157,Ko Kieft,TB,TE,18,ATL,27,29,2500,1.47
1158,Ko Kieft,TB,TE,6,PIT,30,12,2500,1.46
1158,Josiah Deguara,GB,TE,7,WAS,21,5,2500,1.46
1158,Tre' McKitty,LAC,TE,10,SF,4,8,2500,1.46
1161,Brycen Hopkins,LAR,TE,14,LV,29,27,2500,1.45
1161,Dan Arnold,JAX,TE,4,PHI,7,14,2700,1.45
1161,Jake Ferguson,DAL,TE,16,PHI,3,8,2500,1.45
1164,Blake Bell,KC,TE,17,DEN,4,23,2500,1.43
1164,Cole Turner,WAS,TE,18,DAL,9,2,2500,1.43
1164,Pharaoh Brown,CLE,TE,6,NE,14,25,2500,1.43
1167,Ko Kieft,TB,TE,1,DAL,11,21,2500,1.42
1167,Charlie Kolar,BAL,TE,8,TB,12,24,2500,1.42
1167,Armani Rogers,WAS,TE,5,TEN,28,24,2500,1.42
1167,Brock Wright,DET,TE,7,DAL,7,2,2500,1.42
1171,Marcedes Lewis,GB,TE,9,DET,32,28,2500,1.41
1171,Grant Calcaterra,PHI,TE,3,WAS,28,10,2500,1.41
1171,Dan Arnold,JAX,TE,5,HOU,23,20,2600,1.41
1171,Marcedes Lewis,GB,TE,5,NYG,7,7,2500,1.41
1175,Hunter Long,MIA,TE,9,CHI,10,9,2500,1.4
1175,Mitchell Wilcox,CIN,TE,5,BAL,30,16,2500,1.4
1177,John Bates,WAS,TE,17,CLE,15,8,2500,1.39
1178,Andrew Beck,DEN,TE,6,LAC,26,13,2500,1.38
1178,Zach Gentry,PIT,TE,3,CLE,26,13,2600,1.38
1178,Josiah Deguara,GB,TE,3,TB,3,15,2500,1.38
1181,Tre' McKitty,LAC,TE,3,JAX,6,12,2500,1.37
1182,Charlie Kolar,BAL,TE,9,NO,16,1,2500,1.36
1182,Dan Arnold,JAX,TE,12,BAL,15,18,2500,1.36
1184,Jesper Horsted,LV,TE,2,ARI,32,32,2500,1.35
1184,Ryan Griffin,CHI,TE,7,NE,14,25,2500,1.35
1184,Connor Heyward,PIT,TE,13,ATL,26,20,2500,1.35
1184,Andrew Beck,DEN,TE,8,JAX,15,9,2500,1.35
1184,Trey McBride,ARI,TE,8,MIN,18,28,2500,1.35
1189,Jesper Horsted,LV,TE,15,NE,6,22,2500,1.34
1189,Josh Oliver,BAL,TE,3,NE,5,13,2500,1.34
1189,Jesper Horsted,LV,TE,16,PIT,21,10,2500,1.34
1192,Dan Arnold,JAX,TE,13,DET,32,29,2500,1.33
1192,Eric Tomlinson,DEN,TE,15,ARI,30,31,2500,1.33
1192,Mitchell Wilcox,CIN,TE,4,MIA,25,26,2500,1.33
1195,MyCole Pruitt,ATL,TE,7,CIN,11,18,2500,1.32
1195,Giovanni Ricci,CAR,TE,4,ARI,29,32,2500,1.32
1197,Josiah Deguara,GB,TE,5,NYG,7,7,2500,1.31
1198,Jake Tonges,CHI,TE,10,DET,32,29,2500,1.3
1198,Jake Ferguson,DAL,TE,5,LAR,14,1,2500,1.3
1200,Devin Asiasi,CIN,TE,11,PIT,27,9,2500,1.28
1200,Connor Heyward,PIT,TE,8,PHI,3,13,2500,1.28
1200,Mitchell Wilcox,CIN,TE,9,CAR,20,15,2500,1.28
1203,Kendall Blanton,KC,TE,1,ARI,9,2,3200,1.26
1203,Connor Heyward,PIT,TE,17,BAL,7,13,2500,1.26
1203,Richard Rodgers,LAC,TE,12,ARI,30,31,2500,1.26
1203,Pharaoh Brown,CLE,TE,7,BAL,22,17,2500,1.26
1203,Tanner Hudson,NYG,TE,1,TEN,12,5,2500,1.26
1203,Brock Wright,DET,TE,3,MIN,15,21,2600,1.26
1203,Tyler Davis,GB,TE,7,WAS,21,5,2500,1.26
1210,Devin Asiasi,CIN,TE,7,ATL,25,28,2500,1.25
1210,Dan Arnold,JAX,TE,3,LAC,16,20,2700,1.25
1210,Ryan Griffin,CHI,TE,8,DAL,4,6,2500,1.25
1213,Anthony Firkser,ATL,TE,12,WAS,10,1,2500,1.24
1213,Josiah Deguara,GB,TE,8,BUF,1,8,2500,1.24
1213,Tre' McKitty,LAC,TE,17,LAR,14,15,2500,1.24
1216,Stone Smartt,LAC,TE,13,LV,29,27,2500,1.23
1216,Ko Kieft,TB,TE,2,NO,20,10,2500,1.23
1216,Connor Heyward,PIT,TE,11,CIN,10,11,2500,1.23
1216,Peyton Hendershot,DAL,TE,5,LAR,14,1,2500,1.23
